,activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio
0,running,328.4,94,707.88,328.4,2.538,0.5,148,492376781,-1145875628,2.538,237.0,50.71,37.5,777.0,23,2019-01-10 11:57:07,71.2,8.87
0,running,328.4,94,714.82,328.4,2.529,0.5,149,492376911,-1145874650,2.529,242.0,50.71,38.0,776.0,23,2019-01-10 11:57:10,71.2,8.87
0,running,327.4,91,724.28,327.4,2.501,0.5,150,492377033,-1145873310,2.501,245.0,50.81,37.5,794.0,23,2019-01-10 11:57:14,78.0,9.46
0,running,326.0,90,726.56,326.0,2.491,0.5,149,492377021,-1145872985,2.491,248.0,50.81,37.5,800.0,23,2019-01-10 11:57:15,80.0,9.56
0,running,324.20000000000005,90,729.18,324.20000000000005,2.473,0.0,150,492377000,-1145872612,2.473,250.0,50.9,37.5,806.0,23,2019-01-10 11:57:16,79.0,9.46
0,running,322.6,89,734.59,322.6,2.463,0.0,149,492377083,-1145871848,2.463,254.0,50.9,37.75,801.0,23,2019-01-10 11:57:18,79.0,9.56
0,running,321.6,88,750.15,321.6,2.482,0.5,149,492376883,-1145869670,2.482,261.0,50.71,38.5,838.0,23,2019-01-10 11:57:24,76.0,9.06
0,running,321.4,87,772.15,321.4,2.454,0.5,149,492376732,-1145866586,2.454,265.0,50.9,38.75,828.0,23,2019-01-10 11:57:33,79.0,9.37
0,running,321.0,85,783.67,321.0,2.463,0.5,146,492377034,-1145864992,2.463,275.0,50.9,39.25,858.0,23,2019-01-10 11:57:38,89.7,9.46
0,running,321.4,91,800.01,321.4,2.491,0.5,147,492377073,-1145862665,2.491,263.0,50.9,38.75,883.0,22,2019-01-10 11:57:44,80.0,9.65
0,running,320.4,89,819.52,320.4,2.594,0.5,151,492377077,-1145859890,2.594,256.0,50.81,38.0,887.0,22,2019-01-10 11:57:51,82.0,9.06
0,running,320.4,92,837.15,320.4,2.594,0.0,154,492377051,-1145857387,2.594,250.0,50.9,38.0,857.0,22,2019-01-10 11:57:58,72.2,8.59
0,running,320.6,91,858.18,320.6,2.566,0.5,154,492376780,-1145854435,2.566,256.0,50.81,39.0,843.0,22,2019-01-10 11:58:06,72.2,8.28
0,running,320.4,90,869.96,320.4,2.585,0.0,155,492376494,-1145852812,2.585,258.0,50.81,38.75,842.0,22,2019-01-10 11:58:10,76.0,8.68
0,running,320.6,89,891.15,320.6,2.622,0.5,156,492376767,-1145849809,2.622,260.0,50.81,38.75,891.0,22,2019-01-10 11:58:18,77.0,8.46
0,running,320.4,91,911.27,320.4,2.594,0.0,156,492376888,-1145846949,2.594,255.0,50.9,38.5,839.0,22,2019-01-10 11:58:26,73.0,8.46
0,running,319.6,93,932.14,319.6,2.603,0.0,157,492376889,-1145843994,2.603,246.0,50.9,39.0,805.0,22,2019-01-10 11:58:34,72.2,8.46
0,running,320.6,91,953.07,320.6,2.613,0.0,158,492376660,-1145841066,2.613,255.0,50.9,39.0,852.0,21,2019-01-10 11:58:42,72.2,8.18
0,running,320.79999999999995,91,958.13,320.79999999999995,2.613,0.0,158,492376707,-1145840355,2.613,255.0,50.9,39.0,856.0,21,2019-01-10 11:58:44,71.2,8.09
0,running,320.4,90,978.86,320.4,2.603,0.0,156,492376881,-1145837401,2.603,258.0,50.71,38.75,865.0,21,2019-01-10 11:58:52,74.0,8.28
0,running,319.79999999999995,92,999.6,319.79999999999995,2.631,0.5,156,492376761,-1145834454,2.631,248.0,50.71,38.0,882.0,21,2019-01-10 11:59:00,73.0,8.46
0,running,320.20000000000005,90,1021.25,320.20000000000005,2.557,0.0,158,492376886,-1145831390,2.557,253.0,50.71,38.0,837.0,21,2019-01-10 11:59:09,78.0,8.87
0,running,319.6,89,1042.86,319.6,2.585,0.0,159,492376907,-1145828311,2.585,258.0,50.71,38.25,873.0,21,2019-01-10 11:59:17,79.0,8.87
0,running,319.4,88,1045.67,319.4,2.585,0.5,159,492376896,-1145827911,2.585,260.0,50.71,38.25,882.0,21,2019-01-10 11:59:18,80.0,8.87
0,running,319.4,88,1066.73,319.4,2.603,0.0,159,492376739,-1145824926,2.603,264.0,51.0,38.75,894.0,21,2019-01-10 11:59:26,76.0,8.28
0,running,319.6,93,1088.71,319.6,2.585,0.0,160,492376754,-1145821795,2.585,256.0,50.9,39.5,848.0,21,2019-01-10 11:59:35,65.2,7.5
0,running,320.20000000000005,93,1108.55,320.20000000000005,2.51,0.0,161,492377054,-1145819002,2.51,253.0,50.81,39.25,807.0,20,2019-01-10 11:59:44,64.2,7.81
0,running,320.79999999999995,92,1123.07,320.79999999999995,2.417,0.5,162,492377015,-1145816951,2.417,260.0,50.62,40.25,757.0,20,2019-01-10 11:59:51,64.2,8.0
0,running,321.0,91,1143.46,321.0,2.37,0.0,162,492377280,-1145814072,2.37,257.0,50.5,39.25,774.0,20,2019-01-10 12:00:00,69.2,8.68
0,running,321.0,90,1164.58,321.0,2.351,0.0,161,492377292,-1145811075,2.351,263.0,50.68,39.25,779.0,20,2019-01-10 12:00:09,71.2,8.78
0,running,321.4,87,1179.06,321.4,2.333,0.5,160,492377401,-1145809043,2.333,277.0,50.78,40.25,794.0,20,2019-01-10 12:00:15,71.2,8.78
0,running,320.6,88,1201.38,320.6,2.286,0.5,159,492379149,-1145810803,2.286,259.0,51.0,38.0,740.0,20,2019-01-10 12:00:25,80.0,10.43
0,running,320.6,88,1212.1,320.6,2.305,0.0,159,492379769,-1145812049,2.305,263.0,50.87,38.75,769.0,20,2019-01-10 12:00:29,78.0,9.65
0,running,319.6,88,1223.85,319.6,2.286,0.0,159,492378679,-1145812306,2.286,266.0,50.87,39.25,804.0,20,2019-01-10 12:00:34,75.0,9.25
0,running,318.4,88,1233.23,318.4,2.314,0.0,158,492377716,-1145811914,2.314,268.0,51.0,39.25,803.0,20,2019-01-10 12:00:38,79.0,9.65
0,running,317.79999999999995,89,1246.28,317.79999999999995,2.277,0.0,155,492376409,-1145811237,2.277,261.0,51.18,38.75,769.0,20,2019-01-10 12:00:44,76.0,9.65
0,running,318.20000000000005,90,1261.05,318.20000000000005,2.277,0.5,153,492375085,-1145810098,2.277,264.0,51.28,39.5,758.0,19,2019-01-10 12:00:50,70.2,8.78
0,running,319.0,90,1282.63,319.0,2.323,0.5,154,492373114,-1145808497,2.323,257.0,51.0,38.75,797.0,19,2019-01-10 12:00:59,71.2,8.78
0,running,319.4,91,1304.78,319.4,2.37,0.5,157,492370819,-1145807719,2.37,249.0,50.78,37.75,807.0,19,2019-01-10 12:01:08,76.0,9.25
0,running,319.6,91,1310.32,319.6,2.361,0.5,157,492370242,-1145807588,2.361,249.0,50.78,37.75,795.0,19,2019-01-10 12:01:10,75.0,9.25
0,running,319.79999999999995,91,1331.31,319.79999999999995,2.426,0.0,159,492368051,-1145806897,2.426,249.0,51.0,37.75,822.0,19,2019-01-10 12:01:18,75.0,8.96
0,running,319.4,93,1352.67,319.4,2.519,0.5,160,492365812,-1145806257,2.519,243.0,51.09,37.75,839.0,19,2019-01-10 12:01:26,73.0,8.37
0,running,319.20000000000005,92,1372.81,319.20000000000005,2.519,0.5,160,492363669,-1145805946,2.519,246.0,51.0,37.75,821.0,19,2019-01-10 12:01:34,75.0,8.87
0,running,319.20000000000005,93,1395.1,319.20000000000005,2.575,0.0,160,492361299,-1145805514,2.575,244.0,51.0,37.75,861.0,19,2019-01-10 12:01:42,74.0,8.46
0,running,318.6,92,1409.24,318.6,2.613,0.5,161,492359804,-1145805233,2.613,242.0,51.0,37.25,858.0,19,2019-01-10 12:01:47,74.0,8.59
0,running,318.79999999999995,93,1429.58,318.79999999999995,2.669,0.0,162,492357675,-1145804579,2.669,244.0,50.87,37.75,890.0,19,2019-01-10 12:01:54,73.0,8.09
0,running,319.0,93,1450.56,319.0,2.669,0.0,162,492355562,-1145803579,2.669,242.0,51.18,37.5,865.0,19,2019-01-10 12:02:02,74.0,8.37
0,running,318.4,93,1472.71,318.4,2.631,0.0,162,492353436,-1145802171,2.631,247.0,51.18,38.0,842.0,19,2019-01-10 12:02:11,71.2,8.46
0,running,319.0,93,1493.57,319.0,2.585,0.0,162,492351678,-1145800411,2.585,250.0,51.28,38.75,821.0,19,2019-01-10 12:02:19,62.5,8.09
0,running,318.6,91,1514.54,318.6,2.669,0.0,162,492349684,-1145799030,2.669,250.0,51.37,37.75,905.0,19,2019-01-10 12:02:26,76.0,8.18
0,running,319.4,91,1536.03,319.4,2.697,0.5,163,492347625,-1145797639,2.697,251.0,51.37,38.5,886.0,19,2019-01-10 12:02:34,71.2,7.81
0,running,319.0,91,1556.92,319.0,2.547,0.5,163,492345996,-1145795560,2.547,264.0,51.37,40.25,761.0,19,2019-01-10 12:02:45,67.2,8.37
0,running,319.0,91,1577.16,319.0,2.361,0.5,164,492344113,-1145794123,2.361,269.0,51.37,41.0,768.0,19,2019-01-10 12:02:54,63.2,8.37
0,running,319.0,91,1597.9,319.0,2.501,0.5,164,492342119,-1145792813,2.501,250.0,51.46,38.25,820.0,18,2019-01-10 12:03:02,75.0,8.87
0,running,319.0,95,1619.64,319.0,2.575,0.5,164,492340006,-1145791595,2.575,244.0,51.46,38.0,825.0,18,2019-01-10 12:03:10,68.2,8.37
0,running,319.0,92,1640.81,319.0,2.585,0.5,164,492338083,-1145789988,2.585,253.0,51.28,39.25,833.0,18,2019-01-10 12:03:18,68.2,7.9
0,running,319.0,80,1651.47,319.0,2.389,0.0,162,492337101,-1145789197,2.389,273.0,51.18,40.0,907.0,18,2019-01-10 12:03:24,71.2,7.68
0,running,318.79999999999995,0,1651.47,318.79999999999995,2.351,0.0,161,492337108,-1145789202,2.351,0.0,0.0,0.0,0.0,18,2019-01-10 12:03:25,0.0,0.0
0,running,318.4,0,1651.66,318.4,0.019,0.0,158,492337142,-1145789255,0.019,0.0,0.0,0.0,0.0,18,2019-01-10 12:03:30,0.0,0.0
0,running,318.4,0,1652.02,318.4,0.019,0.0,155,492337126,-1145789233,0.019,0.0,0.0,0.0,0.0,18,2019-01-10 12:03:32,0.0,0.0
0,running,318.79999999999995,67,1655.68,318.79999999999995,0.317,0.5,155,492336883,-1145788786,0.317,427.0,49.62,48.0,654.0,18,2019-01-10 12:03:35,50.7,14.06
0,running,318.4,89,1677.15,318.4,2.342,0.0,155,492334984,-1145787050,2.342,276.0,50.43,40.25,713.0,18,2019-01-10 12:03:45,67.2,9.84
0,running,319.0,93,1699.32,319.0,2.622,0.5,155,492332783,-1145785931,2.622,250.0,50.81,38.75,909.0,18,2019-01-10 12:03:53,66.2,8.18
0,running,319.0,93,1720.56,319.0,2.641,0.0,155,492330844,-1145784348,2.641,245.0,50.9,37.75,837.0,18,2019-01-10 12:04:01,66.2,8.09
0,running,318.79999999999995,97,1743.13,318.79999999999995,2.678,0.5,156,492328806,-1145782614,2.678,236.0,51.0,38.25,812.0,18,2019-01-10 12:04:09,64.2,7.9
0,running,319.0,93,1764.1,319.0,2.678,0.5,157,492326911,-1145781017,2.678,245.0,51.31,38.5,843.0,18,2019-01-10 12:04:17,77.0,8.18
0,running,318.6,94,1786.14,318.6,2.725,0.0,158,492324799,-1145779603,2.725,238.0,51.09,37.25,876.0,18,2019-01-10 12:04:25,77.0,8.59
0,running,318.20000000000005,95,1806.42,318.20000000000005,2.781,0.5,160,492323156,-1145777834,2.781,233.0,50.87,37.0,893.0,18,2019-01-10 12:04:32,76.0,8.28
0,running,318.20000000000005,94,1827.01,318.20000000000005,2.827,0.5,163,492321197,-1145776475,2.827,225.0,50.87,36.25,908.0,18,2019-01-10 12:04:39,76.0,8.09
0,running,317.79999999999995,92,1849.25,317.79999999999995,2.846,0.0,164,492319181,-1145774852,2.846,238.0,50.96,36.75,923.0,18,2019-01-10 12:04:47,81.0,8.59
0,running,318.20000000000005,93,1870.6,318.20000000000005,2.827,0.5,165,492317093,-1145773599,2.827,237.0,51.15,36.75,891.0,18,2019-01-10 12:04:55,76.0,8.28
0,running,318.4,90,1886.84,318.4,2.771,0.5,165,492315494,-1145772683,2.771,244.0,50.96,37.0,896.0,18,2019-01-10 12:05:01,81.0,8.68
0,running,318.4,89,1908.16,318.4,2.762,0.0,163,492313634,-1145771079,2.762,250.0,50.96,37.25,922.0,18,2019-01-10 12:05:09,83.0,8.78
0,running,317.6,89,1926.86,317.6,2.753,0.0,163,492311862,-1145769827,2.753,250.0,51.06,37.0,911.0,18,2019-01-10 12:05:16,82.0,8.78
0,running,317.6,95,1947.93,317.6,2.753,0.5,164,492310012,-1145768189,2.753,246.0,51.15,37.5,884.0,18,2019-01-10 12:05:24,75.0,8.37
0,running,317.6,90,1970.02,317.6,2.566,0.5,164,492307834,-1145766952,2.566,249.0,51.15,37.5,827.0,18,2019-01-10 12:05:33,78.0,8.96
0,running,318.20000000000005,90,1990.54,318.20000000000005,2.585,0.0,165,492305833,-1145765729,2.585,246.0,51.34,37.25,847.0,18,2019-01-10 12:05:41,83.0,9.37
0,running,317.4,83,2011.76,317.4,2.389,0.0,167,492304076,-1145763793,2.389,288.0,51.34,40.5,853.0,18,2019-01-10 12:05:50,80.0,9.06
0,running,317.4,80,2025.78,317.4,2.473,0.5,164,492302797,-1145762737,2.473,306.0,51.65,41.5,918.0,18,2019-01-10 12:05:56,81.0,8.59
0,running,317.6,84,2031.82,317.6,1.624,0.5,160,492302236,-1145762302,1.624,310.0,51.78,43.25,692.0,18,2019-01-10 12:06:00,62.5,8.18
0,running,317.6,72,2036.12,317.6,1.465,0.5,157,492301860,-1145761944,1.465,304.0,51.78,41.0,708.0,18,2019-01-10 12:06:03,43.7,7.5
0,running,317.6,79,2046.08,317.6,1.568,0.5,156,492300953,-1145761190,1.568,292.0,50.62,48.5,714.0,17,2019-01-10 12:06:09,63.2,8.0
0,running,317.4,95,2047.86,317.4,1.568,0.5,156,492300788,-1145761062,1.568,262.0,50.4,44.75,489.0,17,2019-01-10 12:06:10,58.5,9.25
0,running,317.4,76,2068.94,317.4,1.931,0.5,155,492298870,-1145759474,1.931,336.0,51.15,43.5,738.0,17,2019-01-10 12:06:20,79.0,10.03
0,running,317.20000000000005,85,2079.23,317.20000000000005,2.025,0.5,152,492297882,-1145758823,2.025,308.0,51.43,41.25,644.0,17,2019-01-10 12:06:25,77.0,10.25
0,running,317.6,90,2099.59,317.6,2.426,0.5,155,492295844,-1145757785,2.426,266.0,51.34,39.25,811.0,17,2019-01-10 12:06:33,76.0,9.75
0,running,316.6,92,2120.3,316.6,2.519,0.5,154,492293726,-1145756897,2.519,242.0,51.15,37.0,818.0,17,2019-01-10 12:06:41,77.0,9.15
0,running,316.4,92,2123.01,316.4,2.519,0.0,154,492293449,-1145756780,2.519,242.0,51.06,37.0,821.0,17,2019-01-10 12:06:42,77.0,9.15
0,running,315.4,97,2142.98,315.4,2.566,0.5,154,492291348,-1145756297,2.566,228.0,51.06,36.75,812.0,17,2019-01-10 12:06:49,69.2,8.46
0,running,314.4,94,2157.95,314.4,2.566,0.5,156,492289931,-1145755296,2.566,233.0,50.93,37.0,797.0,17,2019-01-10 12:06:55,76.0,9.06
0,running,314.20000000000005,93,2178.73,314.20000000000005,2.669,0.5,158,492287931,-1145754009,2.669,244.0,50.93,38.0,875.0,17,2019-01-10 12:07:02,71.2,8.09
0,running,314.79999999999995,94,2194.75,314.79999999999995,2.603,0.0,161,492286419,-1145753133,2.603,250.0,50.93,39.0,824.0,17,2019-01-10 12:07:09,65.2,7.68
0,running,315.4,93,2212.03,315.4,2.603,0.0,162,492284781,-1145751972,2.603,252.0,51.03,39.25,816.0,17,2019-01-10 12:07:15,68.2,8.09
0,running,316.4,89,2226.73,316.4,2.687,0.0,163,492283680,-1145750467,2.687,255.0,51.34,38.25,923.0,17,2019-01-10 12:07:20,81.0,8.46
0,running,316.6,90,2246.78,316.6,2.575,0.5,162,492281857,-1145748975,2.575,254.0,51.65,37.0,799.0,17,2019-01-10 12:07:28,79.0,9.93
0,running,316.4,90,2267.18,316.4,2.65,0.0,164,492280045,-1145747368,2.65,242.0,51.43,36.25,875.0,17,2019-01-10 12:07:36,87.7,9.56
0,running,316.79999999999995,94,2282.58,316.79999999999995,2.641,0.5,167,492278603,-1145746299,2.641,238.0,51.43,37.0,834.0,17,2019-01-10 12:07:42,74.0,8.96
0,running,316.79999999999995,93,2304.58,316.79999999999995,2.743,0.5,167,492276629,-1145744583,2.743,246.0,51.43,38.25,876.0,17,2019-01-10 12:07:50,71.2,8.18
0,running,316.6,95,2325.24,316.6,2.678,0.5,168,492275207,-1145742522,2.678,246.0,51.34,39.25,813.0,17,2019-01-10 12:07:58,63.2,7.81
0,running,316.4,91,2347.6,316.4,2.641,0.5,167,492273065,-1145741084,2.641,244.0,51.34,37.5,839.0,17,2019-01-10 12:08:07,76.0,8.59
0,running,316.20000000000005,89,2368.26,316.20000000000005,2.631,0.0,166,492271046,-1145740034,2.631,256.0,51.25,38.25,858.0,17,2019-01-10 12:08:15,78.0,8.78
0,running,316.20000000000005,94,2389.02,316.20000000000005,2.631,0.5,166,492269170,-1145738447,2.631,246.0,51.65,38.25,817.0,17,2019-01-10 12:08:23,69.2,8.37
0,running,316.4,96,2407.86,316.4,2.762,0.5,169,492267389,-1145737208,2.762,246.0,51.34,39.0,875.0,17,2019-01-10 12:08:30,63.2,7.31
0,running,317.20000000000005,97,2428.05,317.20000000000005,2.454,0.0,171,492265885,-1145735126,2.454,241.0,51.34,38.75,712.0,17,2019-01-10 12:08:39,64.2,8.68
0,running,316.4,92,2450.36,316.4,2.454,0.5,169,492263931,-1145733369,2.454,249.0,51.65,38.5,787.0,17,2019-01-10 12:08:48,71.2,9.06
0,running,317.0,90,2470.66,317.0,2.51,0.5,168,492261778,-1145733123,2.51,253.0,51.43,38.25,838.0,17,2019-01-10 12:08:56,76.0,8.87
0,running,316.79999999999995,92,2490.88,316.79999999999995,2.463,0.5,168,492259607,-1145733194,2.463,248.0,51.43,38.0,788.0,17,2019-01-10 12:09:04,75.0,9.25
