,activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio
0,running,378.79999999999995,60,192.85,378.79999999999995,1.428,0.5,108,492810093,-1146120312,1.428,463.0,50.25,47.25,708.0,28,2019-01-23 23:52:38,31.2,4.46
0,running,378.0,70,198.97,378.0,1.362,0.5,102,492810752,-1146120348,1.362,445.0,48.87,50.0,539.0,28,2019-01-23 23:52:43,30.2,4.78
0,running,377.79999999999995,66,200.08,377.79999999999995,1.316,0.5,98,492810871,-1146120355,1.316,431.0,48.87,46.25,555.0,28,2019-01-23 23:52:44,29.2,4.78
0,running,377.4,59,202.31,377.4,1.157,0.5,93,492811109,-1146120390,1.157,445.0,49.37,46.5,572.0,28,2019-01-23 23:52:46,28.2,4.68
0,running,377.20000000000005,58,203.25,377.20000000000005,1.138,0.5,93,492811210,-1146120405,1.138,464.0,49.37,46.75,570.0,28,2019-01-23 23:52:47,29.2,4.87
0,running,377.20000000000005,58,204.23,377.20000000000005,1.054,0.5,93,492811314,-1146120420,1.054,468.0,49.46,46.5,568.0,28,2019-01-23 23:52:48,31.2,5.25
0,running,376.20000000000005,64,214.04,376.20000000000005,1.166,0.5,94,492812113,-1146120979,1.166,500.0,49.31,50.0,628.0,28,2019-01-23 23:52:56,53.5,6.81
0,running,375.0,74,221.88,375.0,1.082,0.5,95,492812174,-1146122095,1.082,408.0,49.59,44.5,499.0,28,2019-01-23 23:53:03,39.0,7.31
0,running,374.79999999999995,77,223.83,374.79999999999995,1.082,0.0,92,492812200,-1146122376,1.082,385.0,49.06,50.0,400.0,28,2019-01-23 23:53:05,38.0,8.18
0,running,374.20000000000005,73,225.88,374.20000000000005,1.054,0.0,92,492812292,-1146122651,1.054,405.0,49.31,48.25,441.0,28,2019-01-23 23:53:07,52.5,9.93
0,running,374.0,71,226.5,374.0,1.045,0.0,95,492812358,-1146122729,1.045,420.0,49.43,47.75,500.0,28,2019-01-23 23:53:08,60.5,11.03
0,running,373.79999999999995,81,228.53,373.79999999999995,1.054,0.0,98,492812573,-1146122776,1.054,363.0,49.34,43.0,321.0,28,2019-01-23 23:53:09,71.2,21.75
0,running,373.79999999999995,96,231.32,373.79999999999995,1.213,0.5,98,492812873,-1146122792,1.213,246.0,49.43,41.0,391.0,28,2019-01-23 23:53:10,68.2,20.18
0,running,375.20000000000005,93,253.19,375.20000000000005,2.976,0.5,101,492815220,-1146122730,2.976,256.0,49.75,40.25,971.0,28,2019-01-23 23:53:17,67.2,6.71
0,running,375.20000000000005,93,262.28,375.20000000000005,2.939,0.0,104,492816177,-1146122923,2.939,256.0,49.75,39.75,965.0,28,2019-01-23 23:53:20,68.2,6.9
0,running,375.20000000000005,93,265.35,375.20000000000005,2.948,0.5,107,492816495,-1146123041,2.948,256.0,49.87,40.0,946.0,28,2019-01-23 23:53:21,64.2,6.62
0,running,375.4,93,277.59,375.4,3.004,0.5,111,492817807,-1146123114,3.004,264.0,50.18,41.5,961.0,28,2019-01-23 23:53:25,64.2,6.62
0,running,376.20000000000005,92,294.25,376.20000000000005,2.818,0.5,113,492819594,-1146122974,2.818,269.0,50.28,41.75,910.0,28,2019-01-23 23:53:31,60.5,6.43
0,running,376.79999999999995,91,300.06,376.79999999999995,2.837,0.5,116,492820213,-1146122861,2.837,270.0,50.46,41.5,910.0,28,2019-01-23 23:53:33,60.5,6.43
0,running,376.79999999999995,90,322.12,376.79999999999995,2.809,0.5,119,492822581,-1146122714,2.809,276.0,50.59,41.75,922.0,27,2019-01-23 23:53:41,64.2,6.71
0,running,376.79999999999995,90,330.35,376.79999999999995,2.809,0.0,122,492823464,-1146122651,2.809,277.0,50.68,41.75,938.0,27,2019-01-23 23:53:44,64.2,6.62
0,running,377.4,90,346.29,377.4,2.781,0.0,123,492825170,-1146122388,2.781,280.0,50.68,42.0,924.0,27,2019-01-23 23:53:50,61.5,6.53
0,running,378.6,89,364.94,378.6,2.743,0.5,124,492827172,-1146122579,2.743,278.0,50.78,41.5,894.0,27,2019-01-23 23:53:57,69.2,7.31
0,running,379.6,89,380.42,379.6,2.725,0.0,127,492828835,-1146122466,2.725,270.0,50.68,40.0,903.0,27,2019-01-23 23:54:03,79.0,8.28
0,running,380.20000000000005,90,399.26,380.20000000000005,2.706,0.5,130,492830840,-1146122820,2.706,270.0,50.59,40.5,890.0,27,2019-01-23 23:54:10,72.2,8.09
0,running,380.79999999999995,90,407.09,380.79999999999995,2.678,0.0,129,492831679,-1146122941,2.678,271.0,50.59,40.75,872.0,27,2019-01-23 23:54:13,69.2,7.68
0,running,381.20000000000005,89,425.22,381.20000000000005,2.669,0.0,130,492833624,-1146123097,2.669,271.0,50.59,40.25,913.0,27,2019-01-23 23:54:20,74.0,7.81
0,running,381.4,86,441.79,381.4,2.603,0.5,130,492835388,-1146122893,2.603,278.0,50.59,40.25,857.0,27,2019-01-23 23:54:27,77.0,8.68
0,running,381.4,86,445.68,381.4,2.594,0.5,130,492835686,-1146122502,2.594,280.0,50.68,40.5,863.0,27,2019-01-23 23:54:29,76.0,8.59
0,running,381.79999999999995,86,449.61,381.79999999999995,2.557,0.0,129,492835750,-1146121950,2.557,280.0,50.68,40.0,819.0,27,2019-01-23 23:54:31,79.0,9.15
0,running,382.4,89,471.78,382.4,2.398,0.5,130,492835799,-1146118843,2.398,274.0,50.59,40.0,765.0,27,2019-01-23 23:54:41,77.0,9.84
0,running,382.6,89,490.19,382.6,2.314,0.0,133,492836617,-1146116478,2.314,284.0,50.37,42.75,785.0,27,2019-01-23 23:54:49,62.5,8.28
0,running,382.79999999999995,89,494.86,382.79999999999995,2.305,0.0,132,492836742,-1146115838,2.305,284.0,50.28,42.0,783.0,27,2019-01-23 23:54:51,69.2,8.78
0,running,383.6,86,515.72,383.6,2.277,0.5,132,492836566,-1146112888,2.277,279.0,50.68,40.5,794.0,26,2019-01-23 23:55:00,75.0,9.15
0,running,382.6,88,536.71,382.6,2.361,0.0,136,492836416,-1146109904,2.361,272.0,50.59,39.75,836.0,26,2019-01-23 23:55:08,74.0,8.68
0,running,382.6,87,558.99,382.6,2.407,0.5,135,492836483,-1146106737,2.407,272.0,50.59,39.75,860.0,26,2019-01-23 23:55:17,74.0,8.28
0,running,381.79999999999995,87,576.74,381.79999999999995,2.445,0.5,137,492836367,-1146104214,2.445,276.0,50.59,40.25,873.0,26,2019-01-23 23:55:24,72.2,8.09
0,running,381.6,89,586.14,381.6,2.426,0.0,140,492836369,-1146102876,2.426,272.0,50.59,40.25,798.0,26,2019-01-23 23:55:28,69.2,8.37
0,running,381.4,90,595.91,381.4,2.426,0.0,143,492836307,-1146101487,2.426,274.0,50.59,40.75,793.0,26,2019-01-23 23:55:32,67.2,8.37
0,running,380.79999999999995,89,603.18,380.79999999999995,2.435,0.5,143,492836281,-1146100453,2.435,271.0,50.59,40.5,818.0,26,2019-01-23 23:55:35,70.2,8.37
0,running,380.4,88,605.62,380.4,2.445,0.5,142,492836275,-1146100105,2.445,274.0,50.59,40.75,847.0,26,2019-01-23 23:55:36,70.2,8.37
0,running,379.4,89,620.21,379.4,2.454,0.0,143,492836112,-1146098038,2.454,270.0,50.59,40.0,838.0,26,2019-01-23 23:55:42,69.2,8.18
0,running,378.4,87,628.34,378.4,2.314,0.5,141,492836161,-1146096885,2.314,278.0,50.68,40.5,800.0,26,2019-01-23 23:55:46,70.2,8.46
0,running,377.20000000000005,87,646.07,377.20000000000005,2.277,0.5,143,492836299,-1146094363,2.277,276.0,50.37,40.0,796.0,26,2019-01-23 23:55:54,71.2,8.78
0,running,376.4,90,663.85,376.4,2.221,0.5,146,492836280,-1146091838,2.221,270.0,50.18,40.25,728.0,26,2019-01-23 23:56:02,64.2,8.59
0,running,376.0,89,675.66,376.0,2.267,0.0,144,492836075,-1146090171,2.267,270.0,50.09,40.0,799.0,26,2019-01-23 23:56:07,80.0,8.96
0,running,375.20000000000005,90,689.17,375.20000000000005,2.286,0.0,147,492835942,-1146088255,2.286,261.0,50.09,39.25,783.0,25,2019-01-23 23:56:13,72.2,8.87
0,running,374.79999999999995,91,691.37,374.79999999999995,2.277,0.0,145,492835942,-1146087941,2.277,261.0,50.09,39.5,776.0,25,2019-01-23 23:56:14,71.2,9.06
0,running,374.4,96,698.27,374.4,2.286,0.5,149,492835946,-1146086958,2.286,259.0,50.28,40.0,746.0,25,2019-01-23 23:56:17,58.5,8.46
0,running,373.4,90,702.98,373.4,2.314,0.5,148,492835949,-1146086287,2.314,256.0,50.28,39.5,774.0,25,2019-01-23 23:56:19,72.2,8.59
0,running,372.6,86,724.47,372.6,2.295,0.5,147,492836467,-1146083315,2.295,273.0,50.37,39.75,784.0,25,2019-01-23 23:56:28,80.0,9.93
0,running,372.20000000000005,87,729.82,372.20000000000005,2.314,0.5,149,492836635,-1146082584,2.314,273.0,50.46,40.0,804.0,25,2019-01-23 23:56:30,74.0,9.25
0,running,372.20000000000005,89,751.17,372.20000000000005,2.454,0.0,149,492837657,-1146079866,2.454,272.0,50.34,40.75,857.0,25,2019-01-23 23:56:38,72.2,8.46
0,running,371.4,88,773.89,371.4,2.407,0.5,151,492838817,-1146077022,2.407,278.0,50.65,40.75,796.0,25,2019-01-23 23:56:47,72.2,8.68
0,running,371.6,88,776.4,371.6,2.445,0.5,151,492838945,-1146076708,2.445,277.0,50.56,40.5,837.0,25,2019-01-23 23:56:48,72.2,8.46
0,running,372.20000000000005,87,783.61,372.20000000000005,2.407,0.5,148,492839292,-1146075789,2.407,278.0,50.46,40.5,836.0,25,2019-01-23 23:56:51,72.2,8.37
0,running,372.6,88,798.9,372.6,2.435,0.5,153,492839966,-1146073802,2.435,281.0,50.37,41.5,829.0,25,2019-01-23 23:56:57,68.2,8.09
0,running,373.20000000000005,91,814.52,373.20000000000005,2.463,0.0,153,492840627,-1146071757,2.463,272.0,50.56,41.0,815.0,25,2019-01-23 23:57:03,66.2,7.9
0,running,374.0,88,833.29,374.0,2.379,0.5,150,492841394,-1146069295,2.379,279.0,50.65,41.25,776.0,25,2019-01-23 23:57:11,70.2,8.68
0,running,374.4,90,840.33,374.4,2.389,0.5,152,492841624,-1146068349,2.389,274.0,50.56,41.0,784.0,25,2019-01-23 23:57:14,70.2,9.15
0,running,375.4,85,849.78,375.4,2.379,0.0,151,492841802,-1146067049,2.379,284.0,50.46,41.25,822.0,25,2019-01-23 23:57:18,75.0,9.37
0,running,375.6,89,865.87,375.6,2.314,0.0,154,492842594,-1146065012,2.314,281.0,50.56,41.5,766.0,24,2019-01-23 23:57:25,68.2,8.78
0,running,375.4,91,875.68,375.4,2.361,0.5,157,492843053,-1146063755,2.361,265.0,50.46,40.0,770.0,24,2019-01-23 23:57:29,67.2,8.68
0,running,376.6,92,891.1,376.6,2.501,0.0,156,492843769,-1146061775,2.501,255.0,50.65,39.25,833.0,24,2019-01-23 23:57:35,69.2,8.18
0,running,376.20000000000005,90,911.58,376.20000000000005,2.529,0.5,155,492844687,-1146059124,2.529,269.0,51.0,40.75,856.0,24,2019-01-23 23:57:43,65.2,7.68
0,running,376.4,89,933.03,376.4,2.491,0.0,155,492845425,-1146056256,2.491,264.0,51.09,39.25,829.0,24,2019-01-23 23:57:52,75.0,8.78
0,running,375.6,92,953.38,375.6,2.445,0.0,153,492845517,-1146053375,2.445,260.0,50.87,39.5,788.0,24,2019-01-23 23:58:01,68.2,8.87
0,running,375.20000000000005,88,962.18,375.20000000000005,2.389,0.5,149,492845464,-1146052125,2.389,260.0,50.87,38.75,799.0,24,2019-01-23 23:58:05,78.0,9.37
0,running,375.0,87,966.91,375.0,2.389,0.5,149,492845402,-1146051457,2.389,266.0,50.78,39.25,807.0,24,2019-01-23 23:58:07,79.0,9.46
0,running,374.4,86,973.69,374.4,2.379,0.5,146,492845296,-1146050500,2.379,268.0,50.78,38.75,845.0,24,2019-01-23 23:58:10,80.0,9.37
0,running,374.20000000000005,88,975.28,374.20000000000005,2.351,0.0,146,492845278,-1146050246,2.351,267.0,50.78,39.25,809.0,24,2019-01-23 23:58:11,70.2,9.15
0,running,374.0,86,979.1,374.0,2.295,0.0,146,492845625,-1146049979,2.295,277.0,50.78,40.0,807.0,24,2019-01-23 23:58:13,78.0,9.25
0,running,373.20000000000005,89,999.27,373.20000000000005,2.407,0.5,147,492847526,-1146048667,2.407,253.0,50.87,38.5,830.0,24,2019-01-23 23:58:21,80.0,8.96
0,running,372.79999999999995,89,1001.69,372.79999999999995,2.398,0.0,147,492847759,-1146048511,2.398,257.0,50.87,38.75,826.0,24,2019-01-23 23:58:22,78.0,9.06
0,running,372.0,89,1009.51,372.0,2.435,0.5,146,492848577,-1146048262,2.435,259.0,50.78,39.0,821.0,24,2019-01-23 23:58:25,75.0,8.96
0,running,371.6,82,1022.43,371.6,2.407,0.0,143,492849934,-1146047967,2.407,267.0,50.78,39.5,975.0,24,2019-01-23 23:58:30,75.0,8.37
0,running,371.79999999999995,87,1035.12,371.79999999999995,2.557,0.0,146,492851261,-1146047611,2.557,263.0,50.56,38.25,909.0,23,2019-01-23 23:58:35,83.0,9.15
0,running,371.0,88,1053.0,371.0,2.594,0.0,146,492852959,-1146046484,2.594,257.0,50.53,38.0,868.0,23,2019-01-23 23:58:42,82.0,9.06
0,running,370.0,90,1073.56,370.0,2.594,0.5,145,492855126,-1146045959,2.594,257.0,50.75,38.75,859.0,23,2019-01-23 23:58:50,74.0,8.68
0,running,370.0,90,1078.34,370.0,2.585,0.5,144,492855636,-1146045864,2.585,256.0,50.84,38.5,850.0,23,2019-01-23 23:58:52,77.0,8.78
0,running,370.20000000000005,89,1096.57,370.20000000000005,2.557,0.5,142,492857561,-1146045338,2.557,259.0,50.93,38.75,863.0,23,2019-01-23 23:58:59,77.0,8.87
0,running,370.4,87,1117.09,370.4,2.585,0.5,146,492859732,-1146045332,2.585,273.0,50.75,40.0,902.0,23,2019-01-23 23:59:07,77.0,8.28
0,running,371.20000000000005,86,1138.05,371.20000000000005,2.491,0.5,147,492861886,-1146044467,2.491,290.0,50.65,42.0,831.0,23,2019-01-23 23:59:16,71.2,8.37
0,running,372.20000000000005,85,1147.59,372.20000000000005,2.463,0.5,148,492862858,-1146044043,2.463,288.0,50.75,41.25,836.0,23,2019-01-23 23:59:20,74.0,8.59
0,running,373.4,89,1155.79,373.4,2.426,0.5,148,492863727,-1146043845,2.426,288.0,50.84,41.75,771.0,22,2019-01-23 23:59:24,64.2,8.46
0,running,374.20000000000005,87,1175.9,374.20000000000005,2.305,0.5,148,492865874,-1146043524,2.305,288.0,50.75,41.75,776.0,22,2019-01-23 23:59:33,69.2,8.78
0,running,374.4,87,1180.22,374.4,2.277,0.0,145,492866335,-1146043433,2.277,288.0,50.75,41.5,780.0,22,2019-01-23 23:59:35,71.2,9.06
0,running,375.4,89,1201.64,375.4,2.323,0.5,146,492868594,-1146042883,2.323,287.0,50.31,43.0,826.0,22,2019-01-23 23:59:44,67.2,8.18
0,running,375.6,89,1203.41,375.6,2.323,0.0,146,492868783,-1146042843,2.323,288.0,50.21,43.0,835.0,22,2019-01-23 23:59:45,66.2,8.09
0,running,375.79999999999995,88,1205.25,375.79999999999995,2.314,0.0,146,492868978,-1146042797,2.314,290.0,50.21,43.0,821.0,22,2019-01-23 23:59:46,66.2,8.0
0,running,376.79999999999995,87,1211.63,376.79999999999995,2.277,0.5,148,492869656,-1146042667,2.277,288.0,50.21,42.5,730.0,22,2019-01-23 23:59:49,66.2,8.87
0,running,377.79999999999995,88,1232.58,377.79999999999995,2.342,0.0,147,492871841,-1146041971,2.342,269.0,50.09,39.5,857.0,22,2019-01-23 23:59:57,85.7,9.56
0,running,378.20000000000005,85,1246.8,378.20000000000005,2.379,0.0,148,492873192,-1146041058,2.379,282.0,50.37,40.0,886.0,22,2019-01-24 00:00:03,77.0,8.78
0,running,378.0,72,1252.86,378.0,2.211,0.0,144,492873857,-1146041162,2.211,299.0,50.46,40.75,872.0,22,2019-01-24 00:00:07,74.0,8.46
0,running,378.0,82,1256.21,378.0,2.062,0.0,147,492874210,-1146041066,2.062,298.0,50.21,40.5,552.0,22,2019-01-24 00:00:09,83.7,13.37
0,running,378.0,74,1260.68,378.0,1.428,0.5,147,492874655,-1146040874,1.428,335.0,50.21,42.5,768.0,22,2019-01-24 00:00:12,87.7,12.5
0,running,378.20000000000005,83,1267.05,378.20000000000005,2.211,0.5,151,492875070,-1146040157,2.211,296.0,50.31,40.0,598.0,21,2019-01-24 00:00:15,84.7,13.93
0,running,378.6,87,1277.81,378.6,2.202,0.0,154,492875590,-1146038848,2.202,282.0,50.18,40.0,789.0,21,2019-01-24 00:00:20,74.0,10.15
0,running,378.6,90,1300.5,378.6,2.454,0.5,155,492874009,-1146036652,2.454,263.0,50.4,39.25,832.0,21,2019-01-24 00:00:29,75.0,8.96
0,running,378.6,89,1322.11,378.6,2.566,0.5,155,492872363,-1146034490,2.566,259.0,50.59,38.5,877.0,21,2019-01-24 00:00:37,78.0,8.78
0,running,378.20000000000005,85,1343.28,378.20000000000005,2.463,0.5,157,492871372,-1146031799,2.463,278.0,50.34,40.75,799.0,21,2019-01-24 00:00:46,88.7,9.15
0,running,377.20000000000005,89,1365.53,377.20000000000005,2.463,0.5,158,492870104,-1146029113,2.463,265.0,50.5,39.25,833.0,21,2019-01-24 00:00:55,76.0,9.06
0,running,376.79999999999995,91,1370.63,376.79999999999995,2.491,0.5,159,492869821,-1146028492,2.491,261.0,50.5,39.25,835.0,21,2019-01-24 00:00:57,70.2,8.46
0,running,377.79999999999995,92,1383.19,377.79999999999995,2.501,0.0,160,492869229,-1146026883,2.501,255.0,50.59,38.75,830.0,21,2019-01-24 00:01:02,71.2,8.37
0,running,378.0,90,1388.36,378.0,2.51,0.0,156,492868970,-1146026230,2.51,257.0,50.59,38.75,860.0,21,2019-01-24 00:01:04,83.0,8.68
0,running,378.0,90,1405.85,378.0,2.529,0.5,153,492868104,-1146024031,2.529,257.0,50.5,38.75,850.0,20,2019-01-24 00:01:11,74.0,8.59
0,running,378.0,91,1427.49,378.0,2.529,0.5,153,492867160,-1146021213,2.529,260.0,50.78,39.5,840.0,20,2019-01-24 00:01:20,70.2,8.09
0,running,377.20000000000005,93,1450.11,377.20000000000005,2.501,0.5,152,492866086,-1146018326,2.501,254.0,50.87,39.75,823.0,20,2019-01-24 00:01:29,65.2,8.0
0,running,377.4,93,1455.38,377.4,2.51,0.0,150,492865836,-1146017654,2.51,255.0,51.0,39.5,856.0,20,2019-01-24 00:01:31,67.2,7.81
0,running,377.6,89,1465.31,377.6,2.501,0.5,146,492865335,-1146016407,2.501,267.0,51.09,40.0,854.0,20,2019-01-24 00:01:35,72.2,8.09
0,running,377.4,89,1467.57,377.4,2.491,0.5,150,492865198,-1146016137,2.491,265.0,51.21,39.75,833.0,20,2019-01-24 00:01:36,72.2,8.18
0,running,377.20000000000005,91,1472.48,377.20000000000005,2.445,0.0,153,492864837,-1146015625,2.445,264.0,51.21,40.0,790.0,20,2019-01-24 00:01:38,69.2,8.37
0,running,376.79999999999995,90,1482.94,376.79999999999995,2.473,0.5,156,492864360,-1146014275,2.473,261.0,51.0,39.5,816.0,20,2019-01-24 00:01:42,70.2,8.28
0,running,376.4,88,1504.75,376.4,2.435,0.0,156,492863506,-1146011379,2.435,265.0,50.9,39.25,830.0,20,2019-01-24 00:01:51,74.0,8.78
0,running,376.79999999999995,89,1525.52,376.79999999999995,2.445,0.0,154,492863243,-1146008443,2.445,264.0,50.71,39.25,842.0,19,2019-01-24 00:01:59,71.2,8.28
0,running,376.4,88,1540.81,376.4,2.482,0.5,151,492862856,-1146006324,2.482,268.0,50.62,39.75,865.0,19,2019-01-24 00:02:05,70.2,8.18
0,running,375.6,87,1548.1,375.6,2.445,0.5,152,492862698,-1146005308,2.445,271.0,50.62,39.5,845.0,19,2019-01-24 00:02:08,73.0,8.46
0,running,374.79999999999995,87,1566.02,374.79999999999995,2.613,0.5,149,492862422,-1146002790,2.613,269.0,50.71,39.25,866.0,19,2019-01-24 00:02:15,76.0,8.59
0,running,374.6,98,1584.49,374.6,2.585,0.5,148,492861893,-1146000257,2.585,257.0,50.43,39.25,852.0,19,2019-01-24 00:02:22,71.2,8.0
0,running,373.20000000000005,90,1596.41,373.20000000000005,2.333,0.5,147,492861703,-1145998583,2.333,260.0,50.43,39.5,826.0,19,2019-01-24 00:02:27,70.2,8.28
0,running,372.20000000000005,90,1605.35,372.20000000000005,2.267,0.0,146,492861552,-1145997326,2.267,269.0,50.43,40.25,781.0,19,2019-01-24 00:02:31,67.2,8.37
0,running,371.79999999999995,89,1609.72,371.79999999999995,2.174,0.0,145,492861507,-1145996705,2.174,268.0,50.31,40.0,749.0,19,2019-01-24 00:02:33,67.2,8.78
0,running,371.6,89,1614.53,371.6,2.23,0.0,146,492861403,-1145996035,2.23,266.0,50.31,39.75,766.0,19,2019-01-24 00:02:35,68.2,8.78
0,running,371.0,91,1627.34,371.0,2.23,0.0,145,492861354,-1145994210,2.23,264.0,50.31,40.0,721.0,19,2019-01-24 00:02:41,65.2,8.87
0,running,370.0,93,1642.41,370.0,2.314,0.0,142,492861297,-1145992084,2.314,260.0,50.43,40.25,794.0,19,2019-01-24 00:02:47,61.5,7.59
0,running,369.0,92,1655.05,369.0,2.37,0.5,142,492861724,-1145990382,2.37,263.0,50.31,40.5,818.0,19,2019-01-24 00:02:52,64.2,7.5
0,running,367.79999999999995,93,1662.34,367.79999999999995,2.379,0.0,142,492862089,-1145989472,2.379,260.0,50.31,40.5,799.0,19,2019-01-24 00:02:55,62.5,7.59
0,running,366.6,89,1680.99,366.6,2.333,0.0,140,492862217,-1145986842,2.333,270.0,50.43,40.25,797.0,19,2019-01-24 00:03:03,67.2,8.09
0,running,365.4,88,1687.82,365.4,2.314,0.0,138,492862151,-1145985872,2.314,276.0,50.31,40.5,790.0,19,2019-01-24 00:03:06,68.2,8.37
0,running,364.4,87,1710.14,364.4,2.342,0.0,138,492861707,-1145982753,2.342,273.0,50.43,39.5,838.0,18,2019-01-24 00:03:15,81.0,8.87
0,running,364.4,86,1712.63,364.4,2.361,0.5,138,492861644,-1145982409,2.361,274.0,50.43,39.5,843.0,18,2019-01-24 00:03:16,80.0,8.87
0,running,363.20000000000005,88,1734.44,363.20000000000005,2.361,0.0,137,492860975,-1145979432,2.361,271.0,50.65,39.5,811.0,18,2019-01-24 00:03:25,72.2,8.59
0,running,363.0,88,1746.69,363.0,2.389,0.0,140,492860956,-1145977691,2.389,267.0,50.65,39.25,829.0,18,2019-01-24 00:03:30,72.2,8.46
0,running,362.0,88,1766.72,362.0,2.407,0.5,142,492860994,-1145974848,2.407,276.0,50.65,40.75,843.0,18,2019-01-24 00:03:38,67.2,7.9
0,running,360.79999999999995,88,1775.86,360.79999999999995,2.361,0.0,140,492861035,-1145973548,2.361,273.0,50.65,40.0,798.0,18,2019-01-24 00:03:42,68.2,8.37
0,running,360.20000000000005,88,1784.57,360.20000000000005,2.351,0.0,137,492861152,-1145972316,2.351,269.0,50.65,39.5,775.0,18,2019-01-24 00:03:46,70.2,8.78
0,running,359.79999999999995,88,1801.52,359.79999999999995,2.389,0.5,138,492861158,-1145969907,2.389,272.0,50.96,40.0,821.0,18,2019-01-24 00:03:53,72.2,8.78
0,running,359.79999999999995,88,1804.01,359.79999999999995,2.389,0.5,138,492861138,-1145969553,2.389,269.0,50.96,39.5,826.0,18,2019-01-24 00:03:54,73.0,8.68
0,running,358.6,89,1814.25,358.6,2.407,0.0,140,492860915,-1145968124,2.407,268.0,50.96,39.5,857.0,18,2019-01-24 00:03:58,74.0,8.46
0,running,357.4,88,1824.44,357.4,2.407,0.0,139,492860758,-1145966690,2.407,272.0,50.87,39.5,849.0,18,2019-01-24 00:04:02,71.2,8.28
0,running,356.6,91,1841.71,356.6,2.342,0.5,136,492860603,-1145964240,2.342,272.0,50.56,40.25,738.0,18,2019-01-24 00:04:10,68.2,8.68
0,running,356.4,105,1843.73,356.4,2.249,0.0,136,492860554,-1145963960,2.249,261.0,50.56,40.5,687.0,18,2019-01-24 00:04:11,52.5,8.68
0,running,355.4,91,1850.39,355.4,2.323,0.0,136,492860422,-1145963027,2.323,258.0,50.46,39.75,757.0,18,2019-01-24 00:04:14,71.2,9.37
0,running,354.20000000000005,93,1857.71,354.20000000000005,2.463,0.5,138,492860267,-1145962010,2.463,250.0,50.46,39.25,765.0,18,2019-01-24 00:04:17,70.2,9.15
0,running,353.20000000000005,91,1880.12,353.20000000000005,2.407,0.5,139,492859734,-1145958898,2.407,264.0,50.56,40.25,802.0,17,2019-01-24 00:04:26,65.2,8.09
0,running,353.0,91,1882.75,353.0,2.482,0.5,139,492859664,-1145958535,2.482,265.0,50.46,40.0,842.0,17,2019-01-24 00:04:27,66.2,8.0
0,running,352.20000000000005,89,1894.88,352.20000000000005,2.463,0.0,142,492859445,-1145956832,2.463,269.0,50.46,40.0,873.0,17,2019-01-24 00:04:32,69.2,7.81
0,running,351.79999999999995,89,1897.36,351.79999999999995,2.463,0.0,142,492859411,-1145956481,2.463,268.0,50.46,40.0,839.0,17,2019-01-24 00:04:33,69.2,8.09
0,running,350.79999999999995,89,1907.5,350.79999999999995,2.482,0.0,142,492859249,-1145955052,2.482,269.0,50.46,40.0,836.0,17,2019-01-24 00:04:37,70.2,8.09
0,running,349.6,88,1914.19,349.6,2.445,0.0,139,492859396,-1145954145,2.445,270.0,50.46,39.75,836.0,17,2019-01-24 00:04:40,71.2,8.68
