,activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio
0,running,335.6,78,87.09,335.6,0.914,0.5,118,492767362,-1146595751,0.914,378.0,51.03,48.75,357.0,27,2019-01-06 18:38:54,22.2,5.93
0,running,335.4,77,87.69,335.4,0.756,0.0,118,492767318,-1146595815,0.756,382.0,51.31,46.75,334.0,27,2019-01-06 18:38:55,27.2,10.03
0,running,335.4,76,88.93,335.4,0.681,0.0,120,492767211,-1146595927,0.681,381.0,51.46,50.0,310.0,27,2019-01-06 18:38:56,70.2,30.56
0,running,335.20000000000005,75,90.65,335.20000000000005,0.681,0.5,121,492767039,-1146596025,0.681,373.0,51.78,46.75,225.0,27,2019-01-06 18:38:57,58.5,26.93
0,running,335.20000000000005,75,92.27,335.20000000000005,0.849,0.5,123,492766867,-1146596088,0.849,373.0,51.87,46.75,299.0,27,2019-01-06 18:38:58,58.5,21.37
0,running,335.0,75,93.65,335.0,1.596,0.0,125,492766720,-1146596124,1.596,382.0,51.87,47.25,299.0,27,2019-01-06 18:38:59,46.7,21.37
0,running,335.0,74,94.94,335.0,1.596,0.0,126,492766587,-1146596177,1.596,385.0,51.75,47.0,351.0,27,2019-01-06 18:39:00,43.7,11.12
0,running,335.0,73,95.82,335.0,1.437,0.0,126,492766503,-1146596235,1.437,386.0,51.56,46.0,534.0,27,2019-01-06 18:39:01,42.7,8.87
0,running,335.0,67,96.44,335.0,1.204,0.0,127,492766449,-1146596334,1.204,389.0,51.31,39.25,506.0,27,2019-01-06 18:39:02,39.0,7.81
0,running,335.0,78,98.53,335.0,0.83,0.0,126,492766274,-1146596529,0.83,386.0,51.31,45.5,464.0,27,2019-01-06 18:39:04,37.0,8.09
0,running,335.20000000000005,77,99.57,335.20000000000005,0.83,0.0,127,492766190,-1146596632,0.83,388.0,51.31,46.25,303.0,27,2019-01-06 18:39:05,36.0,8.37
0,running,335.20000000000005,77,100.91,335.20000000000005,0.97,0.0,128,492766075,-1146596746,0.97,388.0,51.31,46.25,294.0,27,2019-01-06 18:39:06,36.0,8.78
0,running,335.4,76,102.34,335.4,0.97,0.5,128,492765944,-1146596858,0.97,388.0,51.31,46.75,294.0,27,2019-01-06 18:39:07,35.0,8.87
0,running,335.6,75,103.68,335.6,1.064,0.5,129,492765819,-1146596954,1.064,384.0,51.4,45.75,403.0,27,2019-01-06 18:39:08,35.0,8.87
0,running,336.0,57,105.05,336.0,1.11,0.0,128,492765696,-1146597064,1.11,414.0,51.4,45.0,676.0,27,2019-01-06 18:39:09,37.0,8.46
0,running,336.20000000000005,54,106.42,336.20000000000005,1.148,0.0,128,492765567,-1146597159,1.148,452.0,51.15,45.25,816.0,27,2019-01-06 18:39:10,49.7,8.0
0,running,336.20000000000005,52,107.63,336.20000000000005,1.222,0.5,128,492765439,-1146597191,1.222,468.0,51.15,50.0,875.0,27,2019-01-06 18:39:11,54.5,7.68
0,running,336.20000000000005,48,108.97,336.20000000000005,1.222,0.0,129,492765295,-1146597193,1.222,558.0,51.15,47.0,875.0,27,2019-01-06 18:39:12,56.5,7.68
0,running,336.20000000000005,48,110.21,336.20000000000005,1.185,0.0,129,492765164,-1146597159,1.185,558.0,51.25,47.0,669.0,27,2019-01-06 18:39:13,56.5,7.31
0,running,336.20000000000005,53,111.18,336.20000000000005,1.176,0.0,130,492765059,-1146597130,1.176,498.0,51.15,46.75,598.0,27,2019-01-06 18:39:14,53.5,7.12
0,running,336.4,63,142.74,336.4,1.428,0.5,122,492761742,-1146596518,1.428,500.0,49.65,50.0,730.0,27,2019-01-06 18:39:35,42.7,5.75
0,running,336.4,59,144.11,336.4,1.456,0.5,123,492761596,-1146596491,1.456,511.0,49.53,49.25,747.0,27,2019-01-06 18:39:36,58.5,6.03
0,running,336.4,52,145.43,336.4,1.456,0.5,123,492761457,-1146596453,1.456,519.0,49.53,49.0,971.0,27,2019-01-06 18:39:37,54.5,5.93
0,running,336.4,51,146.86,336.4,1.437,0.5,123,492761304,-1146596426,1.437,529.0,49.65,48.5,864.0,27,2019-01-06 18:39:38,52.5,5.75
0,running,336.4,51,148.18,336.4,1.381,0.5,124,492761162,-1146596418,1.381,529.0,49.65,48.5,822.0,27,2019-01-06 18:39:39,52.5,5.56
0,running,336.4,54,149.64,336.4,1.372,0.5,124,492761004,-1146596416,1.372,519.0,49.65,46.75,822.0,27,2019-01-06 18:39:40,45.7,5.56
0,running,336.6,62,151.07,336.6,1.372,0.0,124,492760851,-1146596411,1.372,511.0,49.53,46.75,627.0,27,2019-01-06 18:39:41,47.7,6.12
0,running,336.6,63,152.49,336.6,1.381,0.0,123,492760697,-1146596404,1.381,501.0,49.43,50.0,624.0,27,2019-01-06 18:39:42,49.7,6.81
0,running,336.79999999999995,61,154.0,336.79999999999995,1.381,0.5,122,492760535,-1146596409,1.381,499.0,49.43,46.5,624.0,27,2019-01-06 18:39:43,48.7,6.81
0,running,336.79999999999995,60,155.4,336.79999999999995,1.4,0.0,122,492760384,-1146596416,1.4,499.0,49.43,46.75,688.0,27,2019-01-06 18:39:44,47.7,6.53
0,running,336.79999999999995,51,156.88,336.79999999999995,1.409,0.0,123,492760227,-1146596450,1.409,494.0,49.43,45.25,688.0,27,2019-01-06 18:39:45,44.7,6.53
0,running,336.79999999999995,51,158.41,336.79999999999995,1.428,0.0,123,492760065,-1146596492,1.428,494.0,49.53,45.25,757.0,27,2019-01-06 18:39:46,44.7,6.03
0,running,337.0,58,159.82,337.0,1.428,0.0,124,492759918,-1146596537,1.428,480.0,49.53,50.0,601.0,27,2019-01-06 18:39:47,45.7,6.25
0,running,337.0,64,161.2,337.0,1.428,0.5,124,492759774,-1146596587,1.428,453.0,49.34,50.0,601.0,27,2019-01-06 18:39:48,45.7,6.43
0,running,337.0,69,162.72,337.0,1.4,0.5,124,492759614,-1146596629,1.4,447.0,49.0,50.0,601.0,27,2019-01-06 18:39:49,46.7,6.71
0,running,337.0,65,164.28,337.0,1.4,0.5,123,492759447,-1146596648,1.4,459.0,48.56,50.0,668.0,27,2019-01-06 18:39:50,47.7,6.9
0,running,337.6,67,190.59,337.6,1.25,0.0,124,492757383,-1146599015,1.25,487.0,48.4,50.0,547.0,27,2019-01-06 18:40:11,37.0,6.12
0,running,337.79999999999995,65,191.32,337.79999999999995,1.232,0.5,124,492757362,-1146599114,1.232,489.0,48.31,50.0,562.0,27,2019-01-06 18:40:12,38.0,6.25
0,running,338.0,65,192.17,338.0,1.194,0.5,124,492757350,-1146599236,1.194,489.0,48.31,50.0,562.0,27,2019-01-06 18:40:13,38.0,6.25
0,running,338.20000000000005,52,193.24,338.20000000000005,1.082,0.5,123,492757318,-1146599385,1.082,524.0,48.31,50.0,562.0,27,2019-01-06 18:40:14,42.7,6.25
0,running,338.4,58,195.16,338.4,1.11,0.5,122,492757259,-1146599649,1.11,505.0,48.31,48.5,532.0,27,2019-01-06 18:40:16,45.7,7.31
0,running,338.4,58,195.93,338.4,1.11,0.0,123,492757221,-1146599746,1.11,510.0,48.5,48.25,654.0,27,2019-01-06 18:40:17,46.7,7.31
0,running,338.4,49,199.33,338.4,1.026,0.0,121,492756939,-1146600013,1.026,558.0,48.87,50.0,529.0,27,2019-01-06 18:40:21,38.0,7.21
0,running,338.20000000000005,54,212.06,338.20000000000005,1.073,0.0,120,492755580,-1146600154,1.073,540.0,49.15,49.25,642.0,27,2019-01-06 18:40:33,38.0,6.43
0,running,338.4,57,213.19,338.4,0.989,0.5,117,492755446,-1146600172,0.989,359.0,49.34,37.25,531.0,27,2019-01-06 18:40:35,33.0,5.93
0,running,338.4,70,213.68,338.4,0.905,0.0,116,492755393,-1146600162,0.905,401.0,49.59,42.0,503.0,27,2019-01-06 18:40:36,33.0,6.12
0,running,338.4,66,214.58,338.4,0.821,0.5,117,492755294,-1146600161,0.821,402.0,49.71,42.25,479.0,27,2019-01-06 18:40:37,33.0,6.53
0,running,338.4,57,215.54,338.4,0.821,0.5,117,492755190,-1146600156,0.821,445.0,49.71,43.75,458.0,27,2019-01-06 18:40:38,34.0,6.9
0,running,338.6,58,233.09,338.6,1.213,0.0,120,492753789,-1146601548,1.213,543.0,51.31,49.0,661.0,27,2019-01-06 18:40:52,54.5,8.18
0,running,339.0,41,239.02,339.0,1.269,0.5,120,492753461,-1146602270,1.269,714.0,51.43,49.0,1123.0,27,2019-01-06 18:40:57,64.2,7.21
0,running,339.20000000000005,45,240.2,339.20000000000005,1.232,0.5,120,492753430,-1146602435,1.232,593.0,51.53,37.75,973.0,27,2019-01-06 18:40:58,69.2,7.4
0,running,339.4,49,241.34,339.4,1.213,0.0,119,492753369,-1146602588,1.213,570.0,51.62,47.5,709.0,27,2019-01-06 18:40:59,60.5,8.0
0,running,339.4,49,242.67,339.4,1.213,0.0,119,492753257,-1146602711,1.213,570.0,51.71,47.5,597.0,27,2019-01-06 18:41:00,60.5,7.81
0,running,340.20000000000005,58,379.81,340.20000000000005,1.269,0.0,116,492739589,-1146605947,1.269,515.0,49.93,50.0,648.0,25,2019-01-06 18:42:36,34.0,6.62
0,running,340.20000000000005,58,381.01,340.20000000000005,1.25,0.5,118,492739462,-1146606008,1.25,515.0,49.93,50.0,650.0,25,2019-01-06 18:42:37,34.0,6.53
0,running,340.20000000000005,58,382.21,340.20000000000005,1.241,0.0,118,492739335,-1146606046,1.241,515.0,49.93,50.0,652.0,25,2019-01-06 18:42:38,35.0,6.34
0,running,340.20000000000005,58,383.32,340.20000000000005,1.241,0.0,118,492739238,-1146606141,1.241,515.0,50.25,50.0,654.0,25,2019-01-06 18:42:39,35.0,6.34
0,running,340.4,54,401.65,340.4,1.204,0.0,112,492738781,-1146608394,1.204,545.0,50.25,48.75,712.0,25,2019-01-06 18:42:54,49.7,6.81
0,running,340.6,57,422.3,340.6,1.26,0.0,115,492738029,-1146611164,1.26,656.0,50.09,49.25,864.0,25,2019-01-06 18:43:10,50.7,7.12
0,running,340.6,57,423.57,340.6,1.26,0.0,117,492738066,-1146611337,1.26,656.0,50.09,49.25,892.0,25,2019-01-06 18:43:11,50.7,7.21
0,running,340.79999999999995,48,424.88,340.79999999999995,1.213,0.0,118,492738095,-1146611522,1.213,632.0,50.09,50.0,892.0,25,2019-01-06 18:43:12,76.0,7.21
0,running,340.79999999999995,48,426.18,340.79999999999995,1.204,0.0,117,492738107,-1146611716,1.204,632.0,49.84,50.0,715.0,25,2019-01-06 18:43:13,76.0,7.59
0,running,340.79999999999995,49,427.54,340.79999999999995,1.204,0.0,116,492738095,-1146611910,1.204,586.0,49.59,50.0,713.0,25,2019-01-06 18:43:14,60.5,7.4
0,running,340.79999999999995,51,428.77,340.79999999999995,1.204,0.5,117,492738087,-1146612091,1.204,579.0,49.46,47.25,699.0,25,2019-01-06 18:43:15,40.0,6.81
0,running,341.0,52,429.95,341.0,1.204,0.5,116,492738067,-1146612257,1.204,564.0,49.46,47.5,699.0,25,2019-01-06 18:43:16,41.0,6.81
0,running,342.4,46,449.05,342.4,1.138,0.0,113,492737607,-1146614896,1.138,609.0,49.46,50.0,676.0,25,2019-01-06 18:43:33,41.7,6.34
0,running,342.4,48,450.15,342.4,1.129,0.0,114,492737527,-1146615017,1.129,605.0,49.46,50.0,676.0,25,2019-01-06 18:43:34,41.7,6.34
0,running,342.4,48,451.4,342.4,1.129,0.0,114,492737438,-1146615151,1.129,605.0,49.46,50.0,525.0,25,2019-01-06 18:43:35,41.7,5.65
0,running,342.6,88,452.84,342.6,1.129,0.5,114,492737339,-1146615309,1.129,296.0,49.46,50.0,525.0,25,2019-01-06 18:43:36,22.2,5.65
0,running,342.6,88,454.1,342.6,1.241,0.5,115,492737229,-1146615420,1.241,296.0,50.09,50.0,800.0,25,2019-01-06 18:43:37,22.2,6.03
0,running,342.6,74,455.36,342.6,1.26,0.5,115,492737111,-1146615514,1.26,501.0,50.09,50.0,800.0,25,2019-01-06 18:43:38,33.0,6.03
0,running,342.6,48,456.6,342.6,1.26,0.0,117,492736993,-1146615598,1.26,519.0,50.46,48.5,716.0,25,2019-01-06 18:43:39,55.5,5.93
0,running,342.79999999999995,56,458.01,342.79999999999995,1.241,0.5,118,492736860,-1146615692,1.241,494.0,50.59,50.0,600.0,25,2019-01-06 18:43:40,37.0,5.75
0,running,344.4,83,499.25,344.4,1.4,0.5,125,492732702,-1146616987,1.4,318.0,50.56,47.75,513.0,25,2019-01-06 18:44:08,54.5,9.65
0,running,344.4,85,501.13,344.4,1.614,0.0,126,492732503,-1146616936,1.614,309.0,50.56,45.25,615.0,25,2019-01-06 18:44:09,56.5,9.46
0,running,344.4,87,503.14,344.4,1.875,0.5,127,492732287,-1146616921,1.875,303.0,50.46,45.0,610.0,25,2019-01-06 18:44:10,54.5,9.15
0,running,344.6,88,504.94,344.6,1.922,0.5,129,492732094,-1146616932,1.922,301.0,50.46,44.5,609.0,25,2019-01-06 18:44:11,54.5,9.15
0,running,344.79999999999995,88,506.96,344.79999999999995,1.922,0.5,130,492731877,-1146616940,1.922,301.0,50.37,44.5,626.0,25,2019-01-06 18:44:12,54.5,9.06
0,running,345.0,88,509.08,345.0,2.043,0.5,131,492731653,-1146616995,2.043,295.0,50.28,43.75,640.0,25,2019-01-06 18:44:13,58.5,9.15
0,running,345.20000000000005,89,511.41,345.20000000000005,2.137,0.5,134,492731403,-1146617027,2.137,291.0,50.28,43.5,644.0,25,2019-01-06 18:44:14,57.5,8.78
0,running,345.4,89,513.73,345.4,2.193,0.5,135,492731157,-1146617079,2.193,291.0,50.28,43.25,654.0,25,2019-01-06 18:44:15,57.5,9.06
0,running,345.4,89,515.87,345.4,2.286,0.5,136,492730940,-1146617181,2.286,290.0,50.28,43.25,654.0,25,2019-01-06 18:44:16,62.5,9.06
0,running,345.4,89,517.95,345.4,2.351,0.5,137,492730749,-1146617337,2.351,290.0,50.18,43.25,726.0,25,2019-01-06 18:44:17,62.5,8.68
0,running,345.4,89,520.0,345.4,2.286,0.5,138,492730561,-1146617489,2.286,286.0,50.18,42.75,726.0,25,2019-01-06 18:44:18,61.5,8.68
0,running,345.4,89,522.17,345.4,2.23,0.0,139,492730376,-1146617676,2.23,288.0,50.18,42.75,785.0,25,2019-01-06 18:44:19,61.5,8.37
0,running,345.4,88,524.27,345.4,2.183,0.5,141,492730178,-1146617822,2.183,291.0,50.18,42.75,790.0,25,2019-01-06 18:44:20,60.5,8.0
0,running,345.20000000000005,87,526.46,345.20000000000005,2.221,0.0,142,492729951,-1146617905,2.221,295.0,50.18,43.25,785.0,25,2019-01-06 18:44:21,59.5,7.81
0,running,345.0,87,528.72,345.0,2.211,0.5,142,492729709,-1146617935,2.211,296.0,50.18,43.25,774.0,25,2019-01-06 18:44:22,59.5,7.68
0,running,344.79999999999995,87,530.96,344.79999999999995,2.23,0.5,143,492729474,-1146617860,2.23,293.0,50.18,43.0,769.0,25,2019-01-06 18:44:23,59.5,7.81
0,running,344.6,87,533.18,344.6,2.258,0.5,144,492729250,-1146617755,2.258,293.0,50.09,42.75,779.0,25,2019-01-06 18:44:24,60.5,7.59
0,running,344.6,87,535.53,344.6,2.258,0.0,144,492729021,-1146617615,2.258,295.0,50.09,43.0,779.0,25,2019-01-06 18:44:25,61.5,7.59
0,running,344.6,86,537.86,344.6,2.277,0.5,144,492728798,-1146617464,2.277,295.0,50.0,42.75,794.0,25,2019-01-06 18:44:26,64.2,7.81
0,running,344.6,87,540.14,344.6,2.295,0.0,145,492728593,-1146617284,2.295,295.0,50.0,43.0,799.0,25,2019-01-06 18:44:27,62.5,7.59
0,running,345.0,91,542.24,345.0,2.295,0.0,146,492728415,-1146617099,2.295,291.0,50.0,42.5,799.0,25,2019-01-06 18:44:28,59.5,7.31
0,running,345.20000000000005,88,544.36,345.20000000000005,2.295,0.0,147,492728229,-1146616926,2.295,291.0,50.0,42.25,813.0,25,2019-01-06 18:44:29,68.2,7.5
0,running,345.4,87,546.43,345.4,2.267,0.0,148,492728054,-1146616744,2.267,291.0,50.0,42.0,813.0,25,2019-01-06 18:44:30,71.2,7.5
0,running,345.4,82,548.53,345.4,2.249,0.5,148,492727859,-1146616593,2.249,296.0,50.0,42.25,812.0,25,2019-01-06 18:44:31,67.2,7.68
0,running,345.4,82,550.55,345.4,2.221,0.5,149,492727664,-1146616468,2.221,308.0,50.0,43.0,807.0,25,2019-01-06 18:44:32,66.2,7.68
0,running,345.4,81,552.51,345.4,2.174,0.0,150,492727478,-1146616335,2.174,311.0,50.0,42.75,815.0,25,2019-01-06 18:44:33,65.2,7.68
0,running,345.4,81,553.74,345.4,2.165,0.0,150,492727367,-1146616240,2.165,319.0,50.0,43.75,799.0,25,2019-01-06 18:44:34,64.2,7.68
0,running,345.4,81,554.58,345.4,2.081,0.0,150,492727294,-1146616170,2.081,319.0,50.0,43.75,801.0,25,2019-01-06 18:44:35,64.2,7.68
0,running,345.6,80,554.71,345.6,1.931,0.5,150,492727252,-1146616138,1.931,327.0,50.0,45.0,804.0,25,2019-01-06 18:44:36,64.2,7.81
0,running,345.6,80,555.57,345.6,1.922,0.5,150,492727159,-1146616151,1.922,327.0,50.0,45.0,804.0,25,2019-01-06 18:44:37,64.2,7.81
0,running,345.79999999999995,80,556.5,345.79999999999995,1.745,0.5,150,492727072,-1146616084,1.745,330.0,50.0,45.5,804.0,25,2019-01-06 18:44:38,64.2,7.81
0,running,346.20000000000005,80,557.46,346.20000000000005,0.989,0.5,149,492726983,-1146616014,0.989,330.0,50.0,45.5,806.0,25,2019-01-06 18:44:39,64.2,7.81
0,running,346.4,70,558.49,346.4,0.989,0.5,149,492726882,-1146615946,0.989,343.0,50.0,45.75,791.0,25,2019-01-06 18:44:40,63.2,7.81
0,running,346.4,70,559.13,346.4,1.017,0.5,149,492726826,-1146615883,1.017,343.0,50.0,45.75,474.0,25,2019-01-06 18:44:41,63.2,7.68
0,running,346.6,67,559.6,346.6,1.017,0.0,148,492726795,-1146615831,1.017,345.0,50.15,45.0,466.0,25,2019-01-06 18:44:42,40.0,7.5
0,running,346.4,63,560.29,346.4,0.709,0.5,147,492726760,-1146615743,0.709,347.0,50.31,43.75,466.0,25,2019-01-06 18:44:43,30.2,7.31
0,running,346.4,63,561.38,346.4,0.709,0.5,147,492726735,-1146615593,0.709,347.0,50.5,43.75,466.0,24,2019-01-06 18:44:44,30.2,7.12
0,running,346.20000000000005,64,562.42,346.20000000000005,0.737,0.0,147,492726635,-1146615479,0.737,350.0,50.5,41.75,466.0,24,2019-01-06 18:44:45,27.2,7.12
0,running,346.0,60,563.6,346.0,0.905,0.0,147,492726504,-1146615462,0.905,375.0,50.87,32.0,475.0,24,2019-01-06 18:44:46,58.5,7.31
0,running,346.0,48,564.95,346.0,0.989,0.5,147,492726358,-1146615484,0.989,628.0,51.21,50.0,478.0,24,2019-01-06 18:44:47,84.7,17.75
0,running,346.0,50,566.43,346.0,1.045,0.0,147,492726199,-1146615501,1.045,562.0,51.43,45.75,649.0,24,2019-01-06 18:44:48,68.2,11.5
0,running,346.0,78,568.28,346.0,1.129,0.5,147,492726002,-1146615463,1.129,304.0,51.59,43.75,509.0,24,2019-01-06 18:44:49,67.2,13.15
0,running,346.20000000000005,82,570.3,346.20000000000005,1.241,0.0,147,492725800,-1146615355,1.241,298.0,51.78,42.75,503.0,24,2019-01-06 18:44:50,70.2,14.71
0,running,346.20000000000005,81,572.63,346.20000000000005,1.549,0.5,147,492725573,-1146615214,1.549,314.0,51.78,43.25,510.0,24,2019-01-06 18:44:51,69.2,14.06
0,running,346.4,81,575.1,346.4,1.736,0.5,148,492725326,-1146615084,1.736,314.0,51.68,43.25,531.0,24,2019-01-06 18:44:52,69.2,13.46
0,running,346.6,81,577.41,346.6,2.071,0.0,148,492725095,-1146614966,2.071,319.0,51.68,43.25,802.0,24,2019-01-06 18:44:53,66.2,10.53
0,running,346.6,81,579.2,346.6,2.202,0.0,148,492724918,-1146614865,2.202,319.0,51.59,43.25,836.0,24,2019-01-06 18:44:54,66.2,9.84
0,running,346.79999999999995,81,580.67,346.79999999999995,2.211,0.5,149,492724768,-1146614799,2.211,320.0,51.59,43.5,833.0,24,2019-01-06 18:44:55,60.5,8.0
0,running,346.6,81,581.95,346.6,2.09,0.5,149,492724626,-1146614804,2.09,320.0,51.59,43.5,833.0,24,2019-01-06 18:44:56,60.5,8.0
0,running,346.6,81,583.16,346.6,1.931,0.5,149,492724491,-1146614820,1.931,320.0,51.59,43.5,833.0,24,2019-01-06 18:44:57,60.5,7.31
0,running,346.79999999999995,82,584.75,346.79999999999995,1.736,0.5,150,492724334,-1146614731,1.736,320.0,51.59,42.75,833.0,24,2019-01-06 18:44:58,53.5,7.31
0,running,346.6,82,586.23,346.6,1.624,0.5,150,492724185,-1146614651,1.624,320.0,51.59,42.75,603.0,24,2019-01-06 18:44:59,53.5,7.81
0,running,346.6,81,587.61,346.6,1.586,0.5,151,492724041,-1146614596,1.586,326.0,51.21,43.25,550.0,24,2019-01-06 18:45:00,58.5,8.96
0,running,346.79999999999995,81,589.39,346.79999999999995,1.558,0.5,151,492723852,-1146614564,1.558,330.0,51.09,50.0,564.0,24,2019-01-06 18:45:01,58.5,9.37
0,running,347.0,81,591.3,347.0,1.558,0.5,152,492723647,-1146614546,1.558,335.0,50.84,46.0,559.0,24,2019-01-06 18:45:02,57.5,9.56
0,running,347.4,81,592.76,347.4,1.586,0.5,153,492723490,-1146614558,1.586,336.0,50.84,45.75,557.0,24,2019-01-06 18:45:03,56.5,9.65
0,running,347.4,81,594.44,347.4,1.596,0.0,153,492723322,-1146614646,1.596,340.0,50.84,46.0,564.0,24,2019-01-06 18:45:04,56.5,9.46
0,running,347.6,81,596.34,347.6,1.624,0.0,154,492723145,-1146614780,1.624,340.0,50.71,46.0,596.0,24,2019-01-06 18:45:05,56.5,9.37
0,running,347.79999999999995,79,597.83,347.79999999999995,1.624,0.5,154,492723015,-1146614909,1.624,343.0,50.62,45.75,598.0,24,2019-01-06 18:45:06,56.5,9.06
0,running,347.79999999999995,80,599.46,347.79999999999995,1.624,0.0,155,492722881,-1146615059,1.624,343.0,50.62,46.0,594.0,24,2019-01-06 18:45:07,53.5,8.87
0,running,347.79999999999995,83,601.16,347.79999999999995,1.633,0.0,155,492722744,-1146615220,1.633,343.0,50.4,47.0,587.0,24,2019-01-06 18:45:08,51.7,8.78
0,running,348.0,85,602.76,348.0,1.642,0.5,156,492722623,-1146615383,1.642,341.0,50.28,47.0,600.0,24,2019-01-06 18:45:09,50.7,8.28
0,running,348.20000000000005,83,604.3,348.20000000000005,1.642,0.5,156,492722498,-1146615527,1.642,340.0,50.28,46.5,614.0,24,2019-01-06 18:45:10,48.7,8.09
0,running,348.20000000000005,82,605.9,348.20000000000005,1.624,0.5,157,492722380,-1146615693,1.624,345.0,50.28,46.5,614.0,24,2019-01-06 18:45:11,47.7,8.09
0,running,348.4,82,607.48,348.4,1.614,0.5,157,492722297,-1146615890,1.614,345.0,50.37,46.5,617.0,24,2019-01-06 18:45:12,47.7,8.18
0,running,348.4,64,609.29,348.4,1.596,0.0,158,492722173,-1146616090,1.596,398.0,50.37,50.0,937.0,24,2019-01-06 18:45:13,50.7,8.87
0,running,348.6,56,611.43,348.6,1.596,0.5,158,492722013,-1146616309,1.596,335.0,50.28,46.5,693.0,24,2019-01-06 18:45:14,111.2,9.75
0,running,348.79999999999995,56,613.11,348.79999999999995,1.717,0.5,159,492721886,-1146616478,1.717,335.0,50.28,46.5,693.0,24,2019-01-06 18:45:15,111.2,10.43
0,running,349.0,71,614.27,349.0,1.717,0.0,160,492721791,-1146616622,1.717,335.0,50.0,45.5,693.0,24,2019-01-06 18:45:16,91.7,11.31
