,activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio
0,running,343.4,58,127.04,343.4,1.521,0.0,121,492379923,-1145954094,1.521,498.0,50.0,50.0,681.0,24,2019-01-17 14:39:06,62.5,8.46
0,running,344.20000000000005,58,130.49,344.20000000000005,1.437,0.0,122,492380287,-1145953986,1.437,498.0,50.0,48.5,681.0,24,2019-01-17 14:39:09,66.2,8.96
0,running,344.20000000000005,58,131.47,344.20000000000005,1.334,0.0,124,492380399,-1145953994,1.334,491.0,50.09,47.75,678.0,24,2019-01-17 14:39:10,67.2,9.46
0,running,344.6,58,133.26,344.6,1.194,0.0,126,492380593,-1145954035,1.194,491.0,50.25,47.25,508.0,24,2019-01-17 14:39:12,79.0,11.5
0,running,344.79999999999995,58,138.94,344.79999999999995,1.008,0.5,127,492381106,-1145953729,1.008,502.0,50.46,48.5,504.0,24,2019-01-17 14:39:17,74.0,14.15
0,running,345.0,58,142.17,345.0,0.97,0.5,128,492381222,-1145953309,0.97,505.0,50.46,49.0,502.0,25,2019-01-17 14:39:20,77.0,14.84
0,running,345.4,57,143.93,345.4,0.802,0.5,130,492381323,-1145953117,0.802,506.0,50.46,48.5,502.0,25,2019-01-17 14:39:22,63.2,14.15
0,running,342.0,58,188.06,342.0,1.521,0.0,117,492378014,-1145949672,1.521,477.0,49.62,49.25,751.0,25,2019-01-17 14:39:54,76.0,7.68
0,running,342.0,59,191.17,342.0,1.558,0.0,116,492377830,-1145949303,1.558,481.0,49.71,49.0,745.0,25,2019-01-17 14:39:56,68.2,8.46
0,running,342.0,62,200.43,342.0,1.605,0.5,117,492377616,-1145948036,1.605,471.0,49.81,48.75,738.0,25,2019-01-17 14:40:02,62.5,8.28
0,running,342.0,62,205.65,342.0,1.652,0.0,114,492377682,-1145947298,1.652,475.0,49.81,49.0,817.0,25,2019-01-17 14:40:05,62.5,7.9
0,running,341.79999999999995,61,218.63,341.79999999999995,1.717,0.0,111,492377670,-1145945454,1.717,481.0,49.9,48.75,839.0,25,2019-01-17 14:40:12,62.5,7.4
0,running,341.79999999999995,60,222.42,341.79999999999995,1.726,0.5,114,492377639,-1145944915,1.726,483.0,49.9,48.75,854.0,25,2019-01-17 14:40:14,62.5,7.21
0,running,341.79999999999995,58,272.83,341.79999999999995,1.67,0.5,108,492377665,-1145937787,1.67,515.0,49.65,50.0,818.0,24,2019-01-17 14:40:46,55.5,6.53
0,running,341.79999999999995,76,275.85,341.79999999999995,1.642,0.5,111,492377736,-1145937370,1.642,425.0,50.31,48.75,589.0,24,2019-01-17 14:40:48,44.7,6.71
0,running,341.6,74,279.25,341.6,1.68,0.0,114,492377737,-1145936884,1.68,399.0,50.78,47.0,615.0,24,2019-01-17 14:40:50,43.7,6.9
0,running,342.0,62,292.23,342.0,1.652,0.5,120,492377539,-1145935053,1.652,465.0,50.65,49.0,774.0,24,2019-01-17 14:40:58,55.5,6.53
0,running,342.6,62,327.89,342.6,1.596,0.0,121,492377687,-1145930011,1.596,481.0,50.03,50.0,763.0,24,2019-01-17 14:41:21,57.5,7.4
0,running,342.79999999999995,62,329.54,342.79999999999995,1.605,0.0,122,492377685,-1145929775,1.605,481.0,50.03,49.5,780.0,24,2019-01-17 14:41:22,67.2,7.59
0,running,343.20000000000005,61,336.89,343.20000000000005,1.624,0.5,118,492377645,-1145928725,1.624,485.0,50.03,49.5,819.0,24,2019-01-17 14:41:26,62.5,7.4
0,running,343.20000000000005,60,340.35,343.20000000000005,1.642,0.5,117,492377642,-1145928231,1.642,488.0,50.03,50.0,856.0,24,2019-01-17 14:41:28,63.2,7.31
0,running,343.20000000000005,60,346.72,343.20000000000005,1.642,0.5,116,492377668,-1145927325,1.642,488.0,50.12,50.0,850.0,24,2019-01-17 14:41:32,63.2,7.31
0,running,344.0,75,371.44,344.0,1.698,0.0,118,492377413,-1145923840,1.698,453.0,49.65,49.0,581.0,24,2019-01-17 14:41:45,54.5,7.31
0,running,344.20000000000005,83,373.2,344.20000000000005,1.754,0.0,120,492377363,-1145923594,1.754,304.0,49.65,48.25,581.0,24,2019-01-17 14:41:46,54.5,7.31
0,running,344.20000000000005,84,376.4,344.20000000000005,1.801,0.5,121,492377356,-1145923139,1.801,333.0,49.56,46.5,698.0,24,2019-01-17 14:41:48,45.7,6.62
0,running,346.4,59,432.53,346.4,1.558,0.5,125,492377423,-1145915159,1.558,499.0,50.0,48.75,812.0,23,2019-01-17 14:42:26,56.5,7.03
0,running,346.4,67,435.79,346.4,1.577,0.0,123,492377455,-1145914697,1.577,473.0,50.28,48.0,791.0,23,2019-01-17 14:42:28,56.5,7.03
0,running,346.6,62,442.65,346.6,1.614,0.5,122,492377491,-1145913721,1.614,475.0,50.5,48.5,798.0,23,2019-01-17 14:42:32,60.5,7.31
0,running,345.20000000000005,81,479.81,345.20000000000005,1.558,0.5,112,492377409,-1145908443,1.558,406.0,50.53,48.75,531.0,23,2019-01-17 14:42:56,47.7,6.71
0,running,344.79999999999995,88,484.4,344.79999999999995,1.754,0.5,115,492377375,-1145907790,1.754,314.0,50.43,43.0,510.0,23,2019-01-17 14:42:58,63.2,10.93
0,running,344.4,90,489.9,344.4,2.249,0.5,120,492377424,-1145907009,2.249,287.0,50.53,41.75,825.0,23,2019-01-17 14:43:00,63.2,9.84
0,running,344.0,95,495.07,344.0,2.622,0.5,123,492377514,-1145906282,2.622,266.0,50.53,41.5,795.0,23,2019-01-17 14:43:02,61.5,8.18
0,running,343.0,101,501.52,343.0,2.389,0.5,126,492377564,-1145905364,2.389,253.0,50.87,40.5,745.0,23,2019-01-17 14:43:05,60.5,8.0
0,running,342.6,99,506.2,342.6,2.454,0.5,129,492377585,-1145904699,2.454,250.0,51.0,40.75,731.0,23,2019-01-17 14:43:07,59.5,8.18
0,running,341.79999999999995,98,511.15,341.79999999999995,2.557,0.0,133,492377559,-1145903995,2.557,249.0,51.0,40.0,849.0,23,2019-01-17 14:43:09,62.5,8.09
0,running,340.6,95,517.78,340.6,2.463,0.0,134,492377488,-1145903056,2.463,254.0,51.0,40.5,812.0,23,2019-01-17 14:43:12,61.5,7.68
0,running,339.6,94,523.98,339.6,2.333,0.0,133,492377463,-1145902175,2.333,259.0,50.78,40.5,740.0,23,2019-01-17 14:43:15,71.2,8.37
0,running,339.20000000000005,93,528.7,339.20000000000005,2.342,0.5,132,492377423,-1145901505,2.342,260.0,50.68,40.75,727.0,23,2019-01-17 14:43:17,64.2,8.37
0,running,338.4,97,534.16,338.4,2.389,0.5,131,492377426,-1145900726,2.389,257.0,50.68,41.0,737.0,23,2019-01-17 14:43:19,62.5,8.37
0,running,337.0,95,541.84,337.0,2.463,0.0,132,492377412,-1145899632,2.463,256.0,50.68,40.5,806.0,23,2019-01-17 14:43:22,61.5,7.68
0,running,335.6,91,552.59,335.6,2.529,0.0,133,492377296,-1145898111,2.529,258.0,50.78,40.25,848.0,23,2019-01-17 14:43:26,65.2,7.68
0,running,334.6,90,565.09,334.6,2.529,0.5,134,492377326,-1145896335,2.529,267.0,50.5,40.5,870.0,23,2019-01-17 14:43:31,68.2,7.68
0,running,334.4,101,567.52,334.4,2.51,0.5,135,492377340,-1145895990,2.51,262.0,50.5,41.0,730.0,23,2019-01-17 14:43:32,48.7,7.21
0,running,333.4,93,575.47,333.4,2.566,0.0,136,492377416,-1145894864,2.566,259.0,50.5,40.25,821.0,23,2019-01-17 14:43:35,76.0,8.09
0,running,332.4,92,580.6,332.4,2.566,0.0,135,492377365,-1145894137,2.566,260.0,50.5,40.0,867.0,23,2019-01-17 14:43:37,75.0,8.37
0,running,331.4,92,591.64,331.4,2.445,0.5,138,492377226,-1145892579,2.445,266.0,50.4,40.75,754.0,23,2019-01-17 14:43:42,64.2,8.28
0,running,330.20000000000005,91,611.21,330.20000000000005,2.426,0.0,137,492377289,-1145889795,2.426,258.0,50.31,38.75,775.0,22,2019-01-17 14:43:50,78.0,9.15
0,running,329.6,96,617.35,329.6,2.501,0.0,139,492377316,-1145888922,2.501,246.0,50.31,38.25,798.0,22,2019-01-17 14:43:52,77.0,9.25
0,running,329.20000000000005,105,620.43,329.20000000000005,2.566,0.5,140,492377304,-1145888482,2.566,240.0,50.31,38.25,802.0,22,2019-01-17 14:43:53,72.2,8.96
0,running,328.0,96,630.06,328.0,2.874,0.0,143,492377302,-1145887111,2.874,237.0,50.5,38.25,965.0,22,2019-01-17 14:43:56,77.0,8.0
0,running,327.4,90,642.16,327.4,2.921,0.5,146,492377179,-1145885398,2.921,244.0,50.5,37.75,982.0,22,2019-01-17 14:44:00,84.7,8.28
0,running,327.4,90,648.3,327.4,2.939,0.5,147,492377123,-1145884527,2.939,250.0,50.5,38.0,991.0,22,2019-01-17 14:44:02,83.7,8.28
0,running,327.0,91,660.21,327.0,2.93,0.5,150,492377103,-1145882835,2.93,248.0,50.59,37.75,965.0,22,2019-01-17 14:44:06,83.0,8.28
0,running,326.79999999999995,91,663.11,326.79999999999995,2.93,0.0,149,492377124,-1145882419,2.93,248.0,50.59,37.75,965.0,22,2019-01-17 14:44:07,82.0,8.28
0,running,326.6,91,678.18,326.6,2.967,0.5,148,492377236,-1145880273,2.967,248.0,50.68,37.5,971.0,22,2019-01-17 14:44:12,82.0,8.18
0,running,326.20000000000005,93,686.92,326.20000000000005,2.948,0.0,151,492377286,-1145879028,2.948,244.0,50.68,37.5,940.0,22,2019-01-17 14:44:15,79.0,8.28
0,running,325.79999999999995,89,698.72,325.79999999999995,2.958,0.5,153,492377283,-1145877348,2.958,250.0,50.59,37.5,997.0,22,2019-01-17 14:44:19,88.7,8.46
0,running,325.4,88,707.18,325.4,2.921,0.0,154,492377227,-1145876145,2.921,251.0,50.59,37.25,996.0,22,2019-01-17 14:44:22,88.7,8.59
0,running,325.4,88,715.24,325.4,2.855,0.0,155,492377203,-1145874999,2.855,252.0,50.59,37.5,963.0,22,2019-01-17 14:44:25,88.7,8.87
0,running,325.79999999999995,88,734.69,325.79999999999995,2.837,0.5,158,492377268,-1145872228,2.837,255.0,50.68,37.5,947.0,22,2019-01-17 14:44:32,85.7,8.87
0,running,325.4,90,756.5,325.4,2.809,0.5,160,492377261,-1145869125,2.809,251.0,50.5,37.75,913.0,22,2019-01-17 14:44:40,83.7,8.96
0,running,325.4,90,761.77,325.4,2.781,0.5,161,492377225,-1145868376,2.781,250.0,50.5,37.75,903.0,22,2019-01-17 14:44:42,83.7,9.06
0,running,325.4,89,783.47,325.4,2.725,0.5,162,492377394,-1145865300,2.725,251.0,50.09,37.0,879.0,21,2019-01-17 14:44:50,86.7,9.46
0,running,325.20000000000005,90,789.98,325.20000000000005,2.771,0.5,161,492377416,-1145864373,2.771,250.0,50.0,37.25,898.0,21,2019-01-17 14:44:52,87.7,9.65
0,running,324.6,90,799.25,324.6,2.846,0.0,163,492377351,-1145863065,2.846,250.0,50.21,37.5,994.0,21,2019-01-17 14:44:55,89.7,8.96
0,running,324.20000000000005,90,820.71,324.20000000000005,2.921,0.0,163,492377278,-1145860023,2.921,247.0,50.31,37.0,1012.0,21,2019-01-17 14:45:02,88.7,8.68
0,running,324.20000000000005,89,836.04,324.20000000000005,2.939,0.5,166,492377255,-1145857841,2.939,250.0,50.31,37.25,1000.0,21,2019-01-17 14:45:07,89.7,8.87
0,running,324.20000000000005,89,850.45,324.20000000000005,2.93,0.0,165,492377304,-1145855790,2.93,252.0,50.4,37.5,982.0,21,2019-01-17 14:45:12,89.7,8.87
0,running,324.20000000000005,87,872.51,324.20000000000005,2.865,0.5,164,492377324,-1145852649,2.865,255.0,50.5,37.5,929.0,21,2019-01-17 14:45:20,88.7,9.37
0,running,324.0,88,878.28,324.0,2.865,0.5,163,492377340,-1145851827,2.865,252.0,50.5,37.0,941.0,21,2019-01-17 14:45:22,88.7,9.15
0,running,323.79999999999995,88,884.51,323.79999999999995,2.874,0.0,163,492377321,-1145850940,2.874,252.0,50.5,37.0,963.0,21,2019-01-17 14:45:24,90.7,9.15
0,running,323.6,87,905.41,323.6,2.818,0.0,163,492377246,-1145847968,2.818,259.0,50.5,37.5,918.0,21,2019-01-17 14:45:32,88.7,9.25
0,running,323.6,87,907.85,323.6,2.818,0.5,163,492377250,-1145847620,2.818,257.0,50.5,37.5,912.0,21,2019-01-17 14:45:33,88.7,9.46
0,running,323.79999999999995,86,929.2,323.79999999999995,2.771,0.5,163,492377179,-1145844582,2.771,260.0,50.59,37.5,919.0,21,2019-01-17 14:45:41,90.7,9.56
0,running,323.79999999999995,86,932.07,323.79999999999995,2.771,0.5,163,492377141,-1145844177,2.771,260.0,50.59,37.75,918.0,21,2019-01-17 14:45:42,89.7,9.56
0,running,323.6,87,953.88,323.6,2.753,0.0,163,492377156,-1145841078,2.753,261.0,50.59,37.75,934.0,20,2019-01-17 14:45:50,87.7,9.25
0,running,323.6,88,959.66,323.6,2.762,0.5,163,492377165,-1145840254,2.762,255.0,50.68,37.5,927.0,20,2019-01-17 14:45:52,89.7,9.46
0,running,323.6,88,981.66,323.6,2.762,0.5,166,492377122,-1145837123,2.762,253.0,50.59,37.5,937.0,20,2019-01-17 14:46:00,86.7,8.96
0,running,323.4,88,987.71,323.4,2.771,0.5,166,492377142,-1145836261,2.771,257.0,50.68,37.75,938.0,20,2019-01-17 14:46:02,86.7,8.96
0,running,322.79999999999995,89,1009.88,322.79999999999995,2.799,0.0,167,492377291,-1145833111,2.799,252.0,50.5,37.25,935.0,20,2019-01-17 14:46:10,86.7,9.56
0,running,323.0,88,1015.29,323.0,2.799,0.5,167,492377271,-1145832338,2.799,252.0,50.5,37.25,928.0,20,2019-01-17 14:46:12,86.7,9.46
0,running,323.0,88,1038.1,323.0,2.799,0.0,168,492377277,-1145829093,2.799,256.0,50.21,37.5,953.0,20,2019-01-17 14:46:20,87.7,9.15
0,running,323.0,88,1043.95,323.0,2.809,0.0,168,492377280,-1145828259,2.809,256.0,50.09,37.5,958.0,20,2019-01-17 14:46:22,88.7,9.25
0,running,323.4,88,1066.67,323.4,2.809,0.0,169,492377312,-1145825025,2.809,252.0,50.21,37.25,947.0,20,2019-01-17 14:46:30,87.7,9.06
0,running,323.4,89,1072.26,323.4,2.809,0.0,169,492377343,-1145824229,2.809,251.0,50.21,37.25,946.0,20,2019-01-17 14:46:32,86.7,8.96
0,running,323.79999999999995,87,1092.92,323.79999999999995,2.771,0.0,168,492377496,-1145821293,2.771,260.0,50.4,38.0,930.0,20,2019-01-17 14:46:40,86.7,9.06
0,running,323.79999999999995,87,1097.75,323.79999999999995,2.725,0.5,168,492377509,-1145820603,2.725,261.0,50.59,38.25,877.0,20,2019-01-17 14:46:42,83.7,9.15
0,running,324.4,86,1118.89,324.4,2.687,0.5,166,492377530,-1145817598,2.687,268.0,50.5,38.5,922.0,20,2019-01-17 14:46:50,83.0,8.87
0,running,324.4,87,1123.96,324.4,2.687,0.0,166,492377531,-1145816876,2.687,264.0,50.5,38.5,916.0,20,2019-01-17 14:46:52,81.0,8.78
0,running,324.6,88,1131.45,324.6,2.659,0.5,166,492377478,-1145815812,2.659,265.0,50.4,38.75,923.0,20,2019-01-17 14:46:55,78.0,8.37
0,running,324.6,88,1146.54,324.6,2.333,0.5,166,492377546,-1145813667,2.333,305.0,50.53,40.0,617.0,19,2019-01-17 14:47:02,79.0,9.37
0,running,324.79999999999995,86,1168.08,324.79999999999995,2.398,0.5,167,492377547,-1145810600,2.398,278.0,50.21,40.5,866.0,19,2019-01-17 14:47:11,74.0,8.68
0,running,324.6,86,1170.35,324.6,2.389,0.0,167,492377523,-1145810279,2.389,277.0,50.21,40.0,833.0,19,2019-01-17 14:47:12,86.7,9.37
0,running,324.79999999999995,80,1179.16,324.79999999999995,2.389,0.0,167,492377697,-1145809081,2.389,309.0,50.31,43.0,904.0,19,2019-01-17 14:47:16,63.2,8.68
0,running,324.20000000000005,90,1191.4,324.20000000000005,2.221,0.5,167,492378693,-1145810179,2.221,271.0,50.31,40.5,704.0,19,2019-01-17 14:47:22,64.2,9.46
0,running,323.4,88,1201.4,323.4,2.277,0.0,166,492379476,-1145811149,2.277,274.0,50.21,40.25,801.0,19,2019-01-17 14:47:26,69.2,8.87
0,running,323.20000000000005,99,1212.26,323.20000000000005,2.249,0.0,165,492380261,-1145812265,2.249,270.0,49.81,40.25,653.0,19,2019-01-17 14:47:31,71.2,8.46
0,running,323.20000000000005,93,1214.69,323.20000000000005,2.277,0.0,164,492380261,-1145812620,2.277,273.0,49.81,41.0,788.0,19,2019-01-17 14:47:32,56.5,8.37
0,running,323.20000000000005,89,1221.57,323.20000000000005,2.249,0.0,163,492379595,-1145812674,2.249,262.0,49.71,38.25,776.0,19,2019-01-17 14:47:35,86.7,9.84
0,running,322.20000000000005,92,1235.83,322.20000000000005,2.678,0.5,162,492378181,-1145811894,2.678,246.0,50.12,37.25,912.0,19,2019-01-17 14:47:40,83.0,9.15
0,running,321.4,92,1241.28,321.4,2.65,0.0,162,492377653,-1145811560,2.65,246.0,50.21,37.5,877.0,19,2019-01-17 14:47:42,83.0,9.25
0,running,321.0,90,1244.29,321.0,2.65,0.5,162,492377359,-1145811380,2.65,247.0,50.21,37.25,875.0,19,2019-01-17 14:47:43,95.5,9.75
0,running,320.79999999999995,89,1247.1,320.79999999999995,2.659,0.5,163,492377093,-1145811193,2.659,248.0,50.21,37.25,875.0,19,2019-01-17 14:47:44,92.7,9.84
0,running,321.4,90,1268.75,321.4,2.725,0.5,166,492375112,-1145809609,2.725,258.0,50.21,39.25,943.0,19,2019-01-17 14:47:51,73.0,8.37
0,running,321.6,90,1271.67,321.6,2.715,0.5,166,492374800,-1145809523,2.715,257.0,50.21,39.0,940.0,19,2019-01-17 14:47:52,75.0,8.46
0,running,322.20000000000005,88,1284.3,322.20000000000005,2.659,0.5,166,492373592,-1145808708,2.659,262.0,50.12,39.0,899.0,19,2019-01-17 14:47:57,81.0,8.68
0,running,322.79999999999995,88,1297.32,322.79999999999995,2.641,0.5,167,492372373,-1145807796,2.641,258.0,50.12,38.25,879.0,19,2019-01-17 14:48:02,83.0,9.06
0,running,322.79999999999995,87,1318.54,322.79999999999995,2.659,0.5,168,492370225,-1145806818,2.659,257.0,50.43,37.5,893.0,19,2019-01-17 14:48:10,85.7,9.56
0,running,323.20000000000005,87,1324.0,323.20000000000005,2.706,0.5,167,492369651,-1145806659,2.706,256.0,50.43,37.5,937.0,19,2019-01-17 14:48:12,87.7,9.25
0,running,322.79999999999995,87,1345.26,322.79999999999995,2.687,0.5,169,492367407,-1145806102,2.687,256.0,50.43,37.25,929.0,18,2019-01-17 14:48:20,89.7,9.46
0,running,323.0,87,1350.64,323.0,2.687,0.5,171,492366839,-1145805960,2.687,256.0,50.53,37.5,922.0,18,2019-01-17 14:48:22,89.7,9.46
0,running,322.4,88,1372.33,322.4,2.715,0.5,172,492364590,-1145805154,2.715,252.0,50.43,37.0,932.0,18,2019-01-17 14:48:30,89.7,9.37
0,running,322.6,88,1378.29,322.6,2.743,0.5,171,492363960,-1145805006,2.743,250.0,50.43,37.0,941.0,18,2019-01-17 14:48:32,88.7,9.15
0,running,322.6,88,1398.66,322.6,2.948,0.5,173,492361809,-1145804474,2.948,250.0,50.62,36.75,1011.0,18,2019-01-17 14:48:39,89.7,8.78
0,running,322.6,88,1407.67,322.6,2.939,0.5,174,492360854,-1145804265,2.939,253.0,50.53,37.25,1004.0,18,2019-01-17 14:48:42,89.7,8.78
0,running,322.4,87,1427.96,322.4,2.883,0.5,174,492358699,-1145803809,2.883,253.0,50.31,37.0,998.0,18,2019-01-17 14:48:49,92.7,9.06
0,running,322.4,88,1437.2,322.4,2.893,0.0,173,492357724,-1145803561,2.893,252.0,50.21,37.0,998.0,18,2019-01-17 14:48:52,89.7,8.87
0,running,321.79999999999995,88,1457.67,321.79999999999995,2.883,0.0,174,492355594,-1145802831,2.883,250.0,50.12,36.5,994.0,18,2019-01-17 14:48:59,93.7,9.15
0,running,321.79999999999995,87,1465.8,321.79999999999995,2.865,0.0,173,492354775,-1145802426,2.865,252.0,50.12,36.5,979.0,18,2019-01-17 14:49:02,96.5,9.25
0,running,322.0,89,1488.14,322.0,2.846,0.5,172,492352658,-1145800934,2.846,252.0,50.56,37.75,942.0,18,2019-01-17 14:49:10,84.7,8.78
0,running,322.20000000000005,90,1494.0,322.20000000000005,2.846,0.0,174,492352099,-1145800553,2.846,250.0,50.46,37.5,949.0,18,2019-01-17 14:49:12,83.7,8.59
0,running,322.0,88,1516.08,322.0,2.669,0.0,174,492350012,-1145799061,2.669,252.0,50.59,37.25,929.0,18,2019-01-17 14:49:20,88.7,9.15
0,running,321.79999999999995,88,1521.59,321.79999999999995,2.865,0.0,174,492349483,-1145798707,2.865,253.0,50.5,37.5,931.0,18,2019-01-17 14:49:22,88.7,9.25
0,running,322.20000000000005,89,1542.24,322.20000000000005,2.865,0.0,175,492347500,-1145797392,2.865,252.0,50.5,37.25,967.0,18,2019-01-17 14:49:29,89.7,9.06
0,running,322.4,88,1551.37,322.4,2.921,0.5,175,492346588,-1145796913,2.921,250.0,50.5,37.0,990.0,18,2019-01-17 14:49:32,89.7,8.96
0,running,322.6,88,1566.34,322.6,2.958,0.5,174,492345126,-1145796030,2.958,249.0,50.5,36.5,1005.0,18,2019-01-17 14:49:37,88.7,8.87
0,running,322.20000000000005,88,1580.79,322.20000000000005,2.921,0.5,172,492343733,-1145795124,2.921,252.0,50.5,37.0,998.0,18,2019-01-17 14:49:42,88.7,8.78
0,running,322.4,87,1594.77,322.4,2.874,0.5,169,492342423,-1145794149,2.874,256.0,50.59,37.5,965.0,18,2019-01-17 14:49:47,88.7,8.87
0,running,322.20000000000005,87,1609.07,322.20000000000005,2.865,0.5,169,492341083,-1145793155,2.865,256.0,50.28,37.5,978.0,18,2019-01-17 14:49:52,88.7,8.78
0,running,322.4,88,1630.9,322.4,2.771,0.5,173,492339116,-1145791462,2.771,254.0,50.46,37.5,935.0,18,2019-01-17 14:50:00,88.7,9.25
0,running,322.4,88,1636.7,322.4,2.809,0.5,173,492338578,-1145791047,2.809,253.0,50.46,37.5,947.0,18,2019-01-17 14:50:02,85.7,8.87
0,running,322.20000000000005,88,1656.83,322.20000000000005,2.818,0.0,174,492336744,-1145789529,2.818,255.0,50.56,37.5,979.0,18,2019-01-17 14:50:09,85.7,8.59
0,running,322.20000000000005,87,1665.35,322.20000000000005,2.837,0.5,173,492335989,-1145788842,2.837,257.0,50.46,37.5,995.0,18,2019-01-17 14:50:12,87.7,8.59
0,running,322.20000000000005,87,1687.37,322.20000000000005,2.809,0.0,171,492333974,-1145787207,2.809,261.0,50.28,37.75,964.0,18,2019-01-17 14:50:20,89.7,9.06
0,running,322.20000000000005,87,1692.67,322.20000000000005,2.799,0.0,171,492333475,-1145786840,2.799,259.0,50.28,37.5,951.0,18,2019-01-17 14:50:22,90.7,9.25
0,running,322.0,86,1715.08,322.0,2.771,0.5,172,492331370,-1145785292,2.771,258.0,50.37,37.25,948.0,17,2019-01-17 14:50:30,89.7,9.25
0,running,322.20000000000005,87,1720.86,322.20000000000005,2.781,0.5,173,492330855,-1145784834,2.781,256.0,50.46,37.5,965.0,17,2019-01-17 14:50:32,89.7,9.25
