,Cadence,Ground Time,Power,Vertical Oscillation,activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio
0,0,0,0,0.0,running,342.4,57,67.5,342.4,1.082,0.5,111,492377428,-1145954539,1.082,525.0,49.75,50.0,922.0,30,2019-01-03 22:23:21,40.0,6.9
0,0,0,0,0.0,running,342.4,0,67.5,342.4,0.924,0.0,110,492377444,-1145954535,0.924,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:22,0.0,0.0
0,0,0,0,0.0,running,342.20000000000005,0,67.56,342.20000000000005,0.009,0.0,110,492377449,-1145954542,0.009,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:23,0.0,0.0
0,0,0,0,0.0,running,342.20000000000005,0,67.62,342.20000000000005,0.0,0.0,105,492377431,-1145954541,0.0,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:24,0.0,0.0
0,0,0,0,0.0,running,342.20000000000005,0,67.7,342.20000000000005,0.0,0.0,102,492377424,-1145954547,0.0,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:25,0.0,0.0
0,0,0,0,0.0,running,342.20000000000005,0,67.7,342.20000000000005,0.0,0.0,101,492377787,-1145954830,0.0,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:26,0.0,0.0
0,0,0,0,0.0,running,342.20000000000005,0,68.36,342.20000000000005,0.0,0.0,101,492377880,-1145954898,0.0,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:27,0.0,0.0
0,0,0,0,0.0,running,342.4,0,68.42,342.4,0.028,0.0,101,492377931,-1145954930,0.028,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:28,0.0,0.0
0,0,0,0,0.0,running,342.4,0,68.55,342.4,0.028,0.0,100,492377949,-1145954936,0.028,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:29,0.0,0.0
0,0,0,0,0.0,running,342.4,0,68.56,342.4,0.0,0.0,98,492377952,-1145954936,0.0,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:30,0.0,0.0
0,0,0,0,0.0,running,342.4,0,68.57,342.4,0.0,0.0,94,492377951,-1145954935,0.0,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:31,0.0,0.0
0,0,0,0,0.0,running,342.4,0,68.58,342.4,0.0,0.0,91,492377941,-1145954965,0.0,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:32,0.0,0.0
0,0,0,0,0.0,running,342.4,0,68.94,342.4,0.0,0.0,91,492377915,-1145955004,0.0,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:33,0.0,0.0
0,0,0,0,0.0,running,342.4,0,69.46,342.4,0.0,0.0,88,492377876,-1145955058,0.0,0.0,0.0,0.0,0.0,30,2019-01-03 22:23:34,0.0,0.0
0,0,0,0,0.0,running,342.20000000000005,0,72.49,342.20000000000005,0.075,0.0,93,492377987,-1145954789,0.075,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:44,0.0,0.0
0,0,0,0,0.0,running,342.6,0,72.78,342.6,0.056,0.0,94,492378016,-1145954772,0.056,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:45,0.0,0.0
0,0,0,0,0.0,running,342.79999999999995,0,72.97,342.79999999999995,0.047,0.0,99,492378036,-1145954760,0.047,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:46,0.0,0.0
0,0,0,0,0.0,running,342.6,0,73.18,342.6,0.037,0.0,99,492378056,-1145954747,0.037,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:47,0.0,0.0
0,0,0,0,0.0,running,342.6,0,73.28,342.6,0.037,0.0,99,492378065,-1145954736,0.037,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:48,0.0,0.0
0,0,0,0,0.0,running,342.79999999999995,0,73.39,342.79999999999995,0.037,0.0,99,492378075,-1145954728,0.037,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:49,0.0,0.0
0,0,0,0,0.0,running,342.79999999999995,0,73.48,342.79999999999995,0.037,0.0,99,492378075,-1145954710,0.037,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:50,0.0,0.0
0,0,0,0,0.0,running,342.79999999999995,0,73.53,342.79999999999995,0.028,0.0,99,492378078,-1145954702,0.028,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:51,0.0,0.0
0,0,0,0,0.0,running,342.79999999999995,0,73.67,342.79999999999995,0.028,0.0,99,492378091,-1145954690,0.028,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:52,0.0,0.0
0,0,0,0,0.0,running,342.79999999999995,0,73.71,342.79999999999995,0.037,0.0,99,492378097,-1145954673,0.037,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:53,0.0,0.0
0,0,0,0,0.0,running,343.0,0,73.76,343.0,0.037,0.0,99,492378094,-1145954659,0.037,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:54,0.0,0.0
0,0,0,0,0.0,running,343.20000000000005,0,73.76,343.20000000000005,0.047,0.0,96,492378105,-1145954645,0.047,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:55,0.0,0.0
0,0,0,0,0.0,running,343.20000000000005,0,73.85,343.20000000000005,0.047,0.0,91,492378110,-1145954631,0.047,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:56,0.0,0.0
0,0,0,0,0.0,running,343.20000000000005,0,73.85,343.20000000000005,0.047,0.0,90,492378116,-1145954623,0.047,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:57,0.0,0.0
0,0,0,0,0.0,running,343.4,0,73.87,343.4,0.047,0.0,89,492378124,-1145954618,0.047,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:58,0.0,0.0
0,0,0,0,0.0,running,343.20000000000005,0,73.99,343.20000000000005,0.047,0.0,86,492378142,-1145954619,0.047,0.0,0.0,0.0,0.0,29,2019-01-03 22:23:59,0.0,0.0
0,0,0,0,0.0,running,343.0,0,74.65,343.0,0.047,0.0,85,492378212,-1145954639,0.047,0.0,52.09,0.0,922.0,29,2019-01-03 22:24:00,0.0,5.15
0,0,0,0,0.0,running,343.0,59,75.84,343.0,0.047,0.0,82,492378340,-1145954664,0.047,480.0,52.09,50.0,922.0,29,2019-01-03 22:24:01,53.5,5.15
0,0,0,0,0.0,running,342.79999999999995,62,77.34,342.79999999999995,0.056,0.5,85,492378501,-1145954677,0.056,466.0,50.21,47.25,648.0,29,2019-01-03 22:24:02,58.5,6.34
0,0,0,0,0.0,running,342.79999999999995,63,78.95,342.79999999999995,0.075,0.0,88,492378667,-1145954596,0.075,464.0,48.21,48.75,591.0,29,2019-01-03 22:24:03,54.5,8.78
0,0,0,0,0.0,running,342.79999999999995,64,80.63,342.79999999999995,1.549,0.0,98,492378837,-1145954504,1.549,460.0,48.21,48.75,630.0,29,2019-01-03 22:24:04,63.2,10.43
0,0,0,0,0.0,running,342.79999999999995,63,82.23,342.79999999999995,1.661,0.0,101,492379007,-1145954475,1.661,464.0,48.31,48.5,677.0,29,2019-01-03 22:24:05,91.7,10.81
0,0,0,0,0.0,running,342.6,63,83.81,342.6,1.661,0.0,106,492379181,-1145954464,1.661,464.0,48.68,48.5,944.0,29,2019-01-03 22:24:06,91.7,10.53
0,0,0,0,0.0,running,342.6,53,85.51,342.6,1.624,0.5,108,492379365,-1145954461,1.624,465.0,48.9,46.25,990.0,29,2019-01-03 22:24:07,87.7,10.25
0,0,0,0,0.0,running,342.6,53,86.95,342.6,1.614,0.5,108,492379524,-1145954441,1.614,465.0,49.18,46.25,919.0,29,2019-01-03 22:24:08,87.7,9.84
0,0,0,0,0.0,running,342.79999999999995,58,88.21,342.79999999999995,1.614,0.5,108,492379659,-1145954425,1.614,456.0,49.59,45.0,828.0,29,2019-01-03 22:24:09,61.5,9.25
0,0,0,0,0.0,running,342.79999999999995,61,89.33,342.79999999999995,1.362,0.0,109,492379779,-1145954327,1.362,456.0,49.75,46.0,699.0,29,2019-01-03 22:24:10,54.5,8.87
0,0,0,0,0.0,running,343.0,64,90.57,343.0,1.26,0.0,110,492379910,-1145954265,1.26,457.0,49.87,47.0,638.0,29,2019-01-03 22:24:11,57.5,9.06
0,0,0,0,0.0,running,343.20000000000005,63,91.85,343.20000000000005,1.26,0.5,113,492380046,-1145954190,1.26,460.0,50.0,47.75,610.0,29,2019-01-03 22:24:12,61.5,9.56
0,0,0,0,0.0,running,343.6,62,93.1,343.6,1.269,0.5,114,492380182,-1145954158,1.269,463.0,50.0,47.75,610.0,29,2019-01-03 22:24:13,62.5,9.56
0,0,0,0,0.0,running,344.0,61,94.01,344.0,1.269,0.5,113,492380286,-1145954126,1.269,467.0,50.09,47.75,623.0,29,2019-01-03 22:24:14,61.5,9.25
0,0,0,0,0.0,running,346.79999999999995,59,113.41,346.79999999999995,0.98,0.5,112,492381350,-1145951389,0.98,504.0,49.75,49.5,453.0,29,2019-01-03 22:24:36,55.5,12.18
0,0,0,0,0.0,running,346.6,59,116.03,346.6,0.905,0.5,111,492381301,-1145950926,0.905,498.0,49.75,48.75,483.0,29,2019-01-03 22:24:39,54.5,11.59
0,0,0,0,0.0,running,346.6,59,117.27,346.6,0.952,0.5,113,492381154,-1145950787,0.952,498.0,49.65,48.75,462.0,29,2019-01-03 22:24:40,54.5,11.9
0,0,0,0,0.0,running,346.4,61,118.76,346.4,1.344,0.0,114,492380982,-1145950714,1.344,472.0,49.65,47.25,450.0,29,2019-01-03 22:24:41,53.5,11.59
0,0,0,0,0.0,running,346.20000000000005,61,120.39,346.20000000000005,1.512,0.5,116,492380806,-1145950684,1.512,465.0,49.65,47.0,461.0,29,2019-01-03 22:24:42,52.5,11.5
0,0,0,0,0.0,running,346.0,62,121.86,346.0,1.596,0.0,116,492380650,-1145950653,1.596,463.0,49.65,46.75,641.0,29,2019-01-03 22:24:43,52.5,10.43
0,0,0,0,0.0,running,345.79999999999995,62,123.27,345.79999999999995,1.596,0.0,116,492380502,-1145950604,1.596,459.0,49.75,47.0,677.0,29,2019-01-03 22:24:44,49.7,9.15
0,0,0,0,0.0,running,345.6,62,124.63,345.6,1.53,0.0,115,492380357,-1145950545,1.53,456.0,49.75,46.75,709.0,29,2019-01-03 22:24:45,48.7,7.81
0,0,0,0,0.0,running,345.4,62,125.94,345.4,1.493,0.0,114,492380215,-1145950520,1.493,454.0,49.75,46.25,724.0,29,2019-01-03 22:24:46,45.7,7.12
0,0,0,0,0.0,running,345.20000000000005,62,127.14,345.20000000000005,1.474,0.5,114,492380085,-1145950510,1.474,451.0,49.75,46.0,710.0,29,2019-01-03 22:24:47,43.7,6.71
0,0,0,0,0.0,running,345.20000000000005,63,128.42,345.20000000000005,1.437,0.5,114,492379947,-1145950507,1.437,452.0,49.75,45.5,697.0,29,2019-01-03 22:24:48,52.5,7.31
0,0,0,0,0.0,running,344.6,62,132.87,344.6,1.39,0.0,112,492379474,-1145950395,1.39,466.0,49.84,47.25,687.0,29,2019-01-03 22:24:51,50.7,7.31
0,0,0,0,0.0,running,344.4,61,134.52,344.4,1.418,0.5,111,492379297,-1145950369,1.418,464.0,49.84,47.25,689.0,29,2019-01-03 22:24:52,52.5,7.31
0,0,0,0,0.0,running,344.0,61,136.25,344.0,1.456,0.5,110,492379112,-1145950347,1.456,464.0,49.84,47.25,706.0,29,2019-01-03 22:24:53,52.5,7.5
0,0,0,0,0.0,running,343.6,68,139.59,343.6,1.624,0.5,108,492378752,-1145950327,1.624,447.0,49.93,47.25,728.0,29,2019-01-03 22:24:55,55.5,7.31
0,0,0,0,0.0,running,343.4,69,141.3,343.4,1.736,0.5,109,492378572,-1145950275,1.736,424.0,50.03,46.25,738.0,29,2019-01-03 22:24:56,52.5,6.71
0,0,0,0,0.0,running,343.20000000000005,69,142.79,343.20000000000005,1.782,0.0,111,492378423,-1145950194,1.782,406.0,50.21,44.75,760.0,29,2019-01-03 22:24:57,24.2,4.87
0,0,0,0,0.0,running,343.0,67,144.44,343.0,1.782,0.0,111,492378258,-1145950093,1.782,373.0,50.31,37.0,786.0,29,2019-01-03 22:24:58,39.0,4.78
0,0,0,0,0.0,running,342.79999999999995,66,146.05,342.79999999999995,1.652,0.0,112,492378136,-1145949924,1.652,389.0,50.03,50.0,875.0,29,2019-01-03 22:24:59,54.5,6.03
0,0,0,0,0.0,running,343.6,61,155.6,343.6,1.456,0.0,113,492378040,-1145948576,1.456,475.0,48.93,49.75,750.0,29,2019-01-03 22:25:06,85.7,10.53
0,0,0,0,0.0,running,343.6,61,156.97,343.6,1.446,0.0,111,492378032,-1145948381,1.446,477.0,48.93,49.75,747.0,29,2019-01-03 22:25:07,85.7,10.53
0,0,0,0,0.0,running,343.6,60,158.4,343.6,1.437,0.5,109,492378028,-1145948177,1.437,481.0,48.93,50.0,741.0,29,2019-01-03 22:25:08,82.0,10.34
0,0,0,0,0.0,running,343.6,60,159.86,343.6,1.437,0.0,108,492378031,-1145947968,1.437,483.0,48.93,49.0,740.0,29,2019-01-03 22:25:09,66.2,9.84
0,0,0,0,0.0,running,343.79999999999995,59,161.22,343.79999999999995,1.446,0.5,109,492378032,-1145947774,1.446,479.0,48.93,48.5,725.0,29,2019-01-03 22:25:10,61.5,9.65
0,0,0,0,0.0,running,343.79999999999995,60,162.9,343.79999999999995,1.446,0.0,110,492378030,-1145947534,1.446,481.0,49.06,48.5,723.0,28,2019-01-03 22:25:11,62.5,9.46
0,0,0,0,0.0,running,343.79999999999995,60,164.51,343.79999999999995,1.446,0.0,112,492378014,-1145947306,1.446,482.0,49.06,48.5,726.0,28,2019-01-03 22:25:12,62.5,9.25
0,0,0,0,0.0,running,343.79999999999995,60,184.42,343.79999999999995,1.521,0.0,110,492378051,-1145944450,1.521,498.0,49.25,50.0,770.0,28,2019-01-03 22:25:24,71.2,8.0
0,0,0,0,0.0,running,343.79999999999995,60,186.06,343.79999999999995,1.53,0.0,110,492378058,-1145944217,1.53,498.0,49.25,50.0,769.0,28,2019-01-03 22:25:25,74.0,8.28
0,0,0,0,0.0,running,343.79999999999995,59,187.63,343.79999999999995,1.577,0.5,109,492378075,-1145943991,1.577,494.0,49.25,48.5,773.0,28,2019-01-03 22:25:26,71.2,8.28
0,0,0,0,0.0,running,343.79999999999995,59,189.13,343.79999999999995,1.577,0.0,109,492378068,-1145943778,1.577,492.0,49.25,48.5,799.0,28,2019-01-03 22:25:27,68.2,8.0
0,0,0,0,0.0,running,343.6,59,190.62,343.6,1.577,0.0,111,492378067,-1145943566,1.577,488.0,49.34,47.75,843.0,28,2019-01-03 22:25:28,66.2,7.81
0,0,0,0,0.0,running,343.6,59,191.91,343.6,1.586,0.5,112,492378085,-1145943383,1.586,484.0,49.46,50.0,833.0,28,2019-01-03 22:25:29,65.2,7.68
0,0,0,0,0.0,running,343.6,59,193.14,343.6,1.586,0.5,111,492378089,-1145943207,1.586,489.0,49.62,50.0,845.0,28,2019-01-03 22:25:30,64.2,7.59
0,0,0,0,0.0,running,343.6,58,194.85,343.6,1.577,0.0,107,492378083,-1145942959,1.577,496.0,49.62,47.75,854.0,28,2019-01-03 22:25:31,63.2,7.5
0,0,0,0,0.0,running,343.6,58,196.34,343.6,1.577,0.0,105,492378085,-1145942747,1.577,497.0,49.75,50.0,840.0,28,2019-01-03 22:25:32,62.5,7.31
0,0,0,0,0.0,running,343.20000000000005,65,234.5,343.20000000000005,1.652,0.0,111,492377982,-1145937338,1.652,463.0,49.53,49.25,699.0,28,2019-01-03 22:25:56,61.5,8.0
0,0,0,0,0.0,running,343.20000000000005,65,236.29,343.20000000000005,1.689,0.0,112,492377954,-1145937083,1.689,463.0,49.43,49.0,793.0,28,2019-01-03 22:25:57,73.0,8.37
0,0,0,0,0.0,running,343.0,64,238.03,343.0,1.708,0.5,113,492377935,-1145936835,1.708,459.0,49.43,48.5,803.0,28,2019-01-03 22:25:58,77.0,8.46
0,0,0,0,0.0,running,342.79999999999995,62,240.78,342.79999999999995,1.726,0.5,115,492377910,-1145936444,1.726,468.0,49.34,50.0,848.0,28,2019-01-03 22:26:00,76.0,8.46
0,0,0,0,0.0,running,342.79999999999995,59,242.03,342.79999999999995,1.689,0.0,115,492377908,-1145936266,1.689,476.0,49.34,48.5,875.0,28,2019-01-03 22:26:01,76.0,8.46
0,0,0,0,0.0,running,342.79999999999995,59,243.65,342.79999999999995,1.652,0.5,116,492377926,-1145936036,1.652,479.0,49.46,48.5,833.0,28,2019-01-03 22:26:02,74.0,8.28
0,0,0,0,0.0,running,342.79999999999995,59,245.01,342.79999999999995,1.614,0.5,117,492377857,-1145935853,1.614,480.0,49.56,48.5,829.0,28,2019-01-03 22:26:03,63.2,8.0
0,0,0,0,0.0,running,343.0,59,246.42,343.0,1.614,0.5,117,492377824,-1145935655,1.614,475.0,49.65,47.5,790.0,28,2019-01-03 22:26:04,59.5,7.9
0,0,0,0,0.0,running,343.6,64,252.79,343.6,1.624,0.5,114,492377708,-1145934748,1.624,466.0,50.03,50.0,804.0,28,2019-01-03 22:26:08,51.7,7.21
0,0,0,0,0.0,running,343.79999999999995,57,257.33,343.79999999999995,1.633,0.0,113,492377734,-1145934102,1.633,478.0,50.18,48.5,853.0,28,2019-01-03 22:26:11,62.5,7.03
0,0,0,0,0.0,running,343.79999999999995,59,258.6,343.79999999999995,1.605,0.5,114,492377723,-1145933921,1.605,475.0,50.18,48.5,830.0,28,2019-01-03 22:26:12,58.5,7.03
0,0,0,0,0.0,running,343.79999999999995,60,260.16,343.79999999999995,1.568,0.5,116,492377695,-1145933702,1.568,473.0,50.18,48.25,788.0,28,2019-01-03 22:26:13,57.5,7.03
0,0,0,0,0.0,running,344.0,61,261.79,344.0,1.558,0.5,116,492377676,-1145933469,1.558,471.0,50.18,48.25,718.0,28,2019-01-03 22:26:14,56.5,7.03
0,0,0,0,0.0,running,344.0,62,267.22,344.0,1.558,0.0,113,492377699,-1145932694,1.558,470.0,49.96,48.5,729.0,28,2019-01-03 22:26:17,65.2,7.81
0,0,0,0,0.0,running,344.4,62,275.87,344.4,1.624,0.0,115,492377629,-1145931467,1.624,475.0,49.96,49.0,787.0,28,2019-01-03 22:26:22,58.5,7.4
0,0,0,0,0.0,running,345.79999999999995,63,321.77,345.79999999999995,1.614,0.5,117,492378072,-1145925013,1.614,482.0,49.75,49.5,740.0,28,2019-01-03 22:26:51,57.5,7.12
0,0,0,0,0.0,running,345.79999999999995,62,323.2,345.79999999999995,1.614,0.5,118,492378121,-1145924819,1.614,479.0,49.65,50.0,739.0,28,2019-01-03 22:26:52,56.5,7.12
0,0,0,0,0.0,running,346.6,62,346.37,346.6,1.698,0.5,117,492377782,-1145921546,1.698,483.0,48.75,50.0,847.0,28,2019-01-03 22:27:03,65.2,6.03
0,0,0,0,0.0,running,347.20000000000005,61,349.13,347.20000000000005,1.698,0.0,118,492377773,-1145921147,1.698,487.0,48.53,49.5,894.0,28,2019-01-03 22:27:05,78.0,7.03
0,0,0,0,0.0,running,347.4,60,351.15,347.4,1.67,0.5,119,492377748,-1145920860,1.67,489.0,48.65,49.25,892.0,28,2019-01-03 22:27:06,78.0,7.21
0,0,0,0,0.0,running,348.0,59,383.84,348.0,1.428,0.5,118,492377691,-1145916224,1.428,501.0,49.75,49.5,701.0,28,2019-01-03 22:27:29,63.2,9.46
0,0,0,0,0.0,running,348.0,59,385.18,348.0,1.428,0.5,120,492377690,-1145916034,1.428,500.0,49.75,49.25,701.0,28,2019-01-03 22:27:30,62.5,9.46
0,0,0,0,0.0,running,348.0,58,386.68,348.0,1.437,0.5,122,492377694,-1145915820,1.437,500.0,49.75,48.5,741.0,28,2019-01-03 22:27:31,60.5,8.78
0,0,0,0,0.0,running,348.0,53,387.74,348.0,1.437,0.5,124,492377570,-1145915679,1.437,499.0,49.87,47.25,804.0,28,2019-01-03 22:27:32,60.5,8.46
0,0,0,0,0.0,running,348.0,59,388.85,348.0,1.437,0.0,125,492377565,-1145915522,1.437,493.0,49.56,46.25,714.0,28,2019-01-03 22:27:33,60.5,8.59
0,0,0,0,0.0,running,348.20000000000005,62,389.96,348.20000000000005,1.428,0.5,124,492377572,-1145915363,1.428,491.0,49.18,47.0,731.0,28,2019-01-03 22:27:34,61.5,8.59
0,0,0,0,0.0,running,348.20000000000005,60,391.39,348.20000000000005,1.428,0.5,123,492377524,-1145915153,1.428,493.0,49.09,47.25,736.0,28,2019-01-03 22:27:35,63.2,8.59
0,0,0,0,0.0,running,348.20000000000005,59,395.81,348.20000000000005,1.465,0.5,121,492377404,-1145914533,1.465,489.0,49.28,47.25,742.0,28,2019-01-03 22:27:38,65.2,8.59
0,0,0,0,0.0,running,348.20000000000005,59,397.33,348.20000000000005,1.474,0.0,120,492377389,-1145914317,1.474,491.0,49.28,50.0,768.0,28,2019-01-03 22:27:39,64.2,8.28
0,0,0,0,0.0,running,348.20000000000005,58,412.08,348.20000000000005,1.558,0.5,109,492377438,-1145912220,1.558,502.0,49.9,49.0,821.0,28,2019-01-03 22:27:48,58.5,7.12
0,0,0,0,0.0,running,346.0,63,437.25,346.0,1.474,0.5,104,492377780,-1145908660,1.474,470.0,50.0,49.5,646.0,28,2019-01-03 22:28:05,35.0,6.62
0,0,0,0,0.0,running,345.79999999999995,68,439.01,345.79999999999995,1.474,0.5,103,492377768,-1145908409,1.474,464.0,49.87,49.25,650.0,28,2019-01-03 22:28:06,38.0,6.53
0,0,0,0,0.0,running,345.79999999999995,63,440.69,345.79999999999995,1.502,0.0,102,492377764,-1145908170,1.502,458.0,49.87,48.0,734.0,28,2019-01-03 22:28:07,42.7,6.34
0,0,0,0,0.0,running,345.6,62,442.24,345.6,1.521,0.5,102,492377766,-1145907949,1.521,454.0,49.87,50.0,729.0,28,2019-01-03 22:28:08,42.7,6.25
0,0,0,0,0.0,running,345.6,64,443.59,345.6,1.549,0.5,102,492377748,-1145907756,1.549,447.0,49.87,46.75,697.0,28,2019-01-03 22:28:09,42.7,6.12
0,0,0,0,0.0,running,345.6,89,444.75,345.6,1.558,0.5,103,492377687,-1145907571,1.558,304.0,49.87,45.0,697.0,28,2019-01-03 22:28:10,41.0,6.12
0,0,0,0,0.0,running,345.4,86,446.4,345.4,1.558,0.0,105,492377664,-1145907330,1.558,335.0,49.75,43.75,712.0,28,2019-01-03 22:28:11,40.0,6.12
0,0,0,0,0.0,running,345.4,65,448.12,345.4,1.624,0.0,106,492377677,-1145907085,1.624,345.0,50.0,42.0,764.0,28,2019-01-03 22:28:12,40.0,6.12
0,0,0,0,0.0,running,345.20000000000005,65,449.75,345.20000000000005,1.689,0.0,107,492377657,-1145906851,1.689,365.0,50.0,42.75,743.0,28,2019-01-03 22:28:13,41.7,6.03
0,0,0,0,0.0,running,345.0,67,451.53,345.0,1.689,0.0,108,492377653,-1145906598,1.689,367.0,50.09,43.0,693.0,27,2019-01-03 22:28:14,41.7,6.62
0,0,0,0,0.0,running,344.79999999999995,71,453.59,344.79999999999995,1.689,0.5,108,492377663,-1145906304,1.689,358.0,50.0,43.0,522.0,27,2019-01-03 22:28:15,44.7,7.68
0,0,0,0,0.0,running,344.4,71,455.72,344.4,1.754,0.5,108,492377667,-1145906002,1.754,358.0,50.0,43.0,537.0,27,2019-01-03 22:28:16,44.7,8.87
0,0,0,0,0.0,running,344.20000000000005,90,457.86,344.20000000000005,1.894,0.5,110,492377692,-1145905698,1.894,292.0,50.0,42.0,563.0,27,2019-01-03 22:28:17,56.5,9.15
0,0,0,0,0.0,running,343.79999999999995,90,460.25,343.79999999999995,2.015,0.5,113,492377708,-1145905358,2.015,291.0,50.0,42.0,739.0,27,2019-01-03 22:28:18,57.5,9.15
0,0,0,0,0.0,running,343.6,89,462.44,343.6,2.146,0.5,116,492377724,-1145905046,2.146,288.0,50.0,42.0,674.0,27,2019-01-03 22:28:19,61.5,9.15
0,0,0,0,0.0,running,343.20000000000005,93,464.43,343.20000000000005,2.193,0.5,117,492377697,-1145904764,2.193,284.0,50.0,42.0,712.0,27,2019-01-03 22:28:20,60.5,8.78
0,0,0,0,0.0,running,343.0,90,466.99,343.0,2.193,0.5,119,492377724,-1145904402,2.193,284.0,50.0,41.75,728.0,27,2019-01-03 22:28:21,59.5,8.18
0,0,0,0,0.0,running,342.79999999999995,91,469.33,342.79999999999995,2.193,0.0,120,492377732,-1145904069,2.193,283.0,50.09,42.25,721.0,27,2019-01-03 22:28:22,56.5,8.0
