,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,temperature,timestamp
0,350.6,96,226.11,350.6,2.267,0.5,128,,,2.267,30,2019-01-24 13:36:07
0,350.6,96,228.4,350.6,2.286,0.5,134,,,2.286,30,2019-01-24 13:36:08
0,350.79999999999995,96,230.72,350.79999999999995,2.323,0.5,138,,,2.323,30,2019-01-24 13:36:09
0,350.79999999999995,95,235.4,350.79999999999995,2.351,0.5,142,,,2.351,30,2019-01-24 13:36:11
0,350.6,96,240.14,350.6,2.37,0.5,148,,,2.37,30,2019-01-24 13:36:13
0,350.79999999999995,96,242.51,350.79999999999995,2.379,0.5,147,,,2.379,30,2019-01-24 13:36:14
0,350.6,96,247.3,350.6,2.398,0.5,151,,,2.398,30,2019-01-24 13:36:16
0,350.79999999999995,96,252.14,350.79999999999995,2.417,0.5,156,,,2.417,30,2019-01-24 13:36:18
0,351.0,97,254.57,351.0,2.435,0.5,156,,,2.435,30,2019-01-24 13:36:19
0,351.0,96,266.78,351.0,2.454,0.5,159,,,2.454,30,2019-01-24 13:36:24
0,350.4,93,283.93,350.4,2.435,0.5,163,,,2.435,30,2019-01-24 13:36:31
0,350.6,91,305.51,350.6,2.379,0.5,164,,,2.379,30,2019-01-24 13:36:40
0,350.0,92,326.68,350.0,2.342,0.5,166,,,2.342,30,2019-01-24 13:36:49
0,349.79999999999995,93,347.7,349.79999999999995,2.323,0.5,168,,,2.323,30,2019-01-24 13:36:58
0,350.20000000000005,91,368.74,350.20000000000005,2.342,0.5,168,,,2.342,30,2019-01-24 13:37:07
0,351.0,91,380.52,351.0,2.361,0.5,172,,,2.361,30,2019-01-24 13:37:12
0,350.6,91,389.93,350.6,2.351,0.5,169,,,2.351,30,2019-01-24 13:37:16
0,349.79999999999995,91,408.74,349.79999999999995,2.351,0.5,166,,,2.351,30,2019-01-24 13:37:24
0,350.79999999999995,92,429.87,350.79999999999995,2.333,0.5,166,,,2.333,30,2019-01-24 13:37:33
0,350.4,92,450.93,350.4,2.361,0.5,168,,,2.361,29,2019-01-24 13:37:42
0,351.4,90,472.18,351.4,2.361,0.5,167,,,2.361,29,2019-01-24 13:37:51
0,351.6,91,474.54,351.6,2.361,0.5,168,,,2.361,29,2019-01-24 13:37:52
0,350.4,91,488.58,350.4,2.333,0.5,167,,,2.333,29,2019-01-24 13:37:58
0,350.0,90,509.47,350.0,2.323,0.5,166,,,2.323,29,2019-01-24 13:38:07
0,351.0,92,525.78,351.0,2.323,0.5,169,,,2.323,29,2019-01-24 13:38:14
0,350.20000000000005,88,546.66,350.20000000000005,2.314,0.5,167,,,2.314,29,2019-01-24 13:38:23
0,350.79999999999995,87,567.13,350.79999999999995,2.267,0.5,167,,,2.267,29,2019-01-24 13:38:32
0,350.79999999999995,88,587.48,350.79999999999995,2.249,0.5,166,,,2.249,29,2019-01-24 13:38:41
0,350.4,86,607.74,350.4,2.258,0.5,164,,,2.258,29,2019-01-24 13:38:50
0,350.4,89,628.01,350.4,2.258,0.5,162,,,2.258,29,2019-01-24 13:38:59
0,350.20000000000005,89,634.78,350.20000000000005,2.249,0.5,165,,,2.249,29,2019-01-24 13:39:02
0,350.0,85,656.86,350.0,2.165,0.5,164,,,2.165,29,2019-01-24 13:39:12
0,350.20000000000005,58,677.16,350.20000000000005,1.502,0.5,163,,,1.502,29,2019-01-24 13:39:23
0,349.79999999999995,58,681.59,349.79999999999995,1.474,0.5,160,,,1.474,29,2019-01-24 13:39:26
0,349.20000000000005,0,684.53,349.20000000000005,1.465,0.0,158,,,1.465,29,2019-01-24 13:39:28
0,349.0,0,685.99,349.0,1.465,0.0,162,,,1.465,29,2019-01-24 13:39:29
0,349.0,0,687.46,349.0,1.465,0.0,158,,,1.465,29,2019-01-24 13:39:30
0,348.79999999999995,0,699.18,348.79999999999995,1.465,0.0,155,,,1.465,29,2019-01-24 13:39:38
0,349.4,0,706.5,349.4,1.465,0.0,150,,,1.465,29,2019-01-24 13:39:43
0,350.4,0,715.22,350.4,1.446,0.0,148,,,1.446,29,2019-01-24 13:39:49
0,350.79999999999995,58,736.33,350.79999999999995,1.194,0.5,145,,,1.194,29,2019-01-24 13:40:05
0,351.6,56,740.14,351.6,1.288,0.5,143,,,1.288,29,2019-01-24 13:40:08
0,352.6,49,746.46,352.6,1.241,0.5,141,,,1.241,29,2019-01-24 13:40:13
0,353.79999999999995,49,755.05,353.79999999999995,1.222,0.5,141,,,1.222,29,2019-01-24 13:40:20
0,353.20000000000005,91,771.01,353.20000000000005,1.549,0.5,148,,,1.549,29,2019-01-24 13:40:32
0,353.20000000000005,93,772.66,353.20000000000005,1.652,0.0,151,,,1.652,29,2019-01-24 13:40:33
0,353.20000000000005,93,776.25,353.20000000000005,1.838,0.5,154,,,1.838,29,2019-01-24 13:40:35
0,353.20000000000005,94,780.1,353.20000000000005,1.95,0.5,159,,,1.95,29,2019-01-24 13:40:37
0,353.4,94,782.11,353.4,2.006,0.5,159,,,2.006,29,2019-01-24 13:40:38
0,354.4,94,792.61,354.4,2.155,0.0,162,,,2.155,29,2019-01-24 13:40:43
0,354.4,91,803.62,354.4,2.239,0.5,160,492382427,-1146190752,2.239,29,2019-01-24 13:40:50
0,354.6,93,808.56,354.6,2.286,0.5,164,492382658,-1146189761,2.286,29,2019-01-24 13:40:53
0,355.0,93,810.99,355.0,2.314,0.5,166,492382711,-1146189422,2.314,29,2019-01-24 13:40:54
0,355.20000000000005,93,831.9,355.20000000000005,2.613,0.5,167,492382442,-1146186472,2.613,29,2019-01-24 13:41:01
0,356.0,91,841.3,356.0,2.603,0.5,169,492382579,-1146185148,2.603,29,2019-01-24 13:41:05
0,357.20000000000005,90,852.3,357.20000000000005,2.407,0.5,169,492381916,-1146183948,2.407,29,2019-01-24 13:41:10
0,357.20000000000005,91,873.68,357.20000000000005,2.519,0.5,170,492379673,-1146183558,2.519,28,2019-01-24 13:41:18
0,357.0,91,876.28,357.0,2.529,0.5,167,492379394,-1146183541,2.529,28,2019-01-24 13:41:19
0,357.0,91,878.79,357.0,2.547,0.5,170,492379124,-1146183546,2.547,28,2019-01-24 13:41:20
0,357.4,92,883.93,357.4,2.557,0.5,173,492378573,-1146183474,2.557,28,2019-01-24 13:41:22
0,357.6,91,886.59,357.6,2.575,0.5,177,492378306,-1146183340,2.575,28,2019-01-24 13:41:23
0,357.79999999999995,91,889.0,357.79999999999995,2.575,0.5,177,492378107,-1146183121,2.575,28,2019-01-24 13:41:24
0,358.4,89,894.97,358.4,2.51,0.5,173,492378280,-1146182420,2.51,28,2019-01-24 13:41:27
0,358.6,88,897.57,358.6,2.491,0.5,173,492378553,-1146182337,2.491,28,2019-01-24 13:41:28
0,359.6,85,906.59,359.6,2.538,0.5,173,492379516,-1146182209,2.538,28,2019-01-24 13:41:31
0,358.0,91,920.7,358.0,2.631,0.5,174,492381028,-1146182043,2.631,28,2019-01-24 13:41:36
0,357.4,92,940.72,357.4,2.715,0.5,176,492383182,-1146182065,2.715,27,2019-01-24 13:41:43
0,358.4,92,955.19,358.4,2.79,0.5,175,492384734,-1146181920,2.79,27,2019-01-24 13:41:48
0,357.6,93,975.37,357.6,2.837,0.5,175,492386898,-1146181723,2.837,27,2019-01-24 13:41:55
0,357.6,91,997.66,357.6,2.976,0.5,176,492389263,-1146181512,2.976,26,2019-01-24 13:42:01
0,356.6,92,1003.66,356.6,3.079,0.5,176,492389910,-1146181595,3.079,26,2019-01-24 13:42:03
0,356.20000000000005,93,1018.24,356.20000000000005,3.014,0.5,176,492391482,-1146181638,3.014,26,2019-01-24 13:42:08
0,355.20000000000005,91,1031.67,355.20000000000005,2.865,0.5,174,492392931,-1146181562,2.865,26,2019-01-24 13:42:13
0,355.20000000000005,89,1053.6,355.20000000000005,2.846,0.5,174,492395296,-1146181431,2.846,25,2019-01-24 13:42:21
0,355.0,90,1061.73,355.0,2.846,0.5,177,492396174,-1146181420,2.846,25,2019-01-24 13:42:24
0,354.20000000000005,91,1072.32,354.20000000000005,2.893,0.5,178,492397318,-1146181508,2.893,25,2019-01-24 13:42:27
0,354.20000000000005,90,1093.79,354.20000000000005,2.976,0.5,178,492399645,-1146181546,2.976,25,2019-01-24 13:42:34
0,353.79999999999995,87,1107.71,353.79999999999995,2.921,0.5,175,492401158,-1146181791,2.921,24,2019-01-24 13:42:40
0,354.0,88,1122.53,354.0,2.79,0.5,174,492402765,-1146181851,2.79,24,2019-01-24 13:42:46
0,353.20000000000005,89,1130.4,353.20000000000005,2.771,0.5,170,492403618,-1146181906,2.771,24,2019-01-24 13:42:49
0,353.0,88,1133.21,353.0,2.771,0.5,170,492403920,-1146181887,2.771,24,2019-01-24 13:42:50
0,353.4,90,1155.02,353.4,2.771,0.5,170,492406266,-1146181673,2.771,23,2019-01-24 13:42:59
0,352.79999999999995,90,1171.85,352.79999999999995,2.659,0.5,170,492408088,-1146181661,2.659,23,2019-01-24 13:43:06
0,353.20000000000005,88,1180.16,353.20000000000005,2.566,0.5,167,492408981,-1146181564,2.566,23,2019-01-24 13:43:10
0,353.0,88,1199.83,353.0,1.847,0.5,164,492411052,-1146182147,1.847,22,2019-01-24 13:43:22
0,353.6,87,1209.03,353.6,1.959,0.5,167,492412003,-1146182577,1.959,22,2019-01-24 13:43:27
0,353.6,87,1213.86,353.6,2.071,0.5,169,492412513,-1146182709,2.071,22,2019-01-24 13:43:29
0,354.0,88,1218.77,354.0,2.193,0.5,169,492413041,-1146182704,2.193,22,2019-01-24 13:43:31
0,353.6,90,1238.8,353.6,2.314,0.5,167,492415173,-1146182377,2.314,22,2019-01-24 13:43:39
0,353.6,89,1248.54,353.6,2.314,0.5,168,492416216,-1146182178,2.314,21,2019-01-24 13:43:43
0,353.6,89,1250.72,353.6,2.314,0.5,171,492416451,-1146182133,2.314,21,2019-01-24 13:43:44
0,355.0,90,1267.98,355.0,2.361,0.5,168,492418309,-1146182056,2.361,21,2019-01-24 13:43:51
0,355.20000000000005,91,1272.42,355.20000000000005,2.361,0.5,171,492418789,-1146182156,2.361,21,2019-01-24 13:43:53
0,355.0,89,1278.64,355.0,2.342,0.5,170,492419461,-1146182256,2.342,21,2019-01-24 13:43:56
0,355.20000000000005,88,1298.49,355.20000000000005,2.379,0.5,173,492421603,-1146182353,2.379,21,2019-01-24 13:44:04
0,355.6,86,1306.84,355.6,2.361,0.5,176,492422507,-1146182416,2.361,21,2019-01-24 13:44:08
0,355.0,88,1328.28,355.0,2.351,0.5,175,492424821,-1146182479,2.351,20,2019-01-24 13:44:17
0,354.4,86,1346.79,354.4,2.323,0.5,173,492426808,-1146182410,2.323,20,2019-01-24 13:44:25
0,354.20000000000005,88,1368.07,354.20000000000005,2.333,0.5,175,492429083,-1146182121,2.333,20,2019-01-24 13:44:34
0,353.0,88,1373.16,353.0,2.351,0.5,174,492429631,-1146182079,2.351,20,2019-01-24 13:44:36
0,352.6,87,1380.61,352.6,2.37,0.5,179,492430433,-1146182135,2.37,19,2019-01-24 13:44:39
0,352.6,87,1383.15,352.6,2.379,0.5,184,492430706,-1146182163,2.379,19,2019-01-24 13:44:40
0,352.6,87,1385.9,352.6,2.389,0.5,183,492431002,-1146182146,2.389,19,2019-01-24 13:44:41
0,352.6,87,1388.16,352.6,2.398,0.5,179,492431246,-1146182152,2.398,19,2019-01-24 13:44:42
0,353.0,88,1390.69,353.0,2.398,0.5,173,492431517,-1146182164,2.398,19,2019-01-24 13:44:43
0,352.79999999999995,88,1393.52,352.79999999999995,2.398,0.5,170,492431822,-1146182190,2.398,19,2019-01-24 13:44:44
0,353.0,88,1395.87,353.0,2.407,0.5,166,492432076,-1146182193,2.407,19,2019-01-24 13:44:45
0,353.0,88,1398.56,353.0,2.407,0.5,166,492432365,-1146182203,2.407,19,2019-01-24 13:44:46
0,353.0,88,1414.33,353.0,2.417,0.5,166,492434054,-1146182085,2.417,19,2019-01-24 13:44:52
0,352.0,88,1432.71,352.0,2.445,0.5,168,492436030,-1146181904,2.445,19,2019-01-24 13:44:59
0,351.20000000000005,87,1445.0,351.20000000000005,2.389,0.5,165,492437348,-1146182165,2.389,19,2019-01-24 13:45:05
0,350.4,86,1447.15,350.4,2.389,0.5,163,492437584,-1146182192,2.389,18,2019-01-24 13:45:06
0,349.20000000000005,86,1451.48,349.20000000000005,2.37,0.5,162,492438046,-1146182085,2.37,18,2019-01-24 13:45:08
0,350.6,88,1463.69,350.6,2.333,0.5,159,492439360,-1146182351,2.333,18,2019-01-24 13:45:14
0,351.20000000000005,88,1467.44,351.20000000000005,2.286,0.5,162,492439758,-1146182479,2.286,18,2019-01-24 13:45:16
0,351.6,88,1469.78,351.6,2.267,0.5,162,492440011,-1146182503,2.267,18,2019-01-24 13:45:17
0,352.0,88,1474.94,352.0,2.258,0.5,161,492440565,-1146182485,2.258,18,2019-01-24 13:45:19
0,351.79999999999995,91,1490.46,351.79999999999995,2.295,0.5,164,492442231,-1146182483,2.295,18,2019-01-24 13:45:25
0,352.0,93,1511.21,352.0,2.818,0.5,164,492444451,-1146182287,2.818,18,2019-01-24 13:45:32
0,352.4,90,1531.77,352.4,2.473,0.5,164,492446662,-1146182299,2.473,17,2019-01-24 13:45:40
0,352.79999999999995,90,1548.87,352.79999999999995,2.23,0.5,165,492448500,-1146182376,2.23,17,2019-01-24 13:45:48
0,353.6,89,1564.67,353.6,2.202,0.5,165,492450199,-1146182380,2.202,17,2019-01-24 13:45:55
0,353.79999999999995,86,1577.31,353.79999999999995,2.155,0.5,166,492451563,-1146182331,2.155,17,2019-01-24 13:46:01
0,355.0,86,1596.02,355.0,2.165,0.0,167,492453573,-1146182447,2.165,17,2019-01-24 13:46:09
0,355.6,88,1610.72,355.6,2.146,0.5,169,492455153,-1146182549,2.146,17,2019-01-24 13:46:16
0,355.4,89,1614.92,355.4,2.146,0.5,170,492455609,-1146182544,2.146,16,2019-01-24 13:46:18
0,356.20000000000005,86,1625.29,356.20000000000005,2.109,0.0,171,492456715,-1146182647,2.109,16,2019-01-24 13:46:23
0,357.20000000000005,88,1637.94,357.20000000000005,2.099,0.5,170,492458057,-1146182940,2.099,16,2019-01-24 13:46:29
0,357.79999999999995,87,1658.49,357.79999999999995,2.295,0.5,171,492460255,-1146182713,2.295,16,2019-01-24 13:46:37
0,357.20000000000005,90,1672.93,357.20000000000005,2.361,0.0,171,492461750,-1146182785,2.361,16,2019-01-24 13:46:43
0,357.20000000000005,87,1694.67,357.20000000000005,2.361,0.5,172,492462276,-1146185753,2.361,16,2019-01-24 13:46:52
0,356.6,93,1716.34,356.6,2.445,0.5,172,492462149,-1146188828,2.445,16,2019-01-24 13:47:00
0,355.79999999999995,94,1725.22,355.79999999999995,2.547,0.5,172,492462184,-1146190092,2.547,15,2019-01-24 13:47:03
0,355.6,96,1739.7,355.6,2.678,0.5,175,492462214,-1146192153,2.678,15,2019-01-24 13:47:08
0,355.20000000000005,101,1755.07,355.20000000000005,2.818,0.5,172,492462114,-1146194339,2.818,15,2019-01-24 13:47:13
0,354.20000000000005,101,1761.68,354.20000000000005,2.902,0.5,172,492462024,-1146195275,2.902,15,2019-01-24 13:47:15
0,353.6,95,1781.89,353.6,2.93,0.5,173,492461954,-1146198160,2.93,15,2019-01-24 13:47:22
0,353.20000000000005,92,1784.81,353.20000000000005,2.939,0.5,171,492461969,-1146198576,2.939,15,2019-01-24 13:47:23
0,351.6,92,1790.35,351.6,2.93,0.5,171,492461906,-1146199361,2.93,15,2019-01-24 13:47:25
0,350.20000000000005,94,1802.19,350.20000000000005,2.939,0.5,171,492461980,-1146201042,2.939,15,2019-01-24 13:47:29
0,349.6,94,1824.65,349.6,2.893,0.0,170,492461907,-1146204222,2.893,15,2019-01-24 13:47:37
0,349.4,91,1833.18,349.4,2.874,0.5,167,492461990,-1146205433,2.874,15,2019-01-24 13:47:40
0,349.6,93,1855.69,349.6,2.827,0.5,169,492461964,-1146208636,2.827,14,2019-01-24 13:47:48
0,349.0,88,1864.38,349.0,2.818,0.5,169,492462013,-1146209872,2.818,14,2019-01-24 13:47:51
0,348.0,88,1884.58,348.0,2.846,0.5,168,492462130,-1146212743,2.846,14,2019-01-24 13:47:58
0,347.79999999999995,88,1887.21,347.79999999999995,2.837,0.5,167,492462127,-1146213119,2.837,14,2019-01-24 13:47:59
0,347.20000000000005,90,1895.77,347.20000000000005,2.818,0.5,166,492462042,-1146214332,2.818,14,2019-01-24 13:48:02
0,346.79999999999995,90,1912.59,346.79999999999995,2.827,0.5,168,492461966,-1146216703,2.827,14,2019-01-24 13:48:08
0,347.6,90,1933.04,347.6,2.678,0.5,169,492462039,-1146219601,2.678,14,2019-01-24 13:48:16
0,346.6,90,1953.51,346.6,2.613,0.0,170,492462065,-1146222512,2.613,13,2019-01-24 13:48:24
0,345.79999999999995,91,1974.09,345.79999999999995,2.585,0.5,168,492462165,-1146225437,2.585,13,2019-01-24 13:48:32
0,345.79999999999995,91,1976.72,345.79999999999995,2.585,0.5,164,492462155,-1146225811,2.585,13,2019-01-24 13:48:33
0,345.6,91,1979.35,345.6,2.585,0.5,164,492462136,-1146226186,2.585,13,2019-01-24 13:48:34
0,346.20000000000005,89,1999.49,346.20000000000005,2.482,0.5,166,492462054,-1146229044,2.482,13,2019-01-24 13:48:42
0,345.20000000000005,90,2020.01,345.20000000000005,2.501,0.5,165,492462028,-1146231958,2.501,13,2019-01-24 13:48:50
0,345.0,91,2030.25,345.0,2.501,0.5,161,492461980,-1146233412,2.501,13,2019-01-24 13:48:54
0,344.6,91,2040.7,344.6,2.529,0.5,162,492461944,-1146234897,2.529,13,2019-01-24 13:48:58
0,343.6,90,2052.99,343.6,2.519,0.5,164,492461851,-1146236637,2.519,13,2019-01-24 13:49:03
0,343.6,89,2063.17,343.6,2.538,0.5,160,492461719,-1146238077,2.538,13,2019-01-24 13:49:07
0,342.4,90,2078.2,342.4,2.538,0.0,160,492461791,-1146240217,2.538,13,2019-01-24 13:49:13
0,341.20000000000005,88,2091.66,341.20000000000005,2.557,0.5,162,492461845,-1146242133,2.557,12,2019-01-24 13:49:18
0,340.0,92,2105.12,340.0,2.585,0.5,162,492461848,-1146244051,2.585,12,2019-01-24 13:49:23
0,339.4,92,2126.69,339.4,2.678,0.5,162,492461800,-1146247119,2.678,12,2019-01-24 13:49:31
0,339.0,91,2146.45,339.0,2.603,0.5,164,492461805,-1146249929,2.603,12,2019-01-24 13:49:39
0,337.6,90,2161.82,337.6,2.603,0.0,165,492461724,-1146252117,2.603,12,2019-01-24 13:49:45
0,336.4,91,2173.22,336.4,2.529,0.5,164,492461776,-1146253735,2.529,12,2019-01-24 13:49:50
0,336.0,90,2180.65,336.0,2.519,0.5,168,492461805,-1146254791,2.519,12,2019-01-24 13:49:53
0,335.0,94,2185.55,335.0,2.519,0.0,170,492461793,-1146255488,2.519,12,2019-01-24 13:49:55
0,334.0,93,2193.24,334.0,2.529,0.5,170,492461855,-1146256581,2.529,12,2019-01-24 13:49:58
0,333.6,95,2205.19,333.6,2.482,0.5,167,492461828,-1146258283,2.482,12,2019-01-24 13:50:03
0,332.79999999999995,91,2217.32,332.79999999999995,2.463,0.5,166,492461834,-1146260009,2.463,12,2019-01-24 13:50:08
0,331.79999999999995,92,2231.15,331.79999999999995,2.389,0.5,166,492461878,-1146261977,2.389,12,2019-01-24 13:50:14
0,331.6,89,2243.11,331.6,2.379,0.5,169,492461852,-1146263667,2.379,12,2019-01-24 13:50:19
0,330.79999999999995,88,2253.66,330.79999999999995,2.417,0.5,168,492461739,-1146265163,2.417,12,2019-01-24 13:50:23
0,330.20000000000005,90,2275.69,330.20000000000005,2.435,0.5,168,492462022,-1146268247,2.435,12,2019-01-24 13:50:32
0,329.6,90,2290.19,329.6,2.426,0.5,168,492462047,-1146270311,2.426,12,2019-01-24 13:50:38
0,329.0,90,2302.49,329.0,2.435,0.5,167,492462079,-1146272064,2.435,12,2019-01-24 13:50:43
0,328.4,90,2307.4,328.4,2.435,0.5,167,492462114,-1146272760,2.435,12,2019-01-24 13:50:45
0,327.20000000000005,90,2317.13,327.20000000000005,2.435,0.0,167,492462025,-1146274138,2.435,12,2019-01-24 13:50:49
0,328.6,89,2336.93,328.6,2.445,0.5,169,492462052,-1146276952,2.445,12,2019-01-24 13:50:57
0,329.20000000000005,88,2347.17,329.20000000000005,2.454,0.5,166,492461902,-1146278396,2.454,12,2019-01-24 13:51:01
0,328.79999999999995,91,2367.59,328.79999999999995,2.519,0.5,166,492461905,-1146281299,2.519,12,2019-01-24 13:51:09
0,328.4,91,2374.92,328.4,2.519,0.5,169,492461971,-1146282341,2.519,12,2019-01-24 13:51:12
0,328.4,92,2387.41,328.4,2.519,0.5,172,492461995,-1146284118,2.519,11,2019-01-24 13:51:17
0,329.20000000000005,90,2409.31,329.20000000000005,2.501,0.0,172,492462310,-1146287212,2.501,11,2019-01-24 13:51:26
0,328.20000000000005,87,2429.78,328.20000000000005,2.407,0.5,170,492462202,-1146290114,2.407,11,2019-01-24 13:51:35
0,329.6,86,2449.97,329.6,2.538,0.0,168,492461048,-1146292461,2.538,11,2019-01-24 13:51:44
0,330.4,86,2452.6,330.4,2.538,0.0,168,492460787,-1146292606,2.538,11,2019-01-24 13:51:45
0,331.6,86,2456.69,331.6,2.202,0.5,167,492460367,-1146292612,2.202,11,2019-01-24 13:51:47
0,332.0,87,2456.69,332.0,1.67,0.5,168,492460287,-1146292503,1.67,11,2019-01-24 13:51:48
0,332.79999999999995,87,2462.11,332.79999999999995,1.801,0.5,169,492460814,-1146292077,1.801,11,2019-01-24 13:51:52
0,332.6,87,2465.88,332.6,1.857,0.0,169,492461082,-1146291664,1.857,11,2019-01-24 13:51:54
0,331.6,86,2484.96,331.6,2.417,0.5,168,492461774,-1146289135,2.417,10,2019-01-24 13:52:02
0,330.6,90,2506.43,330.6,2.342,0.0,168,492461881,-1146286095,2.342,10,2019-01-24 13:52:11
0,330.4,88,2509.11,330.4,2.342,0.5,170,492461857,-1146285715,2.342,10,2019-01-24 13:52:12
0,329.79999999999995,88,2529.94,329.79999999999995,2.454,0.5,171,492461637,-1146282771,2.454,10,2019-01-24 13:52:20
0,329.4,88,2545.59,329.4,2.351,0.5,169,492461777,-1146280551,2.351,10,2019-01-24 13:52:27
0,329.20000000000005,87,2559.94,329.20000000000005,2.342,0.5,172,492461788,-1146278511,2.342,10,2019-01-24 13:52:33
0,328.0,87,2565.03,328.0,2.351,0.5,172,492461768,-1146277787,2.351,10,2019-01-24 13:52:35
0,329.0,87,2572.42,329.0,2.361,0.5,172,492461842,-1146276744,2.361,10,2019-01-24 13:52:38
0,329.6,87,2592.96,329.6,2.417,0.5,170,492461827,-1146273821,2.417,10,2019-01-24 13:52:46
0,328.6,86,2613.75,328.6,2.398,0.5,172,492461854,-1146270865,2.398,10,2019-01-24 13:52:55
0,329.4,85,2632.29,329.4,2.361,0.0,169,492461835,-1146268224,2.361,10,2019-01-24 13:53:03
0,330.4,86,2641.3,330.4,2.342,0.0,169,492461935,-1146266949,2.342,10,2019-01-24 13:53:07
0,329.0,86,2645.72,329.0,2.342,0.0,168,492461927,-1146266320,2.342,10,2019-01-24 13:53:09
0,330.0,87,2666.29,330.0,2.305,0.5,169,492461716,-1146263426,2.305,10,2019-01-24 13:53:18
0,330.0,87,2672.42,330.0,2.277,0.5,171,492461903,-1146262592,2.277,11,2019-01-24 13:53:21
0,332.20000000000005,84,2682.39,332.20000000000005,2.174,0.0,171,492461939,-1146261173,2.174,11,2019-01-24 13:53:26
0,333.4,84,2688.5,333.4,2.127,0.0,170,492461878,-1146260307,2.127,11,2019-01-24 13:53:29
0,333.4,84,2705.14,333.4,2.109,0.0,167,492461757,-1146257946,2.109,11,2019-01-24 13:53:37
0,332.6,87,2724.54,332.6,2.137,0.0,170,492461606,-1146255193,2.137,11,2019-01-24 13:53:46
0,334.4,86,2745.37,334.4,2.137,0.0,170,492461780,-1146252236,2.137,11,2019-01-24 13:53:56
0,334.6,86,2750.98,334.6,2.109,0.0,169,492461769,-1146251436,2.109,11,2019-01-24 13:53:59
0,335.6,82,2759.28,335.6,1.997,0.5,168,492461885,-1146250263,1.997,11,2019-01-24 13:54:04
0,336.79999999999995,83,2778.21,336.79999999999995,1.857,0.5,166,492461937,-1146247576,1.857,11,2019-01-24 13:54:15
0,338.0,82,2794.05,338.0,1.885,0.5,165,492461812,-1146245338,1.885,11,2019-01-24 13:54:23
0,338.6,84,2810.17,338.6,1.903,0.0,168,492461875,-1146243056,1.903,11,2019-01-24 13:54:31
0,339.0,84,2813.92,339.0,1.894,0.5,168,492461887,-1146242520,1.894,11,2019-01-24 13:54:33
0,340.0,85,2827.28,340.0,1.95,0.0,168,492461952,-1146240622,1.95,11,2019-01-24 13:54:39
0,341.20000000000005,86,2845.76,341.20000000000005,1.997,0.0,170,492462173,-1146238021,1.997,10,2019-01-24 13:54:48
0,342.4,87,2863.3,342.4,2.043,0.5,172,492462126,-1146235526,2.043,10,2019-01-24 13:54:56
0,345.0,85,2872.88,345.0,2.071,0.0,170,492462057,-1146234166,2.071,10,2019-01-24 13:55:00
