,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,temperature,timestamp
0,308.20000000000005,90,4121.31,308.20000000000005,2.678,0.0,168,492135750,-1145602721,2.678,15,2019-01-16 23:23:58
0,309.4,89,4134.14,309.4,2.613,0.5,168,492135013,-1145601178,2.613,15,2019-01-16 23:24:03
0,310.4,90,4149.39,310.4,2.594,0.0,167,492134163,-1145599329,2.594,15,2019-01-16 23:24:09
0,310.4,88,4169.63,310.4,2.575,0.5,167,492132618,-1145597307,2.575,15,2019-01-16 23:24:17
0,310.79999999999995,88,4191.36,310.79999999999995,2.669,0.5,169,492130712,-1145595536,2.669,15,2019-01-16 23:24:25
0,310.6,86,4212.28,310.6,2.65,0.5,169,492128938,-1145593706,2.65,15,2019-01-16 23:24:33
0,310.6,86,4233.3,310.6,2.641,0.5,168,492127282,-1145591685,2.641,15,2019-01-16 23:24:41
0,311.20000000000005,88,4254.24,311.20000000000005,2.631,0.5,169,492125478,-1145589919,2.631,15,2019-01-16 23:24:49
0,310.4,86,4274.99,310.4,2.631,0.5,169,492123557,-1145588420,2.631,15,2019-01-16 23:24:57
0,309.79999999999995,88,4285.58,309.79999999999995,2.631,0.5,172,492122559,-1145587705,2.631,15,2019-01-16 23:25:01
0,309.4,92,4303.07,309.4,2.575,0.5,171,492120964,-1145586397,2.575,15,2019-01-16 23:25:08
0,308.4,89,4320.15,308.4,2.669,0.5,170,492119371,-1145585195,2.669,15,2019-01-16 23:25:14
0,307.79999999999995,91,4330.6,307.79999999999995,2.678,0.5,173,492118433,-1145584378,2.678,15,2019-01-16 23:25:18
0,307.20000000000005,88,4340.75,307.20000000000005,2.641,0.5,172,492117451,-1145583743,2.641,15,2019-01-16 23:25:22
0,306.20000000000005,87,4352.59,306.20000000000005,2.622,0.5,171,492116479,-1145582670,2.622,15,2019-01-16 23:25:27
0,306.0,87,4374.43,306.0,2.669,0.5,173,492114560,-1145581038,2.669,15,2019-01-16 23:25:34
0,306.20000000000005,87,4378.23,306.20000000000005,2.669,0.5,178,492114088,-1145581077,2.669,15,2019-01-16 23:25:35
0,306.0,86,4380.84,306.0,2.641,0.5,183,492113840,-1145580890,2.641,15,2019-01-16 23:25:36
0,306.0,86,4383.56,306.0,2.631,0.5,187,492113608,-1145580654,2.631,15,2019-01-16 23:25:37
0,306.79999999999995,87,4397.39,306.79999999999995,2.501,0.5,181,492112506,-1145579342,2.501,15,2019-01-16 23:25:43
0,307.0,87,4399.67,307.0,2.482,0.5,175,492112320,-1145579130,2.482,15,2019-01-16 23:25:44
0,307.20000000000005,88,4401.83,307.20000000000005,2.445,0.5,170,492112141,-1145578934,2.445,15,2019-01-16 23:25:45
0,307.4,89,4403.95,307.4,2.407,0.5,169,492111989,-1145578706,2.407,15,2019-01-16 23:25:46
0,308.4,89,4419.25,308.4,2.435,0.5,169,492110723,-1145577315,2.435,15,2019-01-16 23:25:52
0,309.4,89,4440.58,309.4,2.398,0.5,166,492108943,-1145575414,2.398,15,2019-01-16 23:26:01
0,309.4,88,4442.68,309.4,2.398,0.5,166,492108755,-1145575248,2.398,15,2019-01-16 23:26:02
0,310.4,86,4463.17,310.4,2.305,0.0,167,492106787,-1145573953,2.305,15,2019-01-16 23:26:11
0,310.4,85,4465.31,310.4,2.295,0.0,167,492106576,-1145573829,2.295,15,2019-01-16 23:26:12
0,310.4,85,4485.46,310.4,2.314,0.0,165,492104504,-1145573013,2.314,15,2019-01-16 23:26:21
0,310.4,86,4492.81,310.4,2.342,0.0,168,492103719,-1145572901,2.342,15,2019-01-16 23:26:24
0,310.20000000000005,88,4508.48,310.20000000000005,2.417,0.5,171,492102075,-1145572438,2.417,15,2019-01-16 23:26:30
0,310.4,87,4528.55,310.4,2.538,0.5,171,492099950,-1145572018,2.538,15,2019-01-16 23:26:38
0,310.4,86,4549.21,310.4,2.435,0.5,170,492097815,-1145571204,2.435,15,2019-01-16 23:26:47
0,310.20000000000005,84,4571.03,310.20000000000005,2.435,0.5,169,492095539,-1145570501,2.435,15,2019-01-16 23:26:56
0,310.20000000000005,86,4593.46,310.20000000000005,2.445,0.5,170,492093136,-1145570272,2.445,15,2019-01-16 23:27:05
0,310.20000000000005,85,4613.82,310.20000000000005,2.463,0.0,169,492090967,-1145569934,2.463,15,2019-01-16 23:27:13
0,310.4,86,4630.78,310.4,2.454,0.0,166,492089160,-1145569658,2.454,15,2019-01-16 23:27:20
0,309.6,87,4652.85,309.6,2.463,0.5,163,492086824,-1145569175,2.463,15,2019-01-16 23:27:29
0,309.6,87,4655.44,309.6,2.473,0.5,163,492086547,-1145569171,2.473,15,2019-01-16 23:27:30
0,309.4,87,4660.4,309.4,2.473,0.5,159,492086016,-1145569237,2.473,15,2019-01-16 23:27:32
0,309.0,87,4662.89,309.0,2.482,0.5,164,492085748,-1145569252,2.482,15,2019-01-16 23:27:33
0,308.4,86,4674.88,308.4,2.473,0.0,161,492084450,-1145569176,2.473,15,2019-01-16 23:27:38
0,308.4,86,4676.77,308.4,2.473,0.0,161,492084255,-1145569101,2.473,15,2019-01-16 23:27:39
0,308.20000000000005,86,4698.44,308.20000000000005,2.482,0.0,164,492081941,-1145568766,2.482,15,2019-01-16 23:27:47
0,309.20000000000005,86,4719.21,309.20000000000005,2.51,0.5,164,492079782,-1145568038,2.51,15,2019-01-16 23:27:55
0,309.4,86,4721.62,309.4,2.501,0.5,164,492079528,-1145567966,2.501,15,2019-01-16 23:27:56
0,309.79999999999995,86,4744.15,309.79999999999995,2.51,0.0,165,492077162,-1145567286,2.51,15,2019-01-16 23:28:05
0,308.6,85,4766.67,308.6,2.519,0.0,166,492074789,-1145566711,2.519,15,2019-01-16 23:28:14
0,308.4,86,4771.53,308.4,2.51,0.0,167,492074270,-1145566640,2.51,15,2019-01-16 23:28:16
0,307.20000000000005,86,4787.69,307.20000000000005,2.463,0.0,167,492072571,-1145566170,2.463,15,2019-01-16 23:28:23
0,306.4,86,4809.08,306.4,2.463,0.0,166,492070504,-1145564971,2.463,15,2019-01-16 23:28:32
0,306.20000000000005,86,4812.08,306.20000000000005,2.454,0.0,166,492070287,-1145564597,2.454,15,2019-01-16 23:28:34
0,306.20000000000005,86,4813.89,306.20000000000005,2.435,0.0,169,492070096,-1145564544,2.435,15,2019-01-16 23:28:35
0,306.6,85,4825.35,306.6,2.426,0.0,172,492068872,-1145564259,2.426,15,2019-01-16 23:28:39
0,307.0,86,4847.36,307.0,2.463,0.0,171,492066612,-1145563853,2.463,15,2019-01-16 23:28:46
0,307.4,86,4852.36,307.4,2.463,0.0,169,492066160,-1145563471,2.463,15,2019-01-16 23:28:48
0,308.0,86,4862.82,308.0,2.491,0.0,166,492065163,-1145562782,2.491,15,2019-01-16 23:28:52
0,308.0,86,4867.94,308.0,2.529,0.0,161,492064693,-1145562404,2.529,15,2019-01-16 23:28:54
0,308.20000000000005,85,4873.1,308.20000000000005,2.575,0.0,157,492064177,-1145562134,2.575,15,2019-01-16 23:28:56
0,307.6,84,4893.32,307.6,2.426,0.0,157,492062059,-1145561524,2.426,15,2019-01-16 23:29:05
0,307.4,86,4900.19,307.4,2.417,0.5,160,492061339,-1145561303,2.417,15,2019-01-16 23:29:08
0,307.20000000000005,86,4902.56,307.20000000000005,2.417,0.5,165,492061089,-1145561230,2.417,15,2019-01-16 23:29:09
0,306.79999999999995,86,4910.12,306.79999999999995,2.426,0.0,168,492060303,-1145560985,2.426,15,2019-01-16 23:29:12
0,306.6,86,4914.47,306.6,2.417,0.5,172,492059872,-1145560744,2.417,15,2019-01-16 23:29:14
0,306.4,86,4916.85,306.4,2.398,0.5,175,492059634,-1145560619,2.398,15,2019-01-16 23:29:15
0,306.20000000000005,86,4919.35,306.20000000000005,2.398,0.5,179,492059400,-1145560444,2.398,15,2019-01-16 23:29:16
0,305.79999999999995,87,4940.38,305.79999999999995,2.398,0.5,178,492057393,-1145559080,2.398,15,2019-01-16 23:29:25
0,305.6,85,4955.0,305.6,2.37,0.0,172,492056098,-1145558045,2.37,15,2019-01-16 23:29:31
0,305.79999999999995,85,4960.83,305.79999999999995,2.417,0.0,167,492055495,-1145557819,2.417,15,2019-01-16 23:29:33
0,305.79999999999995,85,4963.43,305.79999999999995,2.426,0.0,167,492055241,-1145557663,2.426,15,2019-01-16 23:29:34
0,306.20000000000005,85,4973.99,306.20000000000005,2.454,0.0,164,492054200,-1145557063,2.454,15,2019-01-16 23:29:38
0,307.20000000000005,83,4995.72,307.20000000000005,2.426,0.5,161,492052036,-1145555913,2.426,15,2019-01-16 23:29:47
0,307.20000000000005,83,4997.99,307.20000000000005,2.426,0.5,163,492051808,-1145555799,2.426,15,2019-01-16 23:29:48
0,308.0,84,5019.38,308.0,2.342,0.0,164,492049669,-1145554697,2.342,15,2019-01-16 23:29:58
0,308.4,84,5023.71,308.4,2.333,0.0,164,492049243,-1145554446,2.333,15,2019-01-16 23:30:00
0,308.6,84,5038.06,308.6,2.333,0.0,168,492047801,-1145553744,2.333,15,2019-01-16 23:30:06
0,308.6,85,5040.55,308.6,2.342,0.0,165,492047568,-1145553569,2.342,15,2019-01-16 23:30:07
0,309.4,86,5056.37,309.4,2.323,0.0,166,492046021,-1145552643,2.323,15,2019-01-16 23:30:14
0,309.79999999999995,86,5069.53,309.79999999999995,2.295,0.5,170,492044706,-1145551964,2.295,15,2019-01-16 23:30:20
0,309.20000000000005,87,5091.13,309.20000000000005,2.323,0.5,170,492042545,-1145550853,2.323,15,2019-01-16 23:30:29
0,308.79999999999995,87,5098.56,308.79999999999995,2.342,0.5,166,492041798,-1145550489,2.342,15,2019-01-16 23:30:32
0,308.6,87,5101.04,308.6,2.351,0.5,163,492041544,-1145550379,2.351,15,2019-01-16 23:30:33
0,308.6,84,5123.53,308.6,2.379,0.0,165,492039308,-1145549177,2.379,15,2019-01-16 23:30:42
0,308.6,84,5145.19,308.6,2.389,0.0,165,492037145,-1145548050,2.389,15,2019-01-16 23:30:51
0,308.79999999999995,84,5150.1,308.79999999999995,2.389,0.0,162,492036653,-1145547800,2.389,15,2019-01-16 23:30:53
0,308.79999999999995,86,5166.92,308.79999999999995,2.398,0.5,166,492034903,-1145547226,2.398,15,2019-01-16 23:31:00
0,308.6,86,5179.43,308.6,2.417,0.0,163,492033601,-1145546791,2.417,15,2019-01-16 23:31:05
0,308.20000000000005,87,5191.75,308.20000000000005,2.426,0.5,161,492032303,-1145546491,2.426,15,2019-01-16 23:31:10
0,308.20000000000005,85,5212.12,308.20000000000005,2.445,0.0,161,492030367,-1145545139,2.445,15,2019-01-16 23:31:18
0,308.0,84,5226.93,308.0,2.454,0.5,158,492028874,-1145544413,2.454,15,2019-01-16 23:31:24
0,308.4,83,5236.44,308.4,2.435,0.0,161,492027874,-1145544164,2.435,15,2019-01-16 23:31:28
0,308.4,85,5251.46,308.4,2.398,0.0,160,492026294,-1145543776,2.398,15,2019-01-16 23:31:35
0,308.4,83,5257.78,308.4,2.333,0.5,162,492026987,-1145543755,2.333,15,2019-01-16 23:31:39
0,308.20000000000005,83,5259.79,308.20000000000005,2.305,0.5,162,492027208,-1145543747,2.305,15,2019-01-16 23:31:40
0,308.0,88,5281.15,308.0,2.445,0.5,160,492029472,-1145544346,2.445,15,2019-01-16 23:31:48
0,308.20000000000005,88,5289.89,308.20000000000005,2.557,0.5,163,492030374,-1145544705,2.557,15,2019-01-16 23:31:51
0,308.20000000000005,87,5310.21,308.20000000000005,2.417,0.5,164,492032589,-1145545130,2.417,15,2019-01-16 23:32:00
0,307.79999999999995,85,5332.07,307.79999999999995,1.847,0.0,161,492034979,-1145545488,1.847,15,2019-01-16 23:32:11
0,307.79999999999995,86,5351.24,307.79999999999995,2.155,0.0,161,492036956,-1145546262,2.155,15,2019-01-16 23:32:17
0,308.0,85,5372.25,308.0,2.874,0.0,161,492039114,-1145547086,2.874,15,2019-01-16 23:32:22
0,308.20000000000005,85,5385.06,308.20000000000005,2.939,0.0,167,492040375,-1145547818,2.939,15,2019-01-16 23:32:26
0,308.20000000000005,85,5389.93,308.20000000000005,2.557,0.0,170,492040832,-1145548161,2.557,15,2019-01-16 23:32:28
0,308.20000000000005,85,5398.88,308.20000000000005,2.137,0.0,167,492041616,-1145548941,2.137,15,2019-01-16 23:32:33
0,308.20000000000005,85,5416.44,308.20000000000005,1.987,0.0,162,492043391,-1145549677,1.987,15,2019-01-16 23:32:43
0,309.20000000000005,86,5436.75,309.20000000000005,2.221,0.5,163,492045374,-1145550839,2.221,15,2019-01-16 23:32:52
0,309.20000000000005,87,5447.64,309.20000000000005,2.286,0.5,166,492046400,-1145551582,2.286,15,2019-01-16 23:32:56
0,308.79999999999995,83,5459.19,308.79999999999995,2.267,0.5,169,492047471,-1145552411,2.267,15,2019-01-16 23:33:01
0,308.20000000000005,86,5471.05,308.20000000000005,2.323,0.0,169,492048669,-1145552977,2.323,15,2019-01-16 23:33:05
0,307.4,86,5493.39,307.4,2.482,0.0,168,492050844,-1145554314,2.482,15,2019-01-16 23:33:13
0,307.20000000000005,86,5509.34,307.20000000000005,2.781,0.5,171,492052368,-1145555337,2.781,15,2019-01-16 23:33:18
0,306.6,86,5531.02,306.6,2.827,0.0,170,492054391,-1145556854,2.827,15,2019-01-16 23:33:25
0,306.6,86,5534.4,306.6,2.837,0.0,174,492054727,-1145557040,2.837,15,2019-01-16 23:33:26
0,305.79999999999995,86,5544.24,305.79999999999995,2.883,0.0,174,492055672,-1145557665,2.883,15,2019-01-16 23:33:29
0,306.79999999999995,86,5558.74,306.79999999999995,2.883,0.0,174,492057044,-1145558633,2.883,15,2019-01-16 23:33:34
0,306.20000000000005,87,5569.95,306.20000000000005,2.865,0.5,174,492057913,-1145559698,2.865,15,2019-01-16 23:33:39
0,306.20000000000005,87,5593.12,306.20000000000005,2.865,0.5,178,492060426,-1145559974,2.865,15,2019-01-16 23:33:45
0,306.4,87,5595.84,306.4,2.865,0.5,178,492060712,-1145560057,2.865,15,2019-01-16 23:33:46
0,307.20000000000005,87,5608.12,307.20000000000005,2.893,0.5,175,492062000,-1145560452,2.893,15,2019-01-16 23:33:50
0,307.79999999999995,87,5628.31,307.79999999999995,2.911,0.5,176,492064150,-1145560832,2.911,15,2019-01-16 23:33:57
0,307.79999999999995,87,5633.4,307.79999999999995,2.883,0.5,175,492064692,-1145560921,2.883,15,2019-01-16 23:33:59
0,308.4,86,5653.6,308.4,2.743,0.0,173,492066655,-1145562110,2.743,15,2019-01-16 23:34:07
0,308.0,86,5676.42,308.0,2.762,0.0,172,492068778,-1145563714,2.762,15,2019-01-16 23:34:15
0,307.0,87,5698.16,307.0,2.79,0.5,172,492070808,-1145565219,2.79,15,2019-01-16 23:34:23
0,307.0,86,5704.84,307.0,2.79,0.0,172,492071514,-1145565396,2.79,15,2019-01-16 23:34:26
0,306.79999999999995,86,5712.01,306.79999999999995,2.799,0.0,172,492072276,-1145564908,2.799,15,2019-01-16 23:34:28
0,307.4,86,5732.64,307.4,2.781,0.5,172,492074380,-1145565782,2.781,15,2019-01-16 23:34:36
0,308.0,86,5737.24,308.0,2.753,0.0,169,492074864,-1145565906,2.753,15,2019-01-16 23:34:38
0,308.20000000000005,85,5742.31,308.20000000000005,2.743,0.0,174,492075405,-1145565987,2.743,15,2019-01-16 23:34:40
0,308.20000000000005,85,5744.96,308.20000000000005,2.743,0.0,178,492075688,-1145566042,2.743,15,2019-01-16 23:34:41
0,308.4,86,5754.52,308.4,2.697,0.0,175,492076714,-1145566102,2.697,15,2019-01-16 23:34:45
0,309.0,86,5765.73,309.0,2.697,0.0,172,492077897,-1145565937,2.697,15,2019-01-16 23:34:49
0,309.20000000000005,86,5768.34,309.20000000000005,2.715,0.5,172,492078164,-1145566053,2.715,15,2019-01-16 23:34:50
0,309.6,86,5785.68,309.6,2.641,0.0,169,492079966,-1145566673,2.641,15,2019-01-16 23:34:58
0,309.4,87,5806.22,309.4,2.585,0.5,170,492082078,-1145567478,2.585,15,2019-01-16 23:35:06
0,308.6,87,5821.38,308.6,2.575,0.5,173,492083578,-1145568324,2.575,15,2019-01-16 23:35:12
0,308.20000000000005,87,5828.78,308.20000000000005,2.575,0.5,174,492084332,-1145568633,2.575,15,2019-01-16 23:35:15
0,308.0,86,5837.43,308.0,2.585,0.5,172,492085259,-1145568736,2.585,15,2019-01-16 23:35:18
0,307.79999999999995,85,5845.82,307.79999999999995,2.585,0.0,169,492086159,-1145568755,2.585,15,2019-01-16 23:35:21
0,309.0,85,5860.63,309.0,2.538,0.0,170,492087736,-1145569004,2.538,15,2019-01-16 23:35:28
0,309.79999999999995,84,5881.97,309.79999999999995,2.491,0.0,171,492090031,-1145568774,2.491,15,2019-01-16 23:35:36
0,310.20000000000005,85,5886.3,310.20000000000005,2.491,0.0,171,492090483,-1145568917,2.491,15,2019-01-16 23:35:38
0,309.79999999999995,85,5896.55,309.79999999999995,2.435,0.0,168,492091523,-1145569396,2.435,15,2019-01-16 23:35:43
0,309.79999999999995,86,5912.84,309.79999999999995,2.426,0.0,171,492093272,-1145569888,2.426,15,2019-01-16 23:35:49
0,310.20000000000005,84,5933.71,310.20000000000005,2.211,0.0,172,492095522,-1145569306,2.211,15,2019-01-16 23:36:00
0,310.0,84,5936.63,310.0,2.211,0.0,176,492095824,-1145569164,2.211,15,2019-01-16 23:36:01
0,309.79999999999995,85,5942.65,309.79999999999995,2.361,0.0,173,492096458,-1145568979,2.361,15,2019-01-16 23:36:03
0,309.79999999999995,86,5954.43,309.79999999999995,2.547,0.0,176,492097718,-1145568851,2.547,15,2019-01-16 23:36:07
0,309.79999999999995,86,5964.92,309.79999999999995,2.613,0.0,173,492098844,-1145568901,2.613,15,2019-01-16 23:36:11
0,310.4,83,5986.79,310.4,2.603,0.5,174,492100960,-1145570314,2.603,15,2019-01-16 23:36:19
0,310.4,82,5994.43,310.4,2.594,0.5,179,492101714,-1145570763,2.594,15,2019-01-16 23:36:22
0,310.20000000000005,82,5997.21,310.20000000000005,2.594,0.5,182,492101990,-1145570915,2.594,15,2019-01-16 23:36:23
0,310.0,86,6018.19,310.0,2.454,0.0,182,492104098,-1145572013,2.454,15,2019-01-16 23:36:32
0,310.4,82,6034.56,310.4,2.501,0.5,179,492105735,-1145572858,2.501,15,2019-01-16 23:36:38
0,310.20000000000005,85,6046.79,310.20000000000005,2.519,0.0,176,492106994,-1145573344,2.519,15,2019-01-16 23:36:43
0,309.79999999999995,85,6067.2,309.79999999999995,2.529,0.0,176,492109039,-1145574316,2.529,15,2019-01-16 23:36:51
0,309.20000000000005,86,6088.16,309.20000000000005,2.566,0.5,176,492111012,-1145575746,2.566,15,2019-01-16 23:36:59
0,308.79999999999995,86,6090.62,308.79999999999995,2.557,0.5,176,492111236,-1145575933,2.557,15,2019-01-16 23:37:00
0,308.4,86,6103.76,308.4,2.585,0.0,173,492112340,-1145577098,2.585,15,2019-01-16 23:37:05
0,308.4,86,6105.78,308.4,2.585,0.0,168,492112491,-1145577305,2.585,15,2019-01-16 23:37:06
0,308.4,86,6107.99,308.4,2.566,0.0,168,492112671,-1145577510,2.566,15,2019-01-16 23:37:07
0,307.6,85,6114.95,307.6,2.538,0.0,167,492113241,-1145578152,2.538,15,2019-01-16 23:37:10
0,306.6,85,6132.74,306.6,2.519,0.0,168,492114597,-1145579934,2.519,15,2019-01-16 23:37:17
0,306.0,84,6144.77,306.0,2.529,0.0,171,492115432,-1145581212,2.529,15,2019-01-16 23:37:22
0,306.20000000000005,86,6162.65,306.20000000000005,2.529,0.5,175,492117010,-1145582657,2.529,15,2019-01-16 23:37:29
0,306.4,87,6171.29,306.4,2.538,0.5,179,492117879,-1145583077,2.538,15,2019-01-16 23:37:32
0,306.6,87,6180.55,306.6,2.585,0.5,182,492118837,-1145583460,2.585,15,2019-01-16 23:37:35
0,306.6,87,6183.35,306.6,2.603,0.5,179,492119109,-1145583629,2.603,15,2019-01-16 23:37:36
0,306.6,87,6188.61,306.6,2.613,0.5,175,492119564,-1145584071,2.613,15,2019-01-16 23:37:38
0,306.79999999999995,87,6195.57,306.79999999999995,2.585,0.5,178,492120142,-1145584705,2.585,15,2019-01-16 23:37:41
0,307.4,86,6202.66,307.4,2.557,0.5,175,492120794,-1145585230,2.557,15,2019-01-16 23:37:44
0,307.4,86,6205.09,307.4,2.557,0.5,171,492121017,-1145585410,2.557,15,2019-01-16 23:37:45
0,307.6,86,6207.28,307.6,2.547,0.0,170,492121225,-1145585555,2.547,15,2019-01-16 23:37:46
0,307.79999999999995,86,6209.67,307.79999999999995,2.538,0.0,167,492121448,-1145585725,2.538,15,2019-01-16 23:37:47
0,308.20000000000005,85,6216.0,308.20000000000005,2.482,0.0,163,492122061,-1145586119,2.482,15,2019-01-16 23:37:50
0,308.79999999999995,82,6226.88,308.79999999999995,2.398,0.5,162,492123102,-1145586820,2.398,15,2019-01-16 23:37:55
0,309.79999999999995,82,6247.76,309.79999999999995,2.351,0.5,162,492125052,-1145588286,2.351,15,2019-01-16 23:38:04
0,310.0,81,6252.64,310.0,2.361,0.5,166,492125475,-1145588695,2.361,15,2019-01-16 23:38:06
0,310.0,82,6255.07,310.0,2.361,0.5,169,492125702,-1145588869,2.361,15,2019-01-16 23:38:07
0,311.0,87,6271.71,311.0,2.389,0.5,165,492127135,-1145590262,2.389,15,2019-01-16 23:38:14
0,311.0,88,6279.57,311.0,2.417,0.5,170,492127777,-1145590986,2.417,15,2019-01-16 23:38:17
0,311.0,90,6282.14,311.0,2.454,0.0,175,492127987,-1145591227,2.454,15,2019-01-16 23:38:18
0,310.79999999999995,90,6284.83,310.79999999999995,2.482,0.0,175,492128218,-1145591456,2.482,15,2019-01-16 23:38:19
0,310.6,86,6305.31,310.6,2.538,0.5,174,492129947,-1145593255,2.538,15,2019-01-16 23:38:27
0,310.6,86,6326.26,310.6,2.473,0.5,172,492131642,-1145595213,2.473,15,2019-01-16 23:38:36
0,310.20000000000005,86,6346.57,310.20000000000005,2.463,0.0,172,492133370,-1145596973,2.463,15,2019-01-16 23:38:44
0,310.6,85,6360.87,310.6,2.473,0.0,169,492134519,-1145598323,2.473,15,2019-01-16 23:38:50
0,309.79999999999995,86,6377.26,309.79999999999995,2.445,0.0,167,492135515,-1145600245,2.445,15,2019-01-16 23:38:57
0,309.0,85,6399.05,309.0,2.417,0.0,170,492136669,-1145602935,2.417,15,2019-01-16 23:39:06
0,308.79999999999995,85,6401.57,308.79999999999995,2.417,0.0,175,492136792,-1145603255,2.417,15,2019-01-16 23:39:07
0,308.6,84,6403.82,308.6,2.417,0.0,173,492136878,-1145603554,2.417,15,2019-01-16 23:39:08
0,308.20000000000005,84,6413.88,308.20000000000005,2.417,0.0,170,492137297,-1145604874,2.417,15,2019-01-16 23:39:12
0,308.20000000000005,85,6416.48,308.20000000000005,2.426,0.0,165,492137421,-1145605206,2.426,15,2019-01-16 23:39:13
0,307.20000000000005,85,6432.45,307.20000000000005,2.454,0.0,169,492138150,-1145607259,2.454,15,2019-01-16 23:39:19
0,306.79999999999995,85,6441.28,306.79999999999995,2.454,0.0,166,492138673,-1145608266,2.454,15,2019-01-16 23:39:23
0,307.0,83,6461.91,307.0,2.389,0.5,166,492140712,-1145609398,2.389,15,2019-01-16 23:39:35
0,307.20000000000005,83,6464.93,307.20000000000005,2.389,0.5,166,492140759,-1145609934,2.389,15,2019-01-16 23:39:36
0,307.20000000000005,84,6482.74,307.20000000000005,2.37,0.0,170,492141800,-1145612179,2.37,15,2019-01-16 23:39:42
0,307.0,84,6498.08,307.0,2.277,0.5,166,492141734,-1145614469,2.277,15,2019-01-16 23:39:45
0,307.6,83,6518.59,307.6,2.221,0.5,167,492143400,-1145616331,2.221,15,2019-01-16 23:39:54
0,308.20000000000005,85,6530.56,308.20000000000005,2.071,0.0,169,492144367,-1145617450,2.071,15,2019-01-16 23:40:00
0,309.4,84,6548.78,309.4,2.127,0.5,170,492145945,-1145618994,2.127,15,2019-01-16 23:40:08
0,310.4,83,6569.18,310.4,2.174,0.5,170,492147638,-1145620816,2.174,15,2019-01-16 23:40:17
0,310.4,83,6571.06,310.4,2.174,0.5,169,492147764,-1145621028,2.174,15,2019-01-16 23:40:18
0,311.0,84,6591.99,311.0,2.211,0.0,170,492149213,-1145623293,2.211,15,2019-01-16 23:40:27
0,311.4,86,6604.32,311.4,2.193,0.5,171,492149925,-1145624773,2.193,15,2019-01-16 23:40:33
0,310.79999999999995,89,6626.47,310.79999999999995,2.258,0.5,173,492151023,-1145627570,2.258,15,2019-01-16 23:40:42
0,311.6,88,6646.63,311.6,2.594,0.5,172,492152184,-1145629990,2.594,15,2019-01-16 23:40:49
0,311.20000000000005,86,6667.71,311.20000000000005,2.585,0.5,170,492153225,-1145632654,2.585,15,2019-01-16 23:40:57
0,311.6,88,6689.94,311.6,2.715,0.5,170,492154226,-1145635527,2.715,15,2019-01-16 23:41:05
0,311.20000000000005,90,6711.16,311.20000000000005,2.706,0.0,170,492154638,-1145638462,2.706,15,2019-01-16 23:41:13
0,311.6,86,6731.52,311.6,2.678,0.5,171,492154810,-1145641352,2.678,15,2019-01-16 23:41:21
0,311.79999999999995,85,6753.52,311.79999999999995,2.603,0.0,170,492154342,-1145644402,2.603,15,2019-01-16 23:41:30
0,311.79999999999995,84,6775.6,311.79999999999995,2.538,0.0,171,492153119,-1145647087,2.538,15,2019-01-16 23:41:39
0,312.4,86,6797.93,312.4,2.501,0.5,171,492152064,-1145649936,2.501,15,2019-01-16 23:41:48
0,312.20000000000005,86,6820.02,312.20000000000005,2.491,0.0,172,492151758,-1145653039,2.491,15,2019-01-16 23:41:57
0,312.0,85,6840.11,312.0,2.501,0.0,174,492151886,-1145655844,2.501,15,2019-01-16 23:42:05
0,312.4,87,6861.78,312.4,2.482,0.5,177,492152840,-1145658641,2.482,15,2019-01-16 23:42:14
0,312.4,86,6880.22,312.4,2.491,0.5,178,492153842,-1145660887,2.491,15,2019-01-16 23:42:21
0,312.79999999999995,86,6893.7,312.79999999999995,2.519,0.5,175,492154774,-1145662351,2.519,15,2019-01-16 23:42:26
0,312.6,85,6909.32,312.6,2.529,0.0,180,492155974,-1145663896,2.529,15,2019-01-16 23:42:32
0,312.79999999999995,85,6911.9,312.79999999999995,2.529,0.0,177,492156209,-1145664091,2.529,15,2019-01-16 23:42:33
0,312.79999999999995,86,6914.28,312.79999999999995,2.529,0.0,174,492156423,-1145664279,2.529,15,2019-01-16 23:42:34
0,312.6,86,6916.8,312.6,2.519,0.0,169,492156666,-1145664436,2.519,15,2019-01-16 23:42:35
0,312.6,86,6919.07,312.6,2.519,0.0,165,492156888,-1145664572,2.519,15,2019-01-16 23:42:36
0,312.79999999999995,86,6921.65,312.79999999999995,2.51,0.0,165,492157134,-1145664740,2.51,15,2019-01-16 23:42:37
0,312.6,84,6931.96,312.6,2.501,0.0,168,492158168,-1145665261,2.501,15,2019-01-16 23:42:41
0,313.0,85,6954.42,313.0,2.575,0.0,168,492160398,-1145666477,2.575,15,2019-01-16 23:42:49
0,313.0,85,6957.29,313.0,2.585,0.0,169,492160697,-1145666583,2.585,15,2019-01-16 23:42:50
0,313.0,86,6962.62,313.0,2.603,0.0,172,492161249,-1145666782,2.603,15,2019-01-16 23:42:52
0,312.79999999999995,86,6972.05,312.79999999999995,2.585,0.5,169,492162235,-1145667045,2.585,15,2019-01-16 23:42:56
0,313.0,85,6985.12,313.0,2.585,0.5,172,492163568,-1145667629,2.585,15,2019-01-16 23:43:01
0,313.4,85,7007.41,313.4,2.557,0.0,172,492165785,-1145668830,2.557,15,2019-01-16 23:43:10
0,313.6,86,7012.79,313.6,2.566,0.0,172,492166314,-1145669134,2.566,15,2019-01-16 23:43:12
