,activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio
0,running,321.6,60,196.62,321.6,1.213,0.5,126,492782338,-1146595285,1.213,486.0,50.25,49.0,677.0,25,2019-01-21 13:33:51,67.2,11.21
0,running,321.4,60,212.23,321.4,1.185,0.0,127,492780644,-1146595241,1.185,486.0,50.15,48.25,737.0,25,2019-01-21 13:33:59,63.2,11.21
0,running,321.0,71,225.35,321.0,1.67,0.0,128,492779378,-1146596092,1.67,478.0,50.53,49.0,612.0,25,2019-01-21 13:34:07,54.5,7.68
0,running,321.0,87,229.87,321.0,1.652,0.0,131,492778940,-1146596369,1.652,269.0,50.78,38.75,563.0,25,2019-01-21 13:34:09,66.2,9.84
0,running,321.20000000000005,88,235.1,321.20000000000005,2.295,0.5,134,492778440,-1146596707,2.295,267.0,50.18,39.25,771.0,25,2019-01-21 13:34:11,71.2,9.75
0,running,321.79999999999995,89,242.11,321.79999999999995,2.482,0.0,138,492777746,-1146597085,2.482,273.0,49.84,40.25,873.0,25,2019-01-21 13:34:14,69.2,8.46
0,running,321.6,88,247.8,321.6,2.445,0.5,141,492777135,-1146597104,2.445,275.0,49.84,40.5,879.0,25,2019-01-21 13:34:16,73.0,8.59
0,running,321.4,87,253.82,321.4,2.557,0.0,144,492776527,-1146596816,2.557,276.0,49.93,40.0,888.0,25,2019-01-21 13:34:18,85.7,9.06
0,running,320.6,91,258.4,320.6,2.594,0.5,147,492776117,-1146596447,2.594,256.0,49.87,38.25,886.0,25,2019-01-21 13:34:20,73.0,8.46
0,running,320.4,88,260.64,320.4,2.594,0.0,148,492775898,-1146596313,2.594,261.0,49.78,38.5,908.0,25,2019-01-21 13:34:21,78.0,8.37
0,running,320.79999999999995,86,277.15,320.79999999999995,2.566,0.5,151,492774139,-1146596151,2.566,278.0,50.09,40.5,909.0,25,2019-01-21 13:34:27,87.7,9.46
0,running,319.79999999999995,88,299.91,319.79999999999995,2.697,0.5,154,492771757,-1146595431,2.697,268.0,50.31,39.5,949.0,25,2019-01-21 13:34:35,78.0,8.0
0,running,319.4,89,320.03,319.4,2.753,0.5,156,492769605,-1146595531,2.753,256.0,50.5,38.0,947.0,24,2019-01-21 13:34:42,76.0,7.81
0,running,319.79999999999995,88,338.44,319.79999999999995,2.734,0.5,159,492767700,-1146596205,2.734,250.0,50.34,38.75,902.0,24,2019-01-21 13:34:49,76.0,7.9
0,running,320.20000000000005,89,354.4,320.20000000000005,2.482,0.5,162,492766175,-1146597188,2.482,272.0,50.12,40.75,819.0,24,2019-01-21 13:34:56,73.0,8.68
0,running,320.4,89,359.96,320.4,2.538,0.0,163,492765705,-1146597650,2.538,276.0,50.12,41.0,852.0,24,2019-01-21 13:34:58,72.2,8.28
0,running,320.6,88,366.19,320.6,2.594,0.5,163,492765046,-1146597551,2.594,276.0,50.12,40.5,891.0,24,2019-01-21 13:35:00,83.0,8.59
0,running,320.0,89,385.92,320.0,2.743,0.0,164,492763017,-1146596797,2.743,260.0,50.53,38.25,971.0,24,2019-01-21 13:35:06,83.0,8.37
0,running,320.20000000000005,87,406.45,320.20000000000005,2.855,0.5,167,492760885,-1146596178,2.855,274.0,51.06,40.0,1004.0,24,2019-01-21 13:35:13,74.0,7.31
0,running,321.0,88,426.71,321.0,2.883,0.5,166,492758789,-1146596944,2.883,268.0,51.06,39.5,987.0,24,2019-01-21 13:35:20,76.0,7.5
0,running,320.6,89,448.3,320.6,2.762,0.0,167,492757706,-1146599501,2.762,279.0,50.93,41.0,943.0,24,2019-01-21 13:35:28,66.2,7.31
0,running,321.4,86,455.78,321.4,2.715,0.0,167,492757501,-1146600519,2.715,284.0,51.18,40.5,934.0,24,2019-01-21 13:35:31,80.0,7.9
0,running,321.4,85,458.71,321.4,2.706,0.5,167,492757245,-1146600761,2.706,283.0,51.18,40.25,924.0,24,2019-01-21 13:35:32,80.0,8.09
0,running,322.20000000000005,87,481.2,322.20000000000005,2.743,0.0,168,492754935,-1146601650,2.743,277.0,51.09,40.0,955.0,23,2019-01-21 13:35:40,77.0,7.9
0,running,322.0,86,486.13,322.0,2.743,0.5,169,492754424,-1146601861,2.743,279.0,50.84,40.0,970.0,23,2019-01-21 13:35:42,76.0,7.9
0,running,322.79999999999995,84,504.93,322.79999999999995,2.575,0.5,168,492753476,-1146604189,2.575,286.0,50.09,40.0,861.0,23,2019-01-21 13:35:50,77.0,8.59
0,running,323.20000000000005,87,526.67,323.20000000000005,3.023,0.5,169,492752807,-1146607151,3.023,279.0,50.03,40.25,1042.0,23,2019-01-21 13:35:57,72.2,7.59
0,running,323.79999999999995,86,534.16,323.79999999999995,2.781,0.5,169,492752393,-1146608055,2.781,275.0,50.21,39.5,996.0,23,2019-01-21 13:36:00,82.0,7.9
0,running,324.6,85,545.9,324.6,2.585,0.5,170,492751708,-1146609455,2.585,277.0,50.21,39.25,886.0,23,2019-01-21 13:36:05,81.0,8.68
0,running,324.6,85,550.19,324.6,2.547,0.5,170,492751787,-1146610053,2.547,283.0,50.31,40.25,876.0,23,2019-01-21 13:36:07,76.0,8.46
0,running,324.4,86,554.38,324.4,2.501,0.0,169,492752005,-1146610578,2.501,283.0,50.53,40.5,867.0,23,2019-01-21 13:36:09,73.0,8.46
0,running,324.6,87,561.55,324.6,2.501,0.0,170,492751648,-1146611440,2.501,284.0,50.53,41.0,849.0,23,2019-01-21 13:36:12,71.2,8.28
0,running,325.0,86,566.18,325.0,2.454,0.0,170,492751234,-1146611803,2.454,289.0,50.68,41.5,859.0,23,2019-01-21 13:36:14,72.2,8.28
0,running,326.0,85,578.11,326.0,2.426,0.5,170,492750126,-1146612669,2.426,287.0,50.71,40.75,849.0,23,2019-01-21 13:36:19,73.0,8.37
0,running,326.6,87,598.84,326.6,2.454,0.5,171,492748224,-1146614180,2.454,279.0,50.25,40.25,876.0,23,2019-01-21 13:36:27,70.2,8.28
0,running,326.79999999999995,86,618.72,326.79999999999995,2.566,0.5,171,492747710,-1146616887,2.566,273.0,49.96,39.5,951.0,22,2019-01-21 13:36:34,79.0,8.18
0,running,327.0,85,627.61,327.0,2.538,0.0,171,492747227,-1146617970,2.538,279.0,49.87,39.5,939.0,22,2019-01-21 13:36:38,81.0,8.18
0,running,327.6,84,637.3,327.6,2.407,0.5,171,492746968,-1146619268,2.407,284.0,49.96,40.0,844.0,22,2019-01-21 13:36:42,78.0,8.78
0,running,328.0,84,642.0,328.0,2.389,0.5,171,492747278,-1146619768,2.389,278.0,50.06,39.0,843.0,22,2019-01-21 13:36:45,79.0,8.78
0,running,328.20000000000005,83,646.2,328.20000000000005,2.295,0.5,171,492747698,-1146619983,2.295,286.0,49.93,39.75,854.0,22,2019-01-21 13:36:48,73.0,8.78
0,running,328.20000000000005,83,648.32,328.20000000000005,2.295,0.5,171,492747884,-1146620160,2.295,282.0,49.93,39.5,818.0,22,2019-01-21 13:36:49,76.0,8.96
0,running,328.6,89,668.76,328.6,2.473,0.0,170,492748996,-1146622635,2.473,273.0,50.12,39.5,889.0,22,2019-01-21 13:36:56,74.0,8.78
0,running,329.4,88,682.43,329.4,2.622,0.0,170,492749340,-1146624523,2.622,271.0,50.0,39.25,957.0,22,2019-01-21 13:37:01,82.0,8.28
0,running,329.6,85,694.8,329.6,2.631,0.5,170,492749693,-1146626216,2.631,268.0,49.84,38.5,931.0,22,2019-01-21 13:37:05,83.7,8.68
0,running,329.6,86,697.83,329.6,2.697,0.5,171,492749473,-1146626533,2.697,266.0,49.84,38.25,933.0,22,2019-01-21 13:37:06,83.7,8.68
0,running,329.4,86,711.77,329.4,2.781,0.5,171,492748212,-1146627574,2.781,264.0,49.87,38.0,982.0,22,2019-01-21 13:37:11,83.0,8.18
0,running,329.20000000000005,86,714.43,329.20000000000005,2.669,0.5,171,492748288,-1146627940,2.669,271.0,49.96,39.0,971.0,22,2019-01-21 13:37:13,81.0,8.18
0,running,329.4,87,719.25,329.4,2.398,0.0,171,492748708,-1146628324,2.398,276.0,49.96,40.0,801.0,22,2019-01-21 13:37:16,75.0,8.68
0,running,329.4,87,727.57,329.4,2.379,0.0,171,492749554,-1146628700,2.379,276.0,50.06,40.0,779.0,22,2019-01-21 13:37:20,78.0,9.65
0,running,330.4,84,748.14,330.4,2.118,0.5,170,492751343,-1146627278,2.118,279.0,50.06,39.25,781.0,22,2019-01-21 13:37:30,83.0,10.25
0,running,330.4,84,749.75,330.4,2.09,0.0,170,492751392,-1146627057,2.09,285.0,50.06,39.75,769.0,22,2019-01-21 13:37:31,83.0,10.43
0,running,330.20000000000005,87,765.73,330.20000000000005,2.174,0.0,168,492750966,-1146624868,2.174,265.0,50.06,38.25,743.0,22,2019-01-21 13:37:38,81.0,10.81
0,running,329.4,86,774.37,329.4,2.071,0.0,169,492751401,-1146623781,2.071,267.0,50.15,38.25,720.0,22,2019-01-21 13:37:42,83.7,11.21
0,running,329.20000000000005,85,794.99,329.20000000000005,2.211,0.5,169,492752210,-1146621322,2.211,268.0,49.96,38.25,791.0,21,2019-01-21 13:37:51,83.0,10.43
0,running,329.0,87,797.16,329.0,2.211,0.0,169,492752390,-1146621018,2.211,268.0,50.06,38.75,780.0,21,2019-01-21 13:37:52,81.0,10.25
0,running,329.20000000000005,86,800.04,329.20000000000005,2.211,0.0,169,492752637,-1146621244,2.211,278.0,49.96,40.0,789.0,21,2019-01-21 13:37:54,74.0,9.56
0,running,329.79999999999995,85,809.88,329.79999999999995,2.193,0.0,169,492753007,-1146622449,2.193,286.0,49.87,40.5,775.0,21,2019-01-21 13:37:59,75.0,9.56
0,running,330.20000000000005,85,813.62,330.20000000000005,2.174,0.0,169,492753396,-1146622354,2.174,286.0,49.65,40.5,771.0,21,2019-01-21 13:38:01,74.0,9.46
0,running,330.6,83,817.27,330.6,2.155,0.5,169,492753774,-1146621981,2.155,288.0,49.65,40.0,773.0,21,2019-01-21 13:38:03,77.0,9.75
0,running,331.20000000000005,85,833.67,331.20000000000005,2.155,0.0,167,492753971,-1146624113,2.155,285.0,49.5,40.5,788.0,21,2019-01-21 13:38:12,78.0,10.34
0,running,331.4,84,836.62,331.4,2.109,0.5,167,492754191,-1146624411,2.109,292.0,49.5,42.25,769.0,21,2019-01-21 13:38:14,75.0,9.84
0,running,331.6,84,838.3,331.6,2.099,0.5,168,492754253,-1146624637,2.099,293.0,49.5,41.75,762.0,21,2019-01-21 13:38:15,73.0,9.65
0,running,332.6,86,847.29,332.6,2.053,0.5,168,492754309,-1146625928,2.053,281.0,49.59,40.75,700.0,21,2019-01-21 13:38:19,77.0,10.62
0,running,332.79999999999995,85,854.17,332.79999999999995,2.165,0.5,169,492753998,-1146626813,2.165,276.0,49.59,39.25,801.0,21,2019-01-21 13:38:22,92.7,10.71
0,running,332.6,84,858.12,332.6,2.174,0.0,169,492754117,-1146627342,2.174,276.0,49.59,39.0,816.0,21,2019-01-21 13:38:24,85.7,10.43
0,running,332.6,101,861.87,332.6,2.155,0.0,169,492754503,-1146627476,2.155,270.0,49.68,39.25,605.0,21,2019-01-21 13:38:26,55.5,9.46
0,running,333.6,86,879.86,333.6,2.025,0.0,171,492756179,-1146626479,2.025,279.0,49.78,40.0,729.0,21,2019-01-21 13:38:35,74.0,10.25
0,running,334.0,86,891.13,334.0,2.025,0.0,172,492756869,-1146625211,2.025,279.0,49.87,40.0,718.0,21,2019-01-21 13:38:40,78.0,10.53
0,running,333.6,88,914.38,333.6,2.753,0.5,172,492756825,-1146621917,2.753,245.0,50.0,38.0,984.0,21,2019-01-21 13:38:47,71.2,8.18
0,running,333.20000000000005,88,935.35,333.20000000000005,2.463,0.0,172,492758087,-1146619720,2.463,267.0,50.31,39.75,845.0,21,2019-01-21 13:38:55,77.0,8.78
0,running,333.4,89,948.97,333.4,2.37,0.0,173,492759385,-1146619040,2.37,260.0,49.71,37.75,812.0,21,2019-01-21 13:39:01,77.0,9.25
0,running,333.0,90,962.67,333.0,2.305,0.0,174,492760235,-1146617546,2.305,262.0,49.71,39.25,771.0,20,2019-01-21 13:39:07,73.0,9.37
0,running,335.0,82,982.53,335.0,2.333,0.0,174,492761655,-1146619595,2.333,284.0,49.46,41.5,850.0,20,2019-01-21 13:39:16,76.0,8.28
0,running,335.4,81,984.08,335.4,2.23,0.0,174,492761819,-1146619561,2.23,289.0,49.37,41.25,839.0,20,2019-01-21 13:39:17,79.0,8.59
0,running,336.20000000000005,87,999.02,336.20000000000005,2.071,0.5,175,492763201,-1146618478,2.071,274.0,49.37,39.75,685.0,20,2019-01-21 13:39:24,74.0,10.53
0,running,337.20000000000005,92,1011.12,337.20000000000005,2.221,0.0,175,492764291,-1146617543,2.221,274.0,49.59,41.0,780.0,20,2019-01-21 13:39:29,67.2,8.87
0,running,338.4,91,1026.93,338.4,2.23,0.5,175,492764306,-1146619583,2.23,271.0,50.0,41.5,785.0,20,2019-01-21 13:39:36,64.2,8.37
0,running,339.4,88,1034.08,339.4,2.239,0.5,175,492764344,-1146620569,2.239,277.0,50.0,40.5,791.0,20,2019-01-21 13:39:39,72.2,8.87
0,running,340.20000000000005,87,1046.4,340.20000000000005,2.37,0.5,176,492764521,-1146622308,2.37,285.0,50.21,41.5,868.0,20,2019-01-21 13:39:44,75.0,8.28
0,running,340.4,86,1048.93,340.4,2.379,0.5,176,492764550,-1146622668,2.379,284.0,50.21,41.0,910.0,20,2019-01-21 13:39:45,76.0,8.28
0,running,341.6,86,1060.65,341.6,2.37,0.5,177,492764674,-1146624327,2.37,272.0,50.09,39.25,827.0,20,2019-01-21 13:39:50,74.0,8.68
0,running,341.20000000000005,86,1081.97,341.20000000000005,2.323,0.5,177,492763835,-1146627113,2.323,268.0,50.09,39.0,813.0,20,2019-01-21 13:39:59,76.0,8.96
0,running,342.0,88,1093.0,342.0,2.174,0.5,176,492764778,-1146627673,2.174,278.0,49.62,41.0,690.0,20,2019-01-21 13:40:06,79.0,9.46
0,running,342.20000000000005,83,1096.2,342.20000000000005,2.09,0.0,176,492765006,-1146627375,2.09,279.0,49.53,40.0,723.0,20,2019-01-21 13:40:08,83.7,10.34
0,running,342.4,84,1108.22,342.4,1.959,0.5,176,492764781,-1146625707,1.959,280.0,49.4,39.5,677.0,20,2019-01-21 13:40:14,80.0,11.4
0,running,342.6,85,1111.29,342.6,1.941,0.0,174,492764990,-1146625915,1.941,285.0,49.59,40.25,701.0,20,2019-01-21 13:40:17,75.0,10.53
0,running,343.6,85,1122.98,343.6,1.885,0.0,175,492766176,-1146626262,1.885,294.0,49.59,41.75,687.0,20,2019-01-21 13:40:23,71.2,10.34
0,running,343.6,85,1125.12,343.6,1.875,0.5,175,492766381,-1146626117,1.875,296.0,49.5,42.0,684.0,20,2019-01-21 13:40:24,70.2,10.25
0,running,344.20000000000005,85,1132.73,344.20000000000005,1.978,0.0,176,492767048,-1146625499,1.978,290.0,49.4,40.5,710.0,20,2019-01-21 13:40:27,87.7,10.53
0,running,344.0,84,1136.52,344.0,1.847,0.5,177,492767196,-1146624997,1.847,283.0,49.4,39.25,697.0,20,2019-01-21 13:40:30,79.0,12.28
0,running,344.0,80,1139.35,344.0,1.726,0.5,176,492767479,-1146624955,1.726,298.0,49.25,41.0,670.0,19,2019-01-21 13:40:34,83.0,12.09
0,running,343.79999999999995,87,1148.71,343.79999999999995,1.437,0.0,174,492767744,-1146623664,1.437,267.0,49.43,37.75,420.0,19,2019-01-21 13:40:40,82.0,19.03
0,running,342.6,88,1161.52,342.6,1.885,0.0,172,492768339,-1146622007,1.885,257.0,49.75,38.0,766.0,19,2019-01-21 13:40:45,81.0,12.37
0,running,343.0,87,1179.83,343.0,2.202,0.0,173,492769428,-1146619755,2.202,266.0,49.93,38.5,827.0,19,2019-01-21 13:40:52,79.0,9.84
0,running,343.4,86,1203.39,343.4,2.249,0.0,174,492771945,-1146619499,2.249,274.0,50.03,38.75,808.0,19,2019-01-21 13:41:02,83.7,9.84
0,running,343.6,85,1212.73,343.6,2.538,0.5,174,492772943,-1146619655,2.538,269.0,49.93,38.25,972.0,19,2019-01-21 13:41:05,83.7,9.37
0,running,342.79999999999995,92,1234.4,342.79999999999995,2.725,0.5,172,492775153,-1146620595,2.725,255.0,49.93,38.0,938.0,19,2019-01-21 13:41:12,82.0,8.68
0,running,342.6,92,1241.29,342.6,2.948,0.0,171,492775860,-1146620885,2.948,252.0,49.93,38.25,1017.0,19,2019-01-21 13:41:14,77.0,7.9
0,running,341.20000000000005,88,1261.95,341.20000000000005,2.79,0.0,171,492778002,-1146620677,2.79,239.0,49.5,36.5,934.0,19,2019-01-21 13:41:21,89.7,8.46
0,running,340.6,88,1267.83,340.6,2.79,0.0,171,492778620,-1146620491,2.79,246.0,49.71,37.0,941.0,19,2019-01-21 13:41:23,85.7,8.46
0,running,340.6,88,1290.45,340.6,2.659,0.5,169,492780994,-1146620923,2.659,250.0,50.25,36.75,795.0,19,2019-01-21 13:41:31,93.7,11.59
0,running,340.20000000000005,92,1298.86,340.20000000000005,2.669,0.0,169,492781842,-1146620513,2.669,248.0,50.34,37.25,875.0,19,2019-01-21 13:41:34,86.7,9.37
0,running,339.20000000000005,79,1314.91,339.20000000000005,2.65,0.0,168,492783492,-1146619864,2.65,239.0,50.81,35.5,1151.0,19,2019-01-21 13:41:40,132.7,9.93
0,running,338.4,82,1324.56,338.4,2.603,0.5,168,492784460,-1146619434,2.603,249.0,49.84,34.75,1019.0,19,2019-01-21 13:41:44,90.7,10.43
0,running,338.20000000000005,84,1326.77,338.20000000000005,2.603,0.0,168,492784542,-1146619138,2.603,247.0,49.84,37.5,1031.0,19,2019-01-21 13:41:45,80.0,10.53
0,running,337.79999999999995,67,1329.22,337.79999999999995,2.389,0.5,168,492784487,-1146618791,2.389,250.0,49.59,35.25,1311.0,19,2019-01-21 13:41:46,264.5,25.0
0,running,337.0,111,1337.7,337.0,2.417,0.5,169,492783991,-1146617788,2.417,202.0,57.43,34.25,1060.0,19,2019-01-21 13:41:49,72.2,12.09
0,running,336.0,87,1349.43,336.0,2.753,0.0,169,492783040,-1146616687,2.753,225.0,52.84,34.25,1022.0,19,2019-01-21 13:41:53,95.5,8.59
0,running,334.79999999999995,87,1362.44,334.79999999999995,2.501,0.5,170,492781764,-1146615944,2.501,248.0,51.81,36.5,856.0,19,2019-01-21 13:41:58,87.7,9.75
0,running,334.0,93,1378.26,334.0,2.613,0.5,171,492780411,-1146614864,2.613,214.0,51.5,32.75,976.0,19,2019-01-21 13:42:04,113.2,10.62
0,running,333.79999999999995,97,1380.7,333.79999999999995,2.519,0.0,170,492780536,-1146614557,2.519,215.0,51.4,33.75,793.0,19,2019-01-21 13:42:05,94.5,11.03
0,running,332.79999999999995,88,1395.9,332.79999999999995,2.818,0.5,172,492782101,-1146614035,2.818,248.0,51.4,37.25,983.0,19,2019-01-21 13:42:10,90.7,9.65
0,running,332.79999999999995,89,1408.97,332.79999999999995,2.753,0.5,173,492783347,-1146614814,2.753,262.0,50.84,39.5,960.0,19,2019-01-21 13:42:15,74.0,8.09
0,running,333.4,92,1429.14,333.4,2.669,0.0,175,492785452,-1146615473,2.669,261.0,50.84,38.75,903.0,18,2019-01-21 13:42:22,81.0,8.68
0,running,333.79999999999995,90,1431.81,333.79999999999995,2.659,0.0,175,492785719,-1146615614,2.659,259.0,50.84,38.5,895.0,18,2019-01-21 13:42:23,80.0,8.68
0,running,333.0,91,1446.75,333.0,2.463,0.0,174,492787229,-1146616125,2.463,231.0,50.65,33.25,812.0,18,2019-01-21 13:42:30,86.7,9.93
0,running,332.4,103,1451.24,332.4,2.407,0.5,174,492787104,-1146615547,2.407,242.0,50.37,35.75,694.0,18,2019-01-21 13:42:32,74.0,10.34
0,running,331.6,88,1472.94,331.6,2.743,0.0,173,492785202,-1146613918,2.743,257.0,50.5,37.75,947.0,18,2019-01-21 13:42:39,84.7,8.68
0,running,331.4,86,1475.98,331.4,2.837,0.0,173,492784891,-1146613784,2.837,255.0,50.59,37.0,1182.0,18,2019-01-21 13:42:40,92.7,9.37
0,running,331.4,80,1478.62,331.4,2.837,0.5,174,492784650,-1146613576,2.837,253.0,50.68,36.75,1034.0,18,2019-01-21 13:42:41,116.0,9.65
0,running,331.0,88,1489.85,331.0,2.79,0.0,175,492783782,-1146612489,2.79,244.0,50.78,36.0,1105.0,18,2019-01-21 13:42:45,96.5,9.46
0,running,330.20000000000005,93,1492.64,330.20000000000005,2.79,0.0,175,492783888,-1146612116,2.79,243.0,50.87,36.0,916.0,18,2019-01-21 13:42:46,83.7,9.25
0,running,328.79999999999995,88,1498.27,328.79999999999995,2.687,0.5,174,492784419,-1146611741,2.687,247.0,50.87,36.5,905.0,18,2019-01-21 13:42:48,91.7,9.65
0,running,328.0,84,1512.13,328.0,2.781,0.0,172,492785856,-1146611373,2.781,259.0,51.56,37.75,1074.0,18,2019-01-21 13:42:53,100.5,9.37
0,running,327.79999999999995,88,1520.81,327.79999999999995,2.435,0.0,172,492786581,-1146612140,2.435,266.0,51.68,38.5,791.0,18,2019-01-21 13:42:57,82.0,9.93
0,running,327.6,88,1526.06,327.6,2.407,0.0,173,492787128,-1146612327,2.407,268.0,51.25,38.75,765.0,18,2019-01-21 13:42:59,83.0,10.34
0,running,327.20000000000005,87,1527.81,327.20000000000005,2.398,0.5,172,492787298,-1146612447,2.398,270.0,51.15,39.0,771.0,18,2019-01-21 13:43:00,83.0,10.25
0,running,328.4,86,1541.03,328.4,2.295,0.5,173,492788128,-1146613936,2.295,274.0,50.9,39.5,771.0,18,2019-01-21 13:43:06,81.0,10.34
0,running,327.79999999999995,92,1564.43,327.79999999999995,2.846,0.0,174,492790615,-1146614302,2.846,242.0,50.81,37.5,1109.0,18,2019-01-21 13:43:13,73.0,8.68
0,running,327.6,90,1567.67,327.6,2.921,0.5,174,492790948,-1146614445,2.921,247.0,50.71,37.75,1096.0,18,2019-01-21 13:43:14,85.7,8.37
0,running,327.20000000000005,88,1583.03,327.20000000000005,2.818,0.0,175,492792403,-1146615481,2.818,265.0,50.53,39.25,969.0,18,2019-01-21 13:43:19,77.0,7.81
0,running,328.6,88,1595.34,328.6,2.79,0.5,176,492792637,-1146616855,2.79,269.0,50.43,40.0,968.0,18,2019-01-21 13:43:23,73.0,7.31
0,running,328.79999999999995,88,1598.7,328.79999999999995,2.762,0.5,176,492792306,-1146617049,2.762,273.0,50.31,40.25,960.0,18,2019-01-21 13:43:24,71.2,7.21
0,running,330.0,88,1609.37,330.0,2.501,0.0,177,492791166,-1146617135,2.501,269.0,50.43,41.0,866.0,18,2019-01-21 13:43:29,78.0,7.81
0,running,331.20000000000005,87,1623.44,331.20000000000005,2.323,0.0,177,492789897,-1146616049,2.323,271.0,50.53,39.5,792.0,18,2019-01-21 13:43:35,77.0,9.15
0,running,331.0,87,1625.98,331.0,2.361,0.0,177,492789646,-1146615904,2.361,275.0,50.53,40.0,805.0,18,2019-01-21 13:43:36,75.0,8.87
0,running,331.0,83,1628.95,331.0,2.295,0.0,178,492789399,-1146616128,2.295,283.0,50.43,40.5,845.0,18,2019-01-21 13:43:38,81.0,8.96
0,running,331.79999999999995,86,1641.14,331.79999999999995,2.267,0.5,179,492789324,-1146617852,2.267,285.0,50.31,41.0,813.0,18,2019-01-21 13:43:43,77.0,8.68
0,running,332.4,85,1645.79,332.4,2.221,0.0,180,492789547,-1146618448,2.221,279.0,50.43,39.5,799.0,18,2019-01-21 13:43:45,91.7,9.56
0,running,333.4,84,1661.15,333.4,2.249,0.0,179,492790842,-1146619775,2.249,277.0,50.62,38.75,804.0,18,2019-01-21 13:43:51,89.7,10.62
0,running,332.79999999999995,85,1683.55,332.79999999999995,2.725,0.0,178,492793250,-1146619746,2.725,257.0,50.53,36.5,1035.0,18,2019-01-21 13:43:58,92.7,9.56
0,running,331.0,83,1698.57,331.0,2.734,0.0,179,492794849,-1146620001,2.734,272.0,50.46,38.5,979.0,18,2019-01-21 13:44:03,97.5,8.96
0,running,330.6,84,1700.98,330.6,2.482,0.0,178,492794843,-1146619688,2.482,273.0,50.56,38.25,942.0,18,2019-01-21 13:44:05,95.5,9.46
0,running,330.0,83,1706.31,330.0,2.445,0.5,178,492794703,-1146618958,2.445,275.0,50.9,38.5,878.0,18,2019-01-21 13:44:07,91.7,9.75
0,running,329.4,83,1709.25,329.4,2.482,0.0,177,492794513,-1146618624,2.482,278.0,50.9,38.75,876.0,18,2019-01-21 13:44:08,89.7,9.65
0,running,328.79999999999995,86,1714.52,328.79999999999995,2.594,0.5,177,492794253,-1146617996,2.594,278.0,50.9,39.5,890.0,18,2019-01-21 13:44:10,72.2,8.96
0,running,328.6,86,1718.99,328.6,2.547,0.5,177,492794627,-1146617699,2.547,278.0,50.9,39.75,913.0,18,2019-01-21 13:44:12,77.0,8.87
0,running,328.4,85,1721.43,328.4,2.538,0.5,176,492794889,-1146617759,2.538,278.0,50.9,39.5,910.0,18,2019-01-21 13:44:13,88.7,8.87
0,running,328.20000000000005,86,1724.03,328.20000000000005,2.547,0.5,176,492795108,-1146617992,2.547,278.0,50.71,39.75,901.0,18,2019-01-21 13:44:14,83.7,9.15
0,running,328.20000000000005,91,1745.34,328.20000000000005,2.781,0.0,178,492796843,-1146619902,2.781,255.0,50.43,37.75,966.0,18,2019-01-21 13:44:21,87.7,8.59
0,running,328.6,88,1762.38,328.6,2.771,0.0,179,492798530,-1146620629,2.771,260.0,50.31,38.25,890.0,18,2019-01-21 13:44:27,80.0,8.18
